source,target,ligand.complex,ligand,receptor.complex,receptor,receptor.prop,ligand.prop,ligand.expr,receptor.expr,global_mean,LRscore
TAM_like_MRC1,TAM_like_MRC1,COL9A2,COL9A2,CD44,CD44,0.955696202531646,0.165611814345992,0.0710476393196667,1.96492030465666,0.112813318067921,0.768087657384748
TAM_like_MRC1,TAM_like_MRC1,AGRP,AGRP,SDC3,SDC3,0.49789029535865,0.206751054852321,0.116307167926189,0.365506045114615,0.112813318067921,0.646347925665389
TAM_like_MRC1,TAM_like_MRC1,SEMA3E,SEMA3E,NRP1,NRP1,0.548523206751055,0.108649789029536,0.0514367737273329,0.346620203272313,0.112813318067921,0.542039790657964
TAM_like_MRC1,TAM_like_MRC1,SEMA3E,SEMA3E,PLXND1,PLXND1,0.505274261603376,0.108649789029536,0.0514367737273329,0.266175704015163,0.112813318067921,0.509129134205119
TAM_like_MRC1,TAM_like_MRC1,CXCL14,CXCL14,CXCR4,CXCR4,0.521097046413502,0.574894514767933,0.322805107285574,0.481243588788663,0.112813318067921,0.777468897335637
TAM_like_MRC1,TAM_like_MRC1,HP,HP,TLR4,TLR4,0.810126582278481,0.325949367088608,0.272745871595754,0.71844739202533,0.112813318067921,0.796908311559646
TAM_like_MRC1,TAM_like_MRC1,HP,HP,ITGB2,ITGB2,0.937763713080169,0.325949367088608,0.272745871595754,1.46746814698474,0.112813318067921,0.848666818980984
TAM_like_MRC1,TAM_like_MRC1,HP,HP,ASGR1,ASGR1,0.258438818565401,0.325949367088608,0.272745871595754,0.115342124127623,0.112813318067921,0.61123042415067
TAM_like_MRC1,TAM_like_MRC1,HP,HP,ITGAM,ITGAM,0.687763713080169,0.325949367088608,0.272745871595754,0.580573772667778,0.112813318067921,0.77911978883725
TAM_like_MRC1,TAM_like_MRC1,HP,HP,CD22,CD22,0.255274261603376,0.325949367088608,0.272745871595754,0.126211955677579,0.112813318067921,0.621875683282845
TAM_like_MRC1,TAM_like_MRC1,HP,HP,CD163,CD163,0.862869198312236,0.325949367088608,0.272745871595754,1.13398035101914,0.112813318067921,0.831357725083006
TAM_like_MRC1,TAM_like_MRC1,TGFB1,TGFB1,ACVR1B_TGFBR2,ACVR1B,0.421940928270042,0.674050632911392,0.436430139085244,0.370308268486943,0.112813318067921,0.780870709071535
TAM_like_MRC1,TAM_like_MRC1,TGFB1,TGFB1,TGFBR1_TGFBR2,TGFBR1,0.526371308016878,0.674050632911392,0.436430139085244,0.427166259280316,0.112813318067921,0.792845980851079
TAM_like_MRC1,TAM_like_MRC1,TGFB1,TGFB1,ACVR1_TGFBR1_TGFBR2,ACVR1,0.30379746835443,0.674050632911392,0.436430139085244,0.329219096098372,0.112813318067921,0.770642293849747
TAM_like_MRC1,TAM_like_MRC1,TGFB1,TGFB1,ACVR1_TGFBR2,ACVR1,0.30379746835443,0.674050632911392,0.436430139085244,0.333340497198144,0.112813318067921,0.771739933489195
TAM_like_MRC1,TAM_like_MRC1,TGFB1,TGFB1,ITGB1,ITGB1,0.909282700421941,0.674050632911392,0.436430139085244,1.19879066800072,0.112813318067921,0.865076971721395
TAM_like_MRC1,TAM_like_MRC1,TGFB1,TGFB1,ITGB5,ITGB5,0.660337552742616,0.674050632911392,0.436430139085244,0.458750642155262,0.112813318067921,0.79864277026438
TAM_like_MRC1,TAM_like_MRC1,TGFB1,TGFB1,ITGB8,ITGB8,0.2542194092827,0.674050632911392,0.436430139085244,0.148526469353778,0.112813318067921,0.692953001127278
TAM_like_MRC1,TAM_like_MRC1,TGFB1,TGFB1,SDC2,SDC2,0.383966244725738,0.674050632911392,0.436430139085244,0.377157971685318,0.112813318067921,0.782434765618215
TAM_like_MRC1,TAM_like_MRC1,TGFB1,TGFB1,ACVRL1,ACVRL1,0.393459915611814,0.674050632911392,0.436430139085244,0.194030691694336,0.112813318067921,0.720629833200494
TAM_like_MRC1,TAM_like_MRC1,TGFB1,TGFB1,CXCR4,CXCR4,0.521097046413502,0.674050632911392,0.436430139085244,0.481243588788663,0.112813318067921,0.802464061977969
TAM_like_MRC1,TAM_like_MRC1,IL1A,IL1A,IL1R1_IL1RAP,IL1R1,0.216244725738397,0.159282700421941,0.10878184590387,0.102686205986666,0.112813318067921,0.483699960194342
