source,target,ligand,receptor,prob_MPR,pval_MPR,prob_NMPR,pval_NMPR,presence
normal,SPP1+ immunosuppressive,MDK,NCL,0.0133647977934937,0,0.015224670263018,0,Both
normal,IFN-stimulated,C3,C3AR1,0.0247326283563764,0,0.0310709870307825,0,Both
normal,M2-SIGLEC8+,C3,C3AR1,0.0288019089676245,0,0.0392862675728056,0,Both
normal,MRC1+ M2-like,C3,C3AR1,0.00466073917108899,0,0.0284417594787661,0,Both
normal,Resident M2,C3,C3AR1,0.00620283858961853,0,0.0287156775876484,0,Both
normal,SPP1+ immunosuppressive,C3,C3AR1,0.032524697874842,0,0.0511858686003741,0,Both
normal,IFN-stimulated,C3,ITGAM_ITGB2,0.0244491322063147,0,0.0586930686483817,0,Both
normal,M2-SIGLEC8+,C3,ITGAM_ITGB2,0.0204436216253189,0,0.0370545068490752,0,Both
normal,MRC1+ M2-like,C3,ITGAM_ITGB2,0.0321557469057791,0,0.0537436844121276,0,Both
normal,Resident M2,C3,ITGAM_ITGB2,0.0230092735669532,0,0.0285672809298539,0,Both
normal,SPP1+ immunosuppressive,C3,ITGAM_ITGB2,0.0320741654661596,0,0.0552154176786802,0,Both
normal,IFN-stimulated,C3,ITGAX_ITGB2,0.0447485296786057,0,0.0675492977611514,0,Both
normal,M2-SIGLEC8+,C3,ITGAX_ITGB2,0.0484191678811841,0,0.04652999951801,0,Both
normal,MRC1+ M2-like,C3,ITGAX_ITGB2,0.0351140217393434,0,0.0720543302190384,0,Both
normal,Resident M2,C3,ITGAX_ITGB2,0.0523177367140384,0,0.0563408363791407,0,Both
normal,SPP1+ immunosuppressive,C3,ITGAX_ITGB2,0.0205910388361437,0,0.0516768212828201,0,Both
normal,IFN-stimulated,ANXA1,FPR1,0.0164932787414809,0,0.0451983757852926,0,Both
normal,M2-SIGLEC8+,ANXA1,FPR1,0.0112037650969956,0,0.0378758050721426,0,Both
normal,MRC1+ M2-like,ANXA1,FPR1,0.00693750842954914,0,0.0281045472185179,0,Both
normal,Resident M2,ANXA1,FPR1,0.0202084763529905,0,0.0572408841468374,0,Both
normal,MRC1+ M2-like,GRN,SORT1,0.025518649201267,0,0.0262747752761656,0,Both
normal,IFN-stimulated,ANXA1,FPR3,0.018925396969174,0,0.0649718799494442,0,Both
normal,M2-SIGLEC8+,ANXA1,FPR3,0.0190580535172611,0,0.0546798215605382,0,Both
normal,MRC1+ M2-like,ANXA1,FPR3,0.010664152488127,0,0.0402129817976772,0,Both
normal,SPP1+ immunosuppressive,ANXA1,FPR3,0.0134485321023217,0,0.0588864848197149,0,Both
normal,IFN-stimulated,MT-RNR2,FPR3,0.225636031123333,0,0.218948014539034,0,Both
normal,M2-SIGLEC8+,MT-RNR2,FPR3,0.226882536980381,0,0.189200380688444,0,Both
normal,MRC1+ M2-like,MT-RNR2,FPR3,0.140020340849261,0,0.144586520009446,0,Both
normal,Resident M2,MT-RNR2,FPR3,0.228812344175493,0,0.180530659059513,0,Both
normal,SPP1+ immunosuppressive,MT-RNR2,FPR3,0.170750083197919,0,0.201549574651826,0,Both
IFN-stimulated,normal,LGALS9,P4HB,0.0746061175999158,0,0.0640384759317453,0,Both
M2-SIGLEC8+,normal,LGALS9,P4HB,0.0749805010677503,0,0.0626475625462603,0,Both
MRC1+ M2-like,normal,LGALS9,P4HB,0.078076016631279,0,0.0707240596646082,0,Both
Resident M2,normal,LGALS9,P4HB,0.0580900101117536,0,0.0749899270907867,0,Both
normal,MRC1+ M2-like,PPIA,BSG,0.109430798772011,0,0.106966108126735,0,Both
IFN-stimulated,normal,FN1,ITGA3_ITGB1,0.0120486681442124,0,0.041519848894109,0,Both
MRC1+ M2-like,normal,FN1,ITGA3_ITGB1,0.0291127111839845,0,0.0439172685440312,0,Both
MRC1+ M2-like,normal,THBS1,ITGA3_ITGB1,0.000909160870999046,0,0.00751618607633401,0,Both
IFN-stimulated,normal,FN1,CD44,0.0425347449482734,0,0.024304376860296,0,Both
MRC1+ M2-like,normal,FN1,CD44,0.0984715126793028,0,0.0257344381941482,0,Both
IFN-stimulated,normal,FN1,SDC1,0.0498640255631031,0,0.0692628898821261,0,Both
MRC1+ M2-like,normal,FN1,SDC1,0.114288889353491,0,0.0731399949674509,0,Both
MRC1+ M2-like,normal,THBS1,SDC1,0.00390064566454756,0,0.0128428474506256,0,Both
IFN-stimulated,normal,FN1,SDC4,0.0442036088934134,0,0.061485197959169,0,Both
MRC1+ M2-like,normal,FN1,SDC4,0.102101037676358,0,0.0649573188116948,0,Both
MRC1+ M2-like,normal,THBS1,SDC4,0.00343897096103269,0,0.011323614093356,0,Both
MRC1+ M2-like,normal,THBS1,CD47,0.00239170126517142,0,0.00909363591642301,0,Both
normal,MRC1+ M2-like,PGE2-PTGES3,PTGER4,0.0198775580674663,0,0.0164516152712901,0,Both
normal,SPP1+ immunosuppressive,PGE2-PTGES3,PTGER4,0.0186343379155793,0,0.0256156418440817,0,Both
normal,IFN-stimulated,APP,CD74,0.170415416371623,0,0.158774496663014,0,Both
normal,M2-SIGLEC8+,APP,CD74,0.174585505919813,0,0.163136648565606,0,Both
normal,MRC1+ M2-like,APP,CD74,0.169285232772145,0,0.150415448439886,0,Both
normal,Resident M2,APP,CD74,0.170627234160521,0,0.151349635649174,0,Both
normal,SPP1+ immunosuppressive,APP,CD74,0.181607967628408,0,0.161334033450331,0,Both
normal,IFN-stimulated,CD99,PILRA,0.0106274982456257,0,0.0289155712894923,0,Both
normal,MRC1+ M2-like,CD99,PILRA,0.00974356352119043,0,0.0177377445180716,0,Both
normal,MRC1+ M2-like,CD99,CD99L2,0.00114429504259859,0,0.00359463945733582,0,Both
normal,M2-SIGLEC8+,CDH1,CDH1,0.00364407541491006,0,0.0129810303773497,0,Both
normal,MRC1+ M2-like,CDH1,CDH1,0.00429192423668255,0,0.00531658490016956,0,Both
M2-SIGLEC8+,normal,CDH1,CDH1,0.00364407541491006,0,0.0129810303773497,0,Both
MRC1+ M2-like,normal,CDH1,CDH1,0.00429192423668255,0,0.00531658490016956,0,Both
M2-SIGLEC8+,normal,DSC2,DSG2,0.00399039532611747,0,0.0132517635456708,0,Both
MRC1+ M2-like,normal,DSC2,DSG2,0.00264792322324909,0,0.0101552964792461,0,Both
Resident M2,normal,DSC2,DSG2,0.00595194047045278,0,0.00563060136457595,0,Both
SPP1+ immunosuppressive,normal,DSC2,DSG2,0.00450450860079252,0,0.00521831356797002,0,Both
normal,IFN-stimulated,ICAM1,ITGAX_ITGB2,0.011697457077531,0,0.0138180970828217,0,Both
normal,M2-SIGLEC8+,ICAM1,ITGAX_ITGB2,0.0126930018595611,0,0.00935065906884927,0,Both
normal,MRC1+ M2-like,ICAM1,ITGAX_ITGB2,0.00911108380048985,0,0.014796524719101,0,Both
normal,Resident M2,ICAM1,ITGAX_ITGB2,0.0137565902554154,0,0.0114161038973406,0,Both
normal,SPP1+ immunosuppressive,ICAM1,ITGAX_ITGB2,0.00528389073043928,0,0.0104299498821531,0,Both
normal,IFN-stimulated,ICAM1,ITGAL_ITGB2,0.0109041039582514,0,0.0113960274336591,0,Both
normal,MRC1+ M2-like,ICAM1,ITGAL_ITGB2,0.00809381467583415,0,0.00861790745916096,0,Both
normal,Resident M2,ICAM1,ITGAL_ITGB2,0.00448054501901304,0,0.00540049228671325,0,Both
normal,IFN-stimulated,ICAM1,ITGAM_ITGB2,0.00629234688099787,0,0.0119164116764686,0,Both
normal,M2-SIGLEC8+,ICAM1,ITGAM_ITGB2,0.00524547489815036,0,0.00738780108904627,0,Both
normal,MRC1+ M2-like,ICAM1,ITGAM_ITGB2,0.00832459588752669,0,0.0108660081079923,0,Both
normal,Resident M2,ICAM1,ITGAM_ITGB2,0.00591529421621032,0,0.00565573697314158,0,Both
normal,SPP1+ immunosuppressive,ICAM1,ITGAM_ITGB2,0.00830295710312545,0,0.011177435827594,0,Both
normal,IFN-stimulated,ICAM1,ITGAL,0.00518617427653599,0,0.00540303654985472,0,Both
normal,MRC1+ M2-like,ICAM1,ITGAL,0.00459557313194849,0,0.0037045849895532,0,Both
normal,MRC1+ M2-like,ICAM1,SPN,0.0121195480202277,0,0.00975822123215627,0,Both
normal,IFN-stimulated,F11R,ITGAL_ITGB2,0.0437990849994386,0,0.0278116239745208,0,Both
normal,M2-SIGLEC8+,F11R,ITGAL_ITGB2,0.0184388223393639,0,0.0104434005311144,0,Both
normal,MRC1+ M2-like,F11R,ITGAL_ITGB2,0.0327919219892411,0,0.0211171957522935,0,Both
normal,Resident M2,F11R,ITGAL_ITGB2,0.0183568862764167,0,0.0132958725994654,0,Both
normal,M2-SIGLEC8+,F11R,F11R,0.0148531777162515,0,0.0124434724291462,0,Both
normal,MRC1+ M2-like,F11R,F11R,0.0136856580896011,0,0.00843005960122457,0,Both
M2-SIGLEC8+,normal,F11R,F11R,0.0148531777162515,0,0.0124434724291462,0,Both
MRC1+ M2-like,normal,F11R,F11R,0.0136856580896011,0,0.00843005960122457,0,Both
normal,IFN-stimulated,HLA-F,LILRB1,0.0171865613362368,0,0.0154305908579637,0,Both
normal,MRC1+ M2-like,HLA-F,LILRB1,0.00432775991287237,0,0.00678535210291679,0,Both
normal,IFN-stimulated,MPZL1,MPZL1,0.0007982602819342,0,0.000421833311006265,0,Both
normal,M2-SIGLEC8+,MPZL1,MPZL1,0.000777577134947125,0,0.00165580719826339,0,Both
normal,MRC1+ M2-like,MPZL1,MPZL1,0.000534669734013734,0,0.000672186172673761,0,Both
IFN-stimulated,normal,MPZL1,MPZL1,0.0007982602819342,0,0.000421833311006265,0,Both
M2-SIGLEC8+,normal,MPZL1,MPZL1,0.000777577134947125,0,0.00165580719826339,0,Both
MRC1+ M2-like,normal,MPZL1,MPZL1,0.000534669734013734,0,0.000672186172673761,0,Both
SPP1+ immunosuppressive,normal,MPZL1,MPZL1,0.000792082029037522,0,0.000614872473540811,0,Both
normal,SPP1+ immunosuppressive,MPZL1,MPZL1,0.000792082029037522,0,0.000614872473540811,0,Both
IFN-stimulated,normal,SEMA4A,PLXNB2,0.00857303650794681,0,0.00385425078767968,0,Both
M2-SIGLEC8+,normal,SEMA4A,PLXNB2,0.00568482198562994,0,0.00578124123356277,0,Both
Resident M2,normal,SEMA4A,PLXNB2,0.0118400959218617,0,0.00654702857251465,0,Both
IFN-stimulated,normal,SEMA4D,PLXNB2,0.0052782516363533,0,0.00322852565794584,0,Both
normal,IFN-stimulated,CD55,ADGRE5,0.00866669678236726,0,0.0183613355938265,0,Both
normal,MRC1+ M2-like,CD55,ADGRE5,0.0109895096736713,0,0.0264237094348702,0,Both
normal,IFN-stimulated,SFTPD,ADGRE5,0.0147065729432306,0,0.00225485516421894,0,Both
normal,M2-SIGLEC8+,SFTPD,ADGRE5,0.00369562352082042,0,0.00046743174824256,0,Both
normal,MRC1+ M2-like,SFTPD,ADGRE5,0.0186177673173376,0,0.00326849929392222,0,Both
normal,Resident M2,SFTPD,ADGRE5,0.0138875669899685,0,0.000546942836935028,0,Both
normal,SPP1+ immunosuppressive,SFTPD,ADGRE5,0.0045275912266492,0,0.000654360785308301,0,Both
normal,IFN-stimulated,APP,SORL1,0.00700281111794276,0,0.00535160976206325,0,Both
normal,M2-SIGLEC8+,APP,SORL1,0.0187459967816529,0,0.0120325768761685,0,Both
normal,MRC1+ M2-like,APP,SORL1,0.00367916689920353,0,0.00503968993605168,0,Both
normal,Resident M2,APP,SORL1,0.00660239485394848,0,0.01710504150426,0,Both
normal,SPP1+ immunosuppressive,APP,SORL1,0.00994072884080265,0,0.00493968708026631,0,Both
normal,M2-SIGLEC8+,APP,TNFRSF21,0.0138133445108692,0,0.0111812946384829,0,Both
MRC1+ M2-like,normal,APP,TNFRSF21,0.00149691132605592,0,0.00290150277149341,0,Both
normal,SPP1+ immunosuppressive,APP,TNFRSF21,0.00361955020189157,0,0.00603328037827089,0,Both
normal,IFN-stimulated,APP,TREM2_TYROBP,0.0193907869115165,0,0.0298772977231195,0,Both
normal,M2-SIGLEC8+,APP,TREM2_TYROBP,0.0502083254341004,0,0.0244365217149246,0,Both
normal,MRC1+ M2-like,APP,TREM2_TYROBP,0.0469542417333398,0,0.0625813526121497,0,Both
normal,SPP1+ immunosuppressive,APP,TREM2_TYROBP,0.0269069041668048,0,0.042556299880058,0,Both
Ciliated,Resident M2,HLA-DPA1,CD4,0.110706378424194,0,0.0594145909074209,0.01,Both
M2-SIGLEC8+,Ciliated,HLA-DPB1,CD4,0.120750829493194,0,0.0750277616436397,0.01,Both
MRC1+ M2-like,Ciliated,HLA-DQA1,CD4,0.11473461028246,0,0.0476962027245802,0.01,Both
IFN-stimulated,Ciliated,HLA-DRA,CD4,0.155440627146173,0,0.101204595898058,0.01,Both
MRC1+ M2-like,Ciliated,CD55,ADGRE5,0.0116515347462644,0,0.0035062683757218,0.01,Both
SPP1+ immunosuppressive,Ciliated,APP,TNFRSF21,0.00829116958619806,0,0.00344395837025557,0.01,Both
tumor,SPP1+ immunosuppressive,MPZL1,MPZL1,0.00343696761424872,0,0.000480444835827685,0.01,Both
SPP1+ immunosuppressive,tumor,MPZL1,MPZL1,0.00343696761424872,0,0.000480444835827685,0.01,Both
normal,IFN-stimulated,MDK,SDC4,0.00201454329088662,0,0.00188178357190064,0.01,Both
SPP1+ immunosuppressive,Ciliated,HLA-DRA,CD4,0.162412557460595,0,0.0995547539129259,0.02,Both
tumor,IFN-stimulated,F11R,F11R,0.00962161006082326,0,0.00549902407121598,0.02,Both
IFN-stimulated,tumor,F11R,F11R,0.00962161006082326,0,0.00549902407121598,0.02,Both
SPP1+ immunosuppressive,normal,LGALS9,P4HB,0.0425312857377002,0,0.0470211068539097,0.02,Both
Ciliated,M2-SIGLEC8+,MDK,NCL,0.00837172974919244,0,0.00834197766509493,0.03,Both
SPP1+ immunosuppressive,Ciliated,GRN,SORT1,0.033862623078693,0,0.0142470819446878,0.03,Both
M2-SIGLEC8+,Ciliated,HLA-DPA1,CD4,0.13217305880993,0,0.0792865734083714,0.03,Both
Ciliated,SPP1+ immunosuppressive,HLA-DPA1,CD4,0.11065212224508,0,0.0717408351336635,0.03,Both
M2-SIGLEC8+,Ciliated,HLA-DRA,CD4,0.158463987989534,0,0.100711099329972,0.03,Both
MRC1+ M2-like,Ciliated,HLA-DRA,CD4,0.159128440335913,0,0.0969408105994378,0.03,Both
M2-SIGLEC8+,Ciliated,HLA-DRB1,CD4,0.130848115050831,0,0.068745258572914,0.03,Both
M2-SIGLEC8+,Ciliated,ITGAV_ITGB1,ADGRE5,0.0137631379955352,0,0.00637119033657754,0.03,Both
tumor,MRC1+ M2-like,HLA-F,LILRB1,0.00857912802779921,0,0.00599707894770138,0.03,Both
MRC1+ M2-like,normal,PPIA,BSG,0.0723719438706759,0,0.0684567354002918,0.03,Both
Resident M2,Ciliated,HLA-DPB1,CD4,0.111763710844787,0,0.0618986099570466,0.04,Both
Resident M2,Ciliated,HLA-DQA1,CD4,0.105955239895955,0,0.04428097361349,0.04,Both
tumor,IFN-stimulated,PPIA,BSG,0.0754936394774054,0,0.0693979715177777,0.04,Both
tumor,M2-SIGLEC8+,PPIA,BSG,0.0923866884040843,0,0.0757715680744016,0.04,Both
normal,M2-SIGLEC8+,PGE2-PTGES3,PTGER4,0.0149647331292114,0.01,0.0256632356021574,0,Both
normal,M2-SIGLEC8+,CD99,PILRA,0.00959107051945277,0.01,0.0272962820686277,0,Both
normal,M2-SIGLEC8+,HLA-F,LILRB1,0.0066524953694111,0.01,0.0171363485865194,0,Both
normal,M2-SIGLEC8+,PPIA,BSG,0.0827571289330272,0.01,0.0831463256435982,0.01,Both
Resident M2,Ciliated,ITGAV_ITGB1,ADGRE5,0.00813848772959507,0.01,0.00608713003694863,0.04,Both
Ciliated,M2-SIGLEC8+,MDK,SDC4,0.000975841971194522,0.02,0.00343032861186186,0,Both
Resident M2,Ciliated,APP,TNFRSF21,0.00201953582783899,0.02,0.00385751037818752,0,Both
tumor,Resident M2,PPIA,BSG,0.107159111476981,0.02,0.0738102223731863,0,Both
SPP1+ immunosuppressive,tumor,SEMA4D,PLXNB2,0.00290538690860467,0.02,0.00296318137196624,0,Both
tumor,Resident M2,APP,TNFRSF21,0.00397250426833442,0.02,0.00596467191586104,0,Both
normal,SPP1+ immunosuppressive,ANXA1,FPR1,0.00838394638148921,0.02,0.0231367973688024,0,Both
normal,Resident M2,APP,TNFRSF21,0.00344497547498063,0.02,0.00508306262735954,0,Both
tumor,Resident M2,PGE2-PTGES3,PTGER4,0.0247512856435936,0.03,0.0123155574431317,0,Both
M2-SIGLEC8+,tumor,SEMA4D,PLXNB2,0.00226438195863311,0.03,0.00131707425436521,0,Both
normal,Resident M2,ANXA1,FPR3,0.0192642035231448,0.03,0.0517805668076817,0,Both
normal,IFN-stimulated,PPIA,BSG,0.0674939209036235,0.03,0.0762035416344388,0,Both
normal,Resident M2,HLA-F,LILRB1,0.0113675984176591,0.03,0.0237428012789671,0,Both
Ciliated,SPP1+ immunosuppressive,CD55,ADGRE5,0.0065138372400563,0.04,0.00627012397423559,0,Both
Resident M2,normal,MPZL1,MPZL1,0.000959531472739371,0.04,0.000791392932659523,0,Both
normal,Resident M2,MPZL1,MPZL1,0.000959531472739371,0.04,0.000791392932659523,0,Both
normal,Resident M2,CD55,ADGRE5,0.00818125734452189,0.04,0.00450889897511502,0,Both
MRC1+ M2-like,Ciliated,INHBA,ACVR1B_ACVR2A,0.0065514039743749,0,,,MPR_only
IFN-stimulated,Ciliated,HBEGF,EGFR,0.00107984686992221,0,,,MPR_only
M2-SIGLEC8+,Ciliated,HBEGF,EGFR,0.00317471863513148,0,,,MPR_only
MRC1+ M2-like,Ciliated,HBEGF,EGFR,0.00591683960779427,0,,,MPR_only
Resident M2,Ciliated,HBEGF,EGFR,0.000968715472675987,0,,,MPR_only
SPP1+ immunosuppressive,Ciliated,HBEGF,EGFR,0.00489247053476213,0,,,MPR_only
IFN-stimulated,Ciliated,HBEGF,EGFR_ERBB2,0.0011079961715294,0,,,MPR_only
M2-SIGLEC8+,Ciliated,HBEGF,EGFR_ERBB2,0.00325729869995047,0,,,MPR_only
MRC1+ M2-like,Ciliated,HBEGF,EGFR_ERBB2,0.00607031274585727,0,,,MPR_only
Resident M2,Ciliated,HBEGF,EGFR_ERBB2,0.000993970698711061,0,,,MPR_only
SPP1+ immunosuppressive,Ciliated,HBEGF,EGFR_ERBB2,0.00501950737962088,0,,,MPR_only
Resident M2,Ciliated,IL16,CD4,0.0055892441690908,0,,,MPR_only
SPP1+ immunosuppressive,Ciliated,IL16,CD4,0.00352451173092823,0,,,MPR_only
MRC1+ M2-like,Ciliated,TNF,TNFRSF1A,0.000432260056431292,0,,,MPR_only
Ciliated,Resident M2,TNFSF10,TNFRSF10A,0.0028216803280142,0,,,MPR_only
MRC1+ M2-like,Ciliated,MDK,SDC4,0.00432252240842101,0,,,MPR_only
Ciliated,IFN-stimulated,MDK,SDC4,0.000966930620017177,0,,,MPR_only
Ciliated,Resident M2,MDK,SDC4,0.0026277443336337,0,,,MPR_only
Ciliated,M2-SIGLEC8+,MDK,ITGA4_ITGB1,0.00291135453929925,0,,,MPR_only
Ciliated,Resident M2,MDK,ITGA4_ITGB1,0.00375236383953397,0,,,MPR_only
M2-SIGLEC8+,Ciliated,HGF,MET,0.00206972743259066,0,,,MPR_only
SPP1+ immunosuppressive,Ciliated,HGF,MET,0.000985597254787111,0,,,MPR_only
Ciliated,SPP1+ immunosuppressive,SEMA3C,NRP1_PLXNA1,0.0143403698722358,0,,,MPR_only
Ciliated,Resident M2,SEMA3C,NRP2_PLXNA1,0.00781566941494628,0,,,MPR_only
Ciliated,SPP1+ immunosuppressive,SEMA3C,NRP2_PLXNA1,0.0112900697748575,0,,,MPR_only
Ciliated,Resident M2,GAS6,AXL,0.00110536467122127,0,,,MPR_only
Ciliated,MRC1+ M2-like,GRN,SORT1,0.0131451211361746,0,,,MPR_only
Ciliated,Resident M2,PROS1,AXL,0.00544914374832936,0,,,MPR_only
Ciliated,M2-SIGLEC8+,SCGB3A2,MARCO,0.00109521999658204,0,,,MPR_only
Ciliated,MRC1+ M2-like,SCGB3A2,MARCO,0.0174760706621449,0,,,MPR_only
IFN-stimulated,Ciliated,LGALS9,P4HB,0.0537571669098048,0,,,MPR_only
M2-SIGLEC8+,Ciliated,LGALS9,P4HB,0.0540330364029583,0,,,MPR_only
MRC1+ M2-like,Ciliated,LGALS9,P4HB,0.0563164013044852,0,,,MPR_only
IFN-stimulated,Ciliated,PPIA,BSG,0.0713048815239694,0,,,MPR_only
MRC1+ M2-like,Ciliated,PPIA,BSG,0.0788798784003133,0,,,MPR_only
Resident M2,Ciliated,FN1,ITGA3_ITGB1,0.00243855114101901,0,,,MPR_only
Ciliated,MRC1+ M2-like,LAMA5,ITGA6_ITGB1,0.00146752477833655,0,,,MPR_only
Ciliated,MRC1+ M2-like,LAMA5,ITGAV_ITGB8,0.000310615506954081,0,,,MPR_only
Ciliated,MRC1+ M2-like,LAMB3,ITGAV_ITGB8,0.000418211768196418,0,,,MPR_only
Ciliated,MRC1+ M2-like,LAMC2,ITGAV_ITGB8,0.00258720527300859,0,,,MPR_only
Ciliated,MRC1+ M2-like,COL9A2,ITGAV_ITGB8,0.000360592972166064,0,,,MPR_only
Ciliated,IFN-stimulated,COL9A2,CD44,0.00899891352965203,0,,,MPR_only
Ciliated,M2-SIGLEC8+,COL9A2,CD44,0.00611774162688665,0,,,MPR_only
Ciliated,MRC1+ M2-like,COL9A2,CD44,0.0102143126367269,0,,,MPR_only
Ciliated,Resident M2,COL9A2,CD44,0.0105032731203764,0,,,MPR_only
Ciliated,SPP1+ immunosuppressive,COL9A2,CD44,0.00378297059196648,0,,,MPR_only
Ciliated,IFN-stimulated,LAMA5,CD44,0.00776097731353461,0,,,MPR_only
Ciliated,M2-SIGLEC8+,LAMA5,CD44,0.00527404469796373,0,,,MPR_only
Ciliated,MRC1+ M2-like,LAMA5,CD44,0.00881066644019811,0,,,MPR_only
Ciliated,Resident M2,LAMA5,CD44,0.00906028159145182,0,,,MPR_only
Ciliated,SPP1+ immunosuppressive,LAMA5,CD44,0.00326020541546278,0,,,MPR_only
Ciliated,IFN-stimulated,COL9A2,SDC4,0.000651372101332583,0,,,MPR_only
Ciliated,M2-SIGLEC8+,COL9A2,SDC4,0.000657377140153659,0,,,MPR_only
Ciliated,MRC1+ M2-like,COL9A2,SDC4,0.00159816878815436,0,,,MPR_only
Ciliated,Resident M2,COL9A2,SDC4,0.0017711389387598,0,,,MPR_only
Resident M2,Ciliated,FN1,SDC4,0.00995172882432514,0,,,MPR_only
IFN-stimulated,Ciliated,DHEA-STS,PPARA,0.000309436030244556,0,,,MPR_only
M2-SIGLEC8+,Ciliated,DHEA-STS,PPARA,0.000306615699961171,0,,,MPR_only
MRC1+ M2-like,Ciliated,DHEA-STS,PPARA,0.00119077257797834,0,,,MPR_only
M2-SIGLEC8+,Ciliated,DHEAS-SULT2B,PPARA,0.000297707412383646,0,,,MPR_only
MRC1+ M2-like,Ciliated,DHEAS-SULT2B,PPARA,0.000350417918343022,0,,,MPR_only
IFN-stimulated,Ciliated,APP,CD74,0.0614313418210114,0,,,MPR_only
M2-SIGLEC8+,Ciliated,APP,CD74,0.0843986356532594,0,,,MPR_only
MRC1+ M2-like,Ciliated,APP,CD74,0.0514149569268612,0,,,MPR_only
Ciliated,SPP1+ immunosuppressive,CD99,PILRA,0.0250355249616163,0,,,MPR_only
MRC1+ M2-like,Ciliated,CD99,CD99,0.0577488039855082,0,,,MPR_only
Ciliated,MRC1+ M2-like,CD99,CD99,0.0577488039855082,0,,,MPR_only
IFN-stimulated,Ciliated,CD99,CD99L2,0.00413082106967974,0,,,MPR_only
M2-SIGLEC8+,Ciliated,CD99,CD99L2,0.00763801035535646,0,,,MPR_only
MRC1+ M2-like,Ciliated,CD99,CD99L2,0.00769488747668,0,,,MPR_only
Resident M2,Ciliated,CD99,CD99L2,0.00676289604896094,0,,,MPR_only
SPP1+ immunosuppressive,Ciliated,CD99,CD99L2,0.00748694394102034,0,,,MPR_only
IFN-stimulated,Ciliated,CDH1,CDH1,0.00349947892032224,0,,,MPR_only
SPP1+ immunosuppressive,Ciliated,CDH1,CDH1,0.00421033452608897,0,,,MPR_only
Ciliated,IFN-stimulated,CDH1,CDH1,0.00349947892032224,0,,,MPR_only
Ciliated,SPP1+ immunosuppressive,CDH1,CDH1,0.00421033452608897,0,,,MPR_only
IFN-stimulated,Ciliated,DSC2,DSG2,0.00202577980861666,0,,,MPR_only
Ciliated,M2-SIGLEC8+,EFNB3,EPHB2,0.000618830965649816,0,,,MPR_only
Ciliated,IFN-stimulated,ICAM1,ITGAX_ITGB2,0.0038921626333517,0,,,MPR_only
Ciliated,M2-SIGLEC8+,ICAM1,ITGAX_ITGB2,0.00422625670877277,0,,,MPR_only
Ciliated,MRC1+ M2-like,ICAM1,ITGAX_ITGB2,0.00302629908920735,0,,,MPR_only
Ciliated,Resident M2,ICAM1,ITGAX_ITGB2,0.00458368239645,0,,,MPR_only
Ciliated,IFN-stimulated,ICAM1,ITGAL_ITGB2,0.00362624328822771,0,,,MPR_only
Ciliated,MRC1+ M2-like,ICAM1,ITGAL_ITGB2,0.00268656530213222,0,,,MPR_only
Ciliated,IFN-stimulated,ICAM1,ITGAM_ITGB2,0.00208607624773814,0,,,MPR_only
Ciliated,M2-SIGLEC8+,ICAM1,ITGAM_ITGB2,0.00173778720813143,0,,,MPR_only
Ciliated,MRC1+ M2-like,ICAM1,ITGAM_ITGB2,0.00276359765727619,0,,,MPR_only
Ciliated,SPP1+ immunosuppressive,ICAM1,ITGAM_ITGB2,0.00275637383976022,0,,,MPR_only
Ciliated,MRC1+ M2-like,ICAM1,ITGAL,0.00152181467943314,0,,,MPR_only
Ciliated,MRC1+ M2-like,ICAM1,SPN,0.00403375693595287,0,,,MPR_only
IFN-stimulated,Ciliated,F11R,F11R,0.00563296177832154,0,,,MPR_only
Ciliated,IFN-stimulated,F11R,F11R,0.00563296177832154,0,,,MPR_only
Ciliated,IFN-stimulated,HLA-F,LILRB1,0.0367949678247663,0,,,MPR_only
Ciliated,M2-SIGLEC8+,HLA-F,LILRB1,0.014418749189597,0,,,MPR_only
Ciliated,MRC1+ M2-like,HLA-F,LILRB1,0.00940576954374323,0,,,MPR_only
Resident M2,Ciliated,HLA-DPA1,CD4,0.125161178978897,0,,,MPR_only
Ciliated,IFN-stimulated,HLA-DPA1,CD4,0.0912033206459441,0,,,MPR_only
Ciliated,M2-SIGLEC8+,HLA-DPA1,CD4,0.0980738961942251,0,,,MPR_only
Ciliated,MRC1+ M2-like,HLA-DPA1,CD4,0.064388959854939,0,,,MPR_only
Ciliated,IFN-stimulated,HLA-DPB1,CD4,0.0626792512430278,0,,,MPR_only
Ciliated,M2-SIGLEC8+,HLA-DPB1,CD4,0.0675607799110324,0,,,MPR_only
Ciliated,MRC1+ M2-like,HLA-DPB1,CD4,0.0438465394239168,0,,,MPR_only
Ciliated,Resident M2,HLA-DPB1,CD4,0.0765967779846093,0,,,MPR_only
Ciliated,SPP1+ immunosuppressive,HLA-DPB1,CD4,0.0765577994858471,0,,,MPR_only
Ciliated,IFN-stimulated,HLA-DQA1,CD4,0.0618134443903936,0,,,MPR_only
Ciliated,M2-SIGLEC8+,HLA-DQA1,CD4,0.0666323365418519,0,,,MPR_only
Ciliated,MRC1+ M2-like,HLA-DQA1,CD4,0.0432288766954196,0,,,MPR_only
Ciliated,Resident M2,HLA-DQA1,CD4,0.0755542206224908,0,,,MPR_only
Ciliated,SPP1+ immunosuppressive,HLA-DQA1,CD4,0.0755157292722736,0,,,MPR_only
Ciliated,IFN-stimulated,HLA-DMA,CD4,0.0378634762291635,0,,,MPR_only
