source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
Resident M2,MRC1+ M2-like,PLAU,ITGB5,0.0543182445061289,15651,0.857555643891251,24104,0.0173099946293372,14861,0.851649249560574,7988
normal_NMPR,tumor_MPR,CALM3,EGFR,0.0543385284858602,16677.3333333333,0.857549612408165,24107,0.0147670982809013,17980,0.853305130281153,7945
Monocyte-derived,Monocyte-derived,LGALS9,CD47,0.0543474480586715,12413.3333333333,0.927099795018496,5293,0.0112431795429169,24616,0.876851090354497,7331
Resident M2,tumor_MPR,MAML2,NOTCH3,0.0543474480586715,18956.3333333333,0.773315013638021,47383,0.0291720577117,7331,1.20089741884626,2155
normal_MPR,Regulatory,TFF3,CXCR4,0.0543520539440398,12643,0.85754114581777,24109,0.0285804150584592,7577,0.922565235633435,6243
Regulatory,Regulatory,GRN,SORT1,0.0543655816464569,16822,0.905558400396252,10899,0.0114434573885388,24111,0.655533384696714,15456
M2-SIGLEC8+,Stress-response,HLA-DRA,CD4,0.0543775625887712,13652.6666666667,0.954522626672206,558,0.00871161157108424,32859,0.86846401526486,7541
Regulatory,MRC1+ M2-like,CD14,TLR4,0.054385877408435,14032.6666666667,0.907968221824077,10228,0.0114425194935238,24114,0.859893402333869,7756
SPP1+ immunosuppressive,tumor_NMPR,CLEC11A,ITGB1,0.0544061782209946,23261,0.861246308516663,23084,0.0121021750091355,22582,0.503697163214045,24117
tumor_MPR,CD8.TPEX,JAG1,NOTCH1,0.0544195197256791,18480.6666666667,0.786437832688519,43895,0.0397241711202965,4211,0.876710839495825,7336
IFN-stimulated,MRC1+ M2-like,C1QB,CD33,0.0544332538286203,20437,0.879411999477057,17866,0.0114398958999212,24121,0.581338145249409,19324
normal_NMPR,Regulatory,HLA-A,APLP2,0.0544744187689561,38510.6666666667,0.954511904642994,559,0.00480402147409611,55890,0.104470695668563,59083
Ciliated,IFN-stimulated,SEMA3E,NRP2,0.0544772093653576,22897,0.740182391023047,55850,0.0291472605135463,7340,0.958257382296218,5501
MRC1+ M2-like,tumor_NMPR,FN1,CD44,0.0544806577543983,16167,0.928456311436975,4974,0.0138104007347658,19399,0.503440216210346,24128
MRC1+ M2-like,Stress-response,CD99,PILRA,0.0544806577543983,16061.3333333333,0.904480422872319,11176,0.0114359556758691,24128,0.714516409135838,12880
Monocyte-derived,tumor_MPR,PSEN1,NCSTN,0.0545348673601305,18965,0.866656803349452,21500,0.0114316366204544,24136,0.754021456147038,11259
Ciliated,tumor_MPR,LAMC2,CD151,0.0545416460881973,14021.6666666667,0.857434910988004,24137,0.0279434780394779,7867,0.787397576412496,10061
M2-SIGLEC8+,tumor_MPR,IGF1,INSR,0.0545493617926593,27861.6666666667,0.664353417815852,71046,0.0291425868526039,7345,0.974320429731871,5194
Regulatory,IFN-stimulated,HLA-DRA,CD4,0.05457127282594,13857,0.954505585081318,560,0.00870477546021015,32890,0.847067935278962,8121
tumor_NMPR,M2-SIGLEC8+,MDK,SORL1,0.0545755481546616,13186.3333333333,0.857427544916151,24142,0.0236065413965702,9956,0.959782947920319,5461
SPP1+ immunosuppressive,Lipid-associated,SPP1,ITGAV_ITGB5,0.0545891129138758,24021.6666666667,0.857424330183072,24144,0.0115425211773861,23859,0.504724709859369,24062
