source,target,ligand,receptor,prob_MPR,pval_MPR,prob_NMPR,pval_NMPR,presence
CD8.TEX,IFN-stimulated,CCL5,CCR1,0.165845977607891,0,0.148121864925252,0,Both
CD8.TPEX,IFN-stimulated,CCL5,CCR1,0.12868898449258,0,0.110105398799562,0,Both
CD8.TEX,M2-SIGLEC8+,CCL5,CCR1,0.166348828897692,0,0.114909752336049,0,Both
CD8.TPEX,M2-SIGLEC8+,CCL5,CCR1,0.129096610247238,0,0.0845711561470915,0,Both
CD8.TEX,MRC1+ M2-like,CCL5,CCR1,0.127055273925673,0,0.114501323921553,0,Both
CD8.TPEX,MRC1+ M2-like,CCL5,CCR1,0.0975725638281985,0,0.0842602957081111,0,Both
CD8.TEX,Resident M2,CCL5,CCR1,0.0921304139128667,0,0.165000546925334,0,Both
CD8.TPEX,Resident M2,CCL5,CCR1,0.0701010896406405,0,0.123278960555148,0,Both
CD8.TEX,SPP1+ immunosuppressive,CCL5,CCR1,0.149216680694313,0,0.145227715879159,0,Both
CD8.TPEX,SPP1+ immunosuppressive,CCL5,CCR1,0.115270550443556,0,0.10786000295475,0,Both
CD8.TEX,IFN-stimulated,CCL3,CCR1,0.0297744137313339,0,0.022935633082962,0,Both
CD8.TPEX,IFN-stimulated,CCL3,CCR1,0.0734757977002552,0,0.0570264934966299,0,Both
CD8.TEX,M2-SIGLEC8+,CCL3,CCR1,0.0298794693236272,0,0.0172253921365489,0,Both
CD8.TPEX,M2-SIGLEC8+,CCL3,CCR1,0.0737233319486498,0,0.0432040193950463,0,Both
CD8.TEX,MRC1+ M2-like,CCL3,CCR1,0.0219719728078304,0,0.0171574366983985,0,Both
CD8.TPEX,MRC1+ M2-like,CCL3,CCR1,0.0548689715140381,0,0.0430380645410954,0,Both
CD8.TEX,Resident M2,CCL3,CCR1,0.0154220274338885,0,0.0259842991613206,0,Both
CD8.TPEX,Resident M2,CCL3,CCR1,0.0389023569411811,0,0.0643083578880868,0,Both
CD8.TEX,SPP1+ immunosuppressive,CCL3,CCR1,0.0263578260180143,0,0.0224231105683621,0,Both
CD8.TPEX,SPP1+ immunosuppressive,CCL3,CCR1,0.065382449596112,0,0.0557956752006594,0,Both
IFN-stimulated,CD8.TEX,CCL4,CCR5,0.00377922306289333,0,0.0115599450371001,0,Both
M2-SIGLEC8+,CD8.TEX,CCL4,CCR5,0.00146947603997646,0,0.00845029820444452,0,Both
MRC1+ M2-like,CD8.TEX,CCL4,CCR5,0.00224388320336224,0,0.00178181393147963,0,Both
Resident M2,CD8.TEX,CCL4,CCR5,0.0122442043214074,0,0.0108517326553365,0,Both
SPP1+ immunosuppressive,CD8.TEX,CCL4,CCR5,0.0125262730063499,0,0.0374519070239927,0,Both
CD8.TEX,IFN-stimulated,CCL4,CCR5,0.0163643307430087,0,0.0123453179727904,0,Both
CD8.TPEX,IFN-stimulated,CCL4,CCR5,0.0176609824322027,0,0.0149857659001485,0,Both
CD8.TEX,IFN-stimulated,CCL5,CCR5,0.0263122553158711,0,0.0205081587184281,0,Both
CD8.TPEX,IFN-stimulated,CCL5,CCR5,0.0196795830726465,0,0.0146801809168574,0,Both
IFN-stimulated,CD8.TEX,CCL3,CCR5,0.00802950295036525,0,0.0162461374610899,0,Both
M2-SIGLEC8+,CD8.TEX,CCL3,CCR5,0.0118912723271641,0,0.0109655245114898,0,Both
MRC1+ M2-like,CD8.TEX,CCL3,CCR5,0.00690389549397754,0,0.00725094075567275,0,Both
Resident M2,CD8.TEX,CCL3,CCR5,0.018218651031571,0,0.0109719710733975,0,Both
SPP1+ immunosuppressive,CD8.TEX,CCL3,CCR5,0.014675562998353,0,0.0410663482973951,0,Both
CD8.TEX,IFN-stimulated,CCL3,CCR5,0.0041537700958676,0,0.00281868041911017,0,Both
CD8.TPEX,IFN-stimulated,CCL3,CCR5,0.0106637787912825,0,0.00722953182484169,0,Both
IFN-stimulated,CD8.TEX,CXCL16,CXCR6,0.0286673589304619,0,0.0277933615468321,0,Both
M2-SIGLEC8+,CD8.TEX,CXCL16,CXCR6,0.0320421790425743,0,0.0333042819237156,0,Both
MRC1+ M2-like,CD8.TEX,CXCL16,CXCR6,0.0367654942338759,0,0.0323036882716158,0,Both
Resident M2,CD8.TEX,CXCL16,CXCR6,0.0231559444210969,0,0.0311510966934569,0,Both
SPP1+ immunosuppressive,CD8.TEX,CXCL16,CXCR6,0.028024260542631,0,0.0231477871341879,0,Both
CD8.TEX,IFN-stimulated,CSF1,CSF1R,0.0251350585327506,0,0.0208336631331756,0,Both
CD8.TEX,M2-SIGLEC8+,CSF1,CSF1R,0.0238736362550798,0,0.0149057009362542,0,Both
CD8.TEX,MRC1+ M2-like,CSF1,CSF1R,0.00770953164070311,0,0.0125965338942299,0,Both
CD8.TEX,Resident M2,CSF1,CSF1R,0.030397778845137,0,0.0166562100837262,0,Both
CD8.TEX,SPP1+ immunosuppressive,CSF1,CSF1R,0.0329103764822228,0,0.024768889889813,0,Both
CD8.TEX,IFN-stimulated,IFNG,IFNGR1_IFNGR2,0.0643775010804396,0,0.0465386424497123,0,Both
CD8.TPEX,IFN-stimulated,IFNG,IFNGR1_IFNGR2,0.0551757819022968,0,0.0499683449724274,0,Both
CD8.TEX,M2-SIGLEC8+,IFNG,IFNGR1_IFNGR2,0.0597215056655837,0,0.0477893296098357,0,Both
CD8.TPEX,M2-SIGLEC8+,IFNG,IFNGR1_IFNGR2,0.0511489037754494,0,0.051306242788472,0,Both
CD8.TEX,MRC1+ M2-like,IFNG,IFNGR1_IFNGR2,0.0560989807213032,0,0.048466141303431,0,Both
CD8.TPEX,MRC1+ M2-like,IFNG,IFNGR1_IFNGR2,0.0480198111275895,0,0.0520301408436975,0,Both
CD8.TEX,Resident M2,IFNG,IFNGR1_IFNGR2,0.0769266285959286,0,0.0542877693867463,0,Both
CD8.TPEX,Resident M2,IFNG,IFNGR1_IFNGR2,0.0660578556446577,0,0.0582536588467291,0,Both
CD8.TEX,SPP1+ immunosuppressive,IFNG,IFNGR1_IFNGR2,0.0490794119623561,0,0.0379337335581589,0,Both
CD8.TPEX,SPP1+ immunosuppressive,IFNG,IFNGR1_IFNGR2,0.0419662284550944,0,0.0407563974453709,0,Both
IFN-stimulated,CD8.TEX,TNF,TNFRSF1B,0.00661902450954645,0,0.00806525562340972,0,Both
IFN-stimulated,CD8.TPEX,TNF,TNFRSF1B,0.00876775937475119,0,0.00837529154232799,0,Both
CD8.TPEX,IFN-stimulated,TNFSF14,LTBR,0.00987951927459442,0,0.0067406105477387,0,Both
CD8.TPEX,M2-SIGLEC8+,TNFSF14,LTBR,0.0141503693904504,0,0.00778515642387482,0,Both
CD8.TPEX,MRC1+ M2-like,TNFSF14,LTBR,0.00889296463762828,0,0.00660416263799221,0,Both
CD8.TPEX,Resident M2,TNFSF14,LTBR,0.0112999551972555,0,0.00750590461299974,0,Both
CD8.TPEX,SPP1+ immunosuppressive,TNFSF14,LTBR,0.00980068586386511,0,0.00631952832319808,0,Both
CD8.TPEX,IFN-stimulated,TNFSF14,TNFRSF14,0.0031043254246203,0,0.00200782672320337,0,Both
CD8.TPEX,M2-SIGLEC8+,TNFSF14,TNFRSF14,0.00637093791538437,0,0.005721064395486,0,Both
CD8.TPEX,MRC1+ M2-like,TNFSF14,TNFRSF14,0.00194490457079579,0,0.00179678851757227,0,Both
CD8.TPEX,Resident M2,TNFSF14,TNFRSF14,0.00287898611736234,0,0.00546088503713465,0,Both
CD8.TPEX,SPP1+ immunosuppressive,TNFSF14,TNFRSF14,0.00318947872645344,0,0.00159282513606433,0,Both
MRC1+ M2-like,CD8.TEX,RETN,CAP1,0.0057124196222723,0,0.00442952706901142,0,Both
MRC1+ M2-like,CD8.TPEX,RETN,CAP1,0.00212584839648687,0,0.0040269932246557,0,Both
IFN-stimulated,CD8.TEX,LGALS9,PTPRC,0.155743119861806,0,0.123659300108327,0,Both
M2-SIGLEC8+,CD8.TEX,LGALS9,PTPRC,0.156455821960006,0,0.121141030875782,0,Both
MRC1+ M2-like,CD8.TEX,LGALS9,PTPRC,0.162324725420489,0,0.135667046509711,0,Both
Resident M2,CD8.TEX,LGALS9,PTPRC,0.123665461627666,0,0.143246259126834,0,Both
SPP1+ immunosuppressive,CD8.TEX,LGALS9,PTPRC,0.0922635459674399,0,0.0923619456120253,0,Both
IFN-stimulated,CD8.TPEX,LGALS9,PTPRC,0.147304248051245,0,0.122275808010013,0,Both
M2-SIGLEC8+,CD8.TPEX,LGALS9,PTPRC,0.147985101740515,0,0.119781862037636,0,Both
MRC1+ M2-like,CD8.TPEX,LGALS9,PTPRC,0.153594111709775,0,0.13416978058685,0,Both
Resident M2,CD8.TPEX,LGALS9,PTPRC,0.116724397160612,0,0.141679057663206,0,Both
SPP1+ immunosuppressive,CD8.TPEX,LGALS9,PTPRC,0.0869102031961515,0,0.0912921293561157,0,Both
IFN-stimulated,CD8.TEX,LGALS9,HAVCR2,0.0820999031936903,0,0.0654930526146671,0,Both
M2-SIGLEC8+,CD8.TEX,LGALS9,HAVCR2,0.0825085386164399,0,0.0640727086484882,0,Both
MRC1+ M2-like,CD8.TEX,LGALS9,HAVCR2,0.0858859876313179,0,0.0723187598903421,0,Both
Resident M2,CD8.TEX,LGALS9,HAVCR2,0.0640396449657711,0,0.0766728786798107,0,Both
SPP1+ immunosuppressive,CD8.TEX,LGALS9,HAVCR2,0.046966840347417,0,0.0481090173337537,0,Both
IFN-stimulated,CD8.TEX,LGALS9,CD44,0.0740813685835022,0,0.0644420861338282,0,Both
M2-SIGLEC8+,CD8.TEX,LGALS9,CD44,0.0744533306518173,0,0.0630429968223844,0,Both
MRC1+ M2-like,CD8.TEX,LGALS9,CD44,0.0775289064665674,0,0.0711666026645547,0,Both
IFN-stimulated,CD8.TPEX,LGALS9,CD44,0.0502997316410284,0,0.0687502960488131,0,Both
MRC1+ M2-like,CD8.TPEX,LGALS9,CD44,0.0527035346196346,0,0.0758879070943808,0,Both
CD8.TEX,IFN-stimulated,MT-RNR2,FPR3,0.207404334870174,0,0.208426789925177,0,Both
CD8.TPEX,IFN-stimulated,MT-RNR2,FPR3,0.208155568020948,0,0.21184238879535,0,Both
CD8.TEX,M2-SIGLEC8+,MT-RNR2,FPR3,0.208577250429566,0,0.179779602804288,0,Both
CD8.TPEX,M2-SIGLEC8+,MT-RNR2,FPR3,0.209331609927363,0,0.182834178261176,0,Both
CD8.TEX,MRC1+ M2-like,MT-RNR2,FPR3,0.12756687572489,0,0.137011795220462,0,Both
CD8.TPEX,MRC1+ M2-like,MT-RNR2,FPR3,0.128075660103455,0,0.13946327105023,0,Both
CD8.TEX,Resident M2,MT-RNR2,FPR3,0.210393729126699,0,0.171450285126872,0,Both
CD8.TPEX,Resident M2,MT-RNR2,FPR3,0.211152905475415,0,0.174393429724825,0,Both
CD8.TEX,SPP1+ immunosuppressive,MT-RNR2,FPR3,0.156059477703838,0,0.191659249890672,0,Both
CD8.TPEX,SPP1+ immunosuppressive,MT-RNR2,FPR3,0.156661495218859,0,0.194867714650506,0,Both
CD8.TEX,MRC1+ M2-like,PPIA,BSG,0.0837237348671932,0,0.0807071568136121,0,Both
CD8.TPEX,MRC1+ M2-like,PPIA,BSG,0.0850162213733459,0,0.0905131647196511,0,Both
IFN-stimulated,CD8.TEX,FN1,ITGA4_ITGB1,0.0260260003120424,0,0.0467259340464128,0,Both
MRC1+ M2-like,CD8.TEX,FN1,ITGA4_ITGB1,0.0616502916523076,0,0.0494084650889495,0,Both
IFN-stimulated,CD8.TPEX,FN1,ITGA4_ITGB1,0.0154254335704744,0,0.0372065431379054,0,Both
MRC1+ M2-like,CD8.TPEX,FN1,ITGA4_ITGB1,0.0370923006461929,0,0.0393651347672235,0,Both
IFN-stimulated,CD8.TEX,FN1,ITGA4_ITGB7,0.0149115659969687,0,0.0238271607487552,0,Both
MRC1+ M2-like,CD8.TEX,FN1,ITGA4_ITGB7,0.0358829502593166,0,0.0252298689300217,0,Both
IFN-stimulated,CD8.TEX,FN1,CD44,0.0484155737179415,0,0.0902096359632996,0,Both
MRC1+ M2-like,CD8.TEX,FN1,CD44,0.111188021130233,0,0.0951394146594494,0,Both
IFN-stimulated,CD8.TPEX,FN1,CD44,0.0325832421778238,0,0.0960636250759872,0,Both
MRC1+ M2-like,CD8.TPEX,FN1,CD44,0.0764782860364525,0,0.101277700523879,0,Both
MRC1+ M2-like,CD8.TPEX,FN1,SDC4,0.00752931880048321,0,0.0232581809227962,0,Both
MRC1+ M2-like,CD8.TPEX,THBS1,SDC4,0.000230175951357442,0,0.00391046661384666,0,Both
MRC1+ M2-like,CD8.TEX,THBS1,CD47,0.00121180206046313,0,0.00482462760410571,0,Both
IFN-stimulated,CD8.TEX,PGE2-PTGES2,PTGER4,0.00130499854797383,0,0.00154760854927579,0,Both
MRC1+ M2-like,CD8.TEX,PGE2-PTGES2,PTGER4,0.000856218134640763,0,0.00101093025864175,0,Both
IFN-stimulated,CD8.TEX,PGE2-PTGES3,PTGER4,0.0108539200770306,0,0.0110669380910765,0,Both
MRC1+ M2-like,CD8.TEX,PGE2-PTGES3,PTGER4,0.0115631565862667,0,0.0113965254107188,0,Both
SPP1+ immunosuppressive,CD8.TEX,PGE2-PTGES3,PTGER4,0.0108557958355573,0,0.00923552916139935,0,Both
CD8.TPEX,MRC1+ M2-like,PGE2-PTGES3,PTGER4,0.0111980827032811,0,0.0180216542571126,0,Both
MRC1+ M2-like,CD8.TEX,APP,CD74,0.0419062609421947,0,0.102848793077545,0,Both
CD8.TEX,M2-SIGLEC8+,ENTPD1,TMIGD3,0.00201089462664708,0,0.00143118957686923,0,Both
CD8.TPEX,M2-SIGLEC8+,ENTPD1,TMIGD3,0.0017363043050269,0,0.000166909568628761,0,Both
CD8.TEX,IFN-stimulated,PTPRC,MRC1,0.07456438534712,0,0.0721476061329398,0,Both
CD8.TPEX,IFN-stimulated,PTPRC,MRC1,0.0701586162385578,0,0.0712935385793198,0,Both
CD8.TEX,M2-SIGLEC8+,PTPRC,MRC1,0.154348897466303,0,0.0741162240917173,0,Both
CD8.TPEX,M2-SIGLEC8+,PTPRC,MRC1,0.145972509146951,0,0.0732406919933039,0,Both
CD8.TEX,MRC1+ M2-like,PTPRC,MRC1,0.214906193495342,0,0.208806488834195,0,Both
CD8.TPEX,MRC1+ M2-like,PTPRC,MRC1,0.204036342494878,0,0.206695062283811,0,Both
CD8.TEX,SPP1+ immunosuppressive,PTPRC,MRC1,0.190316256902864,0,0.187723886840737,0,Both
CD8.TPEX,SPP1+ immunosuppressive,PTPRC,MRC1,0.180404356049876,0,0.185775588381623,0,Both
IFN-stimulated,CD8.TEX,CD80,CTLA4,0.00160773875178798,0,0.00398214695928861,0,Both
IFN-stimulated,CD8.TPEX,CD80,CTLA4,0.00178532500567909,0,0.00322215363385971,0,Both
IFN-stimulated,CD8.TEX,CD86,CTLA4,0.0215280555153239,0,0.0547837324123497,0,Both
M2-SIGLEC8+,CD8.TEX,CD86,CTLA4,0.0204785780909361,0,0.0472748914897829,0,Both
MRC1+ M2-like,CD8.TEX,CD86,CTLA4,0.0145651410776524,0,0.033962467626826,0,Both
Resident M2,CD8.TEX,CD86,CTLA4,0.0212171728753343,0,0.0470960656690162,0,Both
SPP1+ immunosuppressive,CD8.TEX,CD86,CTLA4,0.0231401966354557,0,0.0515590094388764,0,Both
IFN-stimulated,CD8.TPEX,CD86,CTLA4,0.0238534131763195,0,0.0447639931694806,0,Both
M2-SIGLEC8+,CD8.TPEX,CD86,CTLA4,0.0226932053070572,0,0.0385724477943696,0,Both
MRC1+ M2-like,CD8.TPEX,CD86,CTLA4,0.0161508122945623,0,0.0276395043220164,0,Both
Resident M2,CD8.TPEX,CD86,CTLA4,0.0235097573078917,0,0.0384252128713405,0,Both
SPP1+ immunosuppressive,CD8.TPEX,CD86,CTLA4,0.0256351278664163,0,0.0421027889192002,0,Both
CD8.TEX,IFN-stimulated,CD99,PILRA,0.044186397995852,0,0.0415508236051437,0,Both
CD8.TPEX,IFN-stimulated,CD99,PILRA,0.0165695422253705,0,0.0410815167019993,0,Both
CD8.TEX,M2-SIGLEC8+,CD99,PILRA,0.0400095473398883,0,0.0392525541397442,0,Both
CD8.TPEX,M2-SIGLEC8+,CD99,PILRA,0.0149623909554538,0,0.0388081545852299,0,Both
CD8.TEX,MRC1+ M2-like,CD99,PILRA,0.0406258397370549,0,0.0256174672948476,0,Both
CD8.TPEX,MRC1+ M2-like,CD99,PILRA,0.0151989745607353,0,0.025323369099338,0,Both
CD8.TEX,Resident M2,CD99,PILRA,0.0352133584583122,0,0.0446126852060882,0,Both
MRC1+ M2-like,CD8.TEX,CD99,CD99,0.066638130844374,0,0.0795083670290745,0,Both
CD8.TEX,MRC1+ M2-like,CD99,CD99,0.066638130844374,0,0.0795083670290745,0,Both
CD8.TEX,MRC1+ M2-like,CD99,CD99L2,0.00490618000478995,0,0.00522492353139915,0,Both
CD8.TPEX,MRC1+ M2-like,CD99,CD99L2,0.00179370581096283,0,0.00516369875906148,0,Both
IFN-stimulated,CD8.TEX,CDH1,ITGAE_ITGB7,0.00270639136420304,0,0.00334741421419304,0,Both
M2-SIGLEC8+,CD8.TEX,CDH1,ITGAE_ITGB7,0.0102465527593472,0,0.020297992123193,0,Both
MRC1+ M2-like,CD8.TEX,CDH1,ITGAE_ITGB7,0.0120539985302288,0,0.00834990909807802,0,Both
Resident M2,CD8.TEX,CDH1,ITGAE_ITGB7,0.00247442357086323,0,0.0123778806396236,0,Both
SPP1+ immunosuppressive,CD8.TEX,CDH1,ITGAE_ITGB7,0.0032566721290232,0,0.00271456132098163,0,Both
IFN-stimulated,CD8.TEX,ICAM1,ITGAL_ITGB2,0.0268264249822607,0,0.0391898930755694,0,Both
M2-SIGLEC8+,CD8.TEX,ICAM1,ITGAL_ITGB2,0.0190609371223819,0,0.0450052695448799,0,Both
MRC1+ M2-like,CD8.TEX,ICAM1,ITGAL_ITGB2,0.00882735049856397,0,0.0053273511745272,0,Both
Resident M2,CD8.TEX,ICAM1,ITGAL_ITGB2,0.0251571293919081,0,0.0426454614594524,0,Both
SPP1+ immunosuppressive,CD8.TEX,ICAM1,ITGAL_ITGB2,0.0200127628669823,0,0.0464568260179206,0,Both
IFN-stimulated,CD8.TPEX,ICAM1,ITGAL_ITGB2,0.0181014843075995,0,0.0204344936582082,0,Both
M2-SIGLEC8+,CD8.TPEX,ICAM1,ITGAL_ITGB2,0.0128283262555846,0,0.0235349339531798,0,Both
SPP1+ immunosuppressive,CD8.TPEX,ICAM1,ITGAL_ITGB2,0.0134731955006504,0,0.02431163576411,0,Both
IFN-stimulated,CD8.TEX,ICAM1,ITGAL,0.0357134125278776,0,0.0319172746080762,0,Both
M2-SIGLEC8+,CD8.TEX,ICAM1,ITGAL,0.0254426505003886,0,0.036694684866963,0,Both
MRC1+ M2-like,CD8.TEX,ICAM1,ITGAL,0.0118240988463743,0,0.00431054191985162,0,Both
Resident M2,CD8.TEX,ICAM1,ITGAL,0.0335101590229295,0,0.0347547759424347,0,Both
SPP1+ immunosuppressive,CD8.TEX,ICAM1,ITGAL,0.0267044776178185,0,0.0378888341586322,0,Both
IFN-stimulated,CD8.TPEX,ICAM1,ITGAL,0.0194423079153743,0,0.0123928633123221,0,Both
M2-SIGLEC8+,CD8.TPEX,ICAM1,ITGAL,0.0137840367026281,0,0.0142909811517995,0,Both
Resident M2,CD8.TPEX,ICAM1,ITGAL,0.0182238904868215,0,0.013518849501496,0,Both
SPP1+ immunosuppressive,CD8.TPEX,ICAM1,ITGAL,0.0144762441969605,0,0.0147672268923719,0,Both
IFN-stimulated,CD8.TEX,ICAM1,SPN,0.0524968757887193,0,0.0389027263723269,0,Both
M2-SIGLEC8+,CD8.TEX,ICAM1,SPN,0.0375875290275622,0,0.0446774717369657,0,Both
MRC1+ M2-like,CD8.TEX,ICAM1,SPN,0.0175855564675368,0,0.00528694927348654,0,Both
Resident M2,CD8.TEX,ICAM1,SPN,0.0493111552006222,0,0.0423340894961164,0,Both
SPP1+ immunosuppressive,CD8.TEX,ICAM1,SPN,0.0394273128221224,0,0.0461189663061728,0,Both
IFN-stimulated,CD8.TPEX,ICAM1,SPN,0.0214360036128166,0,0.0340029378677167,0,Both
M2-SIGLEC8+,CD8.TPEX,ICAM1,SPN,0.0152065076743484,0,0.0390799299630475,0,Both
MRC1+ M2-like,CD8.TPEX,ICAM1,SPN,0.00702749235521012,0,0.00460079159945342,0,Both
Resident M2,CD8.TPEX,ICAM1,SPN,0.0200952050670293,0,0.0370187680112073,0,Both
SPP1+ immunosuppressive,CD8.TPEX,ICAM1,SPN,0.0159689922240901,0,0.0403484506487932,0,Both
MRC1+ M2-like,CD8.TEX,F11R,ITGAL_ITGB2,0.00791080154033677,0,0.0129449449547462,0,Both
IFN-stimulated,CD8.TEX,HLA-A,CD8A,0.333882282152281,0,0.316224398771398,0,Both
M2-SIGLEC8+,CD8.TEX,HLA-A,CD8A,0.338981621891256,0,0.3223096022937,0,Both
MRC1+ M2-like,CD8.TEX,HLA-A,CD8A,0.306096502403915,0,0.281652337416174,0,Both
Resident M2,CD8.TEX,HLA-A,CD8A,0.327963996135023,0,0.3185639782453,0,Both
SPP1+ immunosuppressive,CD8.TEX,HLA-A,CD8A,0.320885769546335,0,0.27795568497848,0,Both
IFN-stimulated,CD8.TPEX,HLA-A,CD8A,0.31896682848405,0,0.284243989087907,0,Both
M2-SIGLEC8+,CD8.TPEX,HLA-A,CD8A,0.323949151975902,0,0.289974765618408,0,Both
MRC1+ M2-like,CD8.TPEX,HLA-A,CD8A,0.291878420062632,0,0.251880332970337,0,Both
Resident M2,CD8.TPEX,HLA-A,CD8A,0.313188622269559,0,0.286446080913741,0,Both
SPP1+ immunosuppressive,CD8.TPEX,HLA-A,CD8A,0.306283948233382,0,0.248439292882401,0,Both
IFN-stimulated,CD8.TEX,HLA-B,CD8A,0.313761409546515,0,0.305054120252702,0,Both
M2-SIGLEC8+,CD8.TEX,HLA-B,CD8A,0.306052701754455,0,0.30313843605091,0,Both
MRC1+ M2-like,CD8.TEX,HLA-B,CD8A,0.294689878835653,0,0.265051100417807,0,Both
Resident M2,CD8.TEX,HLA-B,CD8A,0.300374134851843,0,0.303103114955814,0,Both
SPP1+ immunosuppressive,CD8.TEX,HLA-B,CD8A,0.292215787940501,0,0.261626979367537,0,Both
IFN-stimulated,CD8.TPEX,HLA-B,CD8A,0.2993408825047,0,0.273751116260416,0,Both
M2-SIGLEC8+,CD8.TPEX,HLA-B,CD8A,0.291835798276116,0,0.271955082133273,0,Both
MRC1+ M2-like,CD8.TPEX,HLA-B,CD8A,0.280787233748667,0,0.236456294280096,0,Both
Resident M2,CD8.TPEX,HLA-B,CD8A,0.286312181753224,0,0.271921976665227,0,Both
SPP1+ immunosuppressive,CD8.TPEX,HLA-B,CD8A,0.278383794239806,0,0.23328432553573,0,Both
IFN-stimulated,CD8.TEX,HLA-C,CD8A,0.343722732962811,0,0.312218798331848,0,Both
M2-SIGLEC8+,CD8.TEX,HLA-C,CD8A,0.337076842282372,0,0.311558122621513,0,Both
MRC1+ M2-like,CD8.TEX,HLA-C,CD8A,0.331788536872964,0,0.277509402390513,0,Both
Resident M2,CD8.TEX,HLA-C,CD8A,0.327997567496134,0,0.307765152275019,0,Both
SPP1+ immunosuppressive,CD8.TEX,HLA-C,CD8A,0.321158695373388,0,0.279662970193702,0,Both
IFN-stimulated,CD8.TPEX,HLA-C,CD8A,0.328584526280451,0,0.280477317748236,0,Both
M2-SIGLEC8+,CD8.TPEX,HLA-C,CD8A,0.322087683175536,0,0.279856478998712,0,Both
MRC1+ M2-like,CD8.TPEX,HLA-C,CD8A,0.316922115781748,0,0.248024122488718,0,Both
Resident M2,CD8.TPEX,HLA-C,CD8A,0.313221386100335,0,0.276294559383011,0,Both
SPP1+ immunosuppressive,CD8.TPEX,HLA-C,CD8A,0.306550060729851,0,0.25002805939418,0,Both
IFN-stimulated,CD8.TEX,HLA-E,CD8A,0.267545361948815,0,0.238733647624252,0,Both
M2-SIGLEC8+,CD8.TEX,HLA-E,CD8A,0.276832067030467,0,0.258786866810694,0,Both
MRC1+ M2-like,CD8.TEX,HLA-E,CD8A,0.237925890720561,0,0.222424418668978,0,Both
Resident M2,CD8.TEX,HLA-E,CD8A,0.255223577088476,0,0.25162583428655,0,Both
SPP1+ immunosuppressive,CD8.TEX,HLA-E,CD8A,0.279644810431549,0,0.234167175620307,0,Both
IFN-stimulated,CD8.TPEX,HLA-E,CD8A,0.254461304440992,0,0.212158471800255,0,Both
M2-SIGLEC8+,CD8.TPEX,HLA-E,CD8A,0.263457208184325,0,0.230655775937727,0,Both
MRC1+ M2-like,CD8.TPEX,HLA-E,CD8A,0.225843714201024,0,0.197194464233978,0,Both
Resident M2,CD8.TPEX,HLA-E,CD8A,0.242542566908623,0,0.224037886944782,0,Both
SPP1+ immunosuppressive,CD8.TPEX,HLA-E,CD8A,0.266184077005817,0,0.207961462994767,0,Both
IFN-stimulated,CD8.TEX,HLA-F,CD8A,0.139102695019882,0,0.127788047113715,0,Both
M2-SIGLEC8+,CD8.TEX,HLA-F,CD8A,0.130907277037219,0,0.142845784833861,0,Both
MRC1+ M2-like,CD8.TEX,HLA-F,CD8A,0.131240989790791,0,0.078636734242499,0,Both
Resident M2,CD8.TEX,HLA-F,CD8A,0.133030926926366,0,0.135852797857198,0,Both
SPP1+ immunosuppressive,CD8.TEX,HLA-F,CD8A,0.140040521860501,0,0.069709001457441,0,Both
IFN-stimulated,CD8.TPEX,HLA-F,CD8A,0.131175078348799,0,0.111750089960492,0,Both
M2-SIGLEC8+,CD8.TPEX,HLA-F,CD8A,0.123379788600398,0,0.125189262089315,0,Both
MRC1+ M2-like,CD8.TPEX,HLA-F,CD8A,0.123697043247406,0,0.0682845399476586,0,Both
Resident M2,CD8.TPEX,HLA-F,CD8A,0.125398943067913,0,0.118940704471062,0,Both
SPP1+ immunosuppressive,CD8.TPEX,HLA-F,CD8A,0.13206765666314,0,0.0604549886503539,0,Both
IFN-stimulated,CD8.TEX,HLA-A,CD8B,0.0690856056507923,0,0.0607469035572514,0,Both
M2-SIGLEC8+,CD8.TEX,HLA-A,CD8B,0.0705691880590107,0,0.0623642635545499,0,Both
MRC1+ M2-like,CD8.TEX,HLA-A,CD8B,0.0613080919958234,0,0.0519822280675542,0,Both
Resident M2,CD8.TEX,HLA-A,CD8B,0.0673861906524178,0,0.0613659707371293,0,Both
SPP1+ immunosuppressive,CD8.TEX,HLA-A,CD8B,0.0653846737333765,0,0.051085597923272,0,Both
IFN-stimulated,CD8.TEX,HLA-B,CD8B,0.0634033802592525,0,0.0578377443485998,0,Both
M2-SIGLEC8+,CD8.TEX,HLA-B,CD8B,0.0612962249653257,0,0.0573464248754122,0,Both
MRC1+ M2-like,CD8.TEX,HLA-B,CD8B,0.0582576094351202,0,0.0480134606934866,0,Both
Resident M2,CD8.TEX,HLA-B,CD8B,0.0597677950711669,0,0.057337386564805,0,Both
SPP1+ immunosuppressive,CD8.TEX,HLA-B,CD8B,0.0576063791976972,0,0.0472130691717775,0,Both
IFN-stimulated,CD8.TEX,HLA-C,CD8B,0.0719649011055255,0,0.059694905631355,0,Both
M2-SIGLEC8+,CD8.TEX,HLA-C,CD8B,0.0700129029517925,0,0.0595223425985977,0,Both
MRC1+ M2-like,CD8.TEX,HLA-C,CD8B,0.0684816632406378,0,0.0509778579140499,0,Both
Resident M2,CD8.TEX,HLA-C,CD8B,0.0673957634797452,0,0.0585368116437813,0,Both
SPP1+ immunosuppressive,CD8.TEX,HLA-C,CD8B,0.0654612332531223,0,0.0514987701843507,0,Both
IFN-stimulated,CD8.TEX,HLA-E,CD8B,0.0513071348924773,0,0.0420141728413248,0,Both
