source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
IFN-stimulated,Lipid-associated,PTPRC,MRC1,0.188366643420036,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Lipid-associated,Lipid-associated,PTPRC,MRC1,0.15883651976762,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
M2-SIGLEC8+,Lipid-associated,PTPRC,MRC1,0.135684409632466,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
MRC1+ M2-like,Lipid-associated,PTPRC,MRC1,0.143701047207697,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Regulatory,Lipid-associated,PTPRC,MRC1,0.132725936556037,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Resident M2,Lipid-associated,PTPRC,MRC1,0.176295673573644,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
SPP1+ immunosuppressive,Lipid-associated,PTPRC,MRC1,0.152867078792571,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.CM,M2-SIGLEC8+,PTPRC,MRC1,0.171285713717598,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.EM,M2-SIGLEC8+,PTPRC,MRC1,0.173130598435853,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.TEMRA,M2-SIGLEC8+,PTPRC,MRC1,0.17643367402907,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.TEX,M2-SIGLEC8+,PTPRC,MRC1,0.154348897466303,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.TPEX,M2-SIGLEC8+,PTPRC,MRC1,0.145972509146951,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
IFN-stimulated,M2-SIGLEC8+,PTPRC,MRC1,0.136934815520645,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Lipid-associated,M2-SIGLEC8+,PTPRC,MRC1,0.114331831686625,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
M2-SIGLEC8+,M2-SIGLEC8+,PTPRC,MRC1,0.0969193133824253,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
MRC1+ M2-like,M2-SIGLEC8+,PTPRC,MRC1,0.102918318122454,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Regulatory,M2-SIGLEC8+,PTPRC,MRC1,0.0947134545890612,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Resident M2,M2-SIGLEC8+,PTPRC,MRC1,0.127641391533722,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
SPP1+ immunosuppressive,M2-SIGLEC8+,PTPRC,MRC1,0.109816617212917,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.CM,MRC1+ M2-like,PTPRC,MRC1,0.236628614521718,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.EM,MRC1+ M2-like,PTPRC,MRC1,0.238974342945743,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.TEMRA,MRC1+ M2-like,PTPRC,MRC1,0.243164198452478,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.TEX,MRC1+ M2-like,PTPRC,MRC1,0.214906193495342,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.TPEX,MRC1+ M2-like,PTPRC,MRC1,0.204036342494878,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
IFN-stimulated,MRC1+ M2-like,PTPRC,MRC1,0.192212804855727,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Lipid-associated,MRC1+ M2-like,PTPRC,MRC1,0.162200218958652,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
M2-SIGLEC8+,MRC1+ M2-like,PTPRC,MRC1,0.138638623204788,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
MRC1+ M2-like,MRC1+ M2-like,PTPRC,MRC1,0.146800159012763,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Regulatory,MRC1+ M2-like,PTPRC,MRC1,0.135625843871079,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Resident M2,MRC1+ M2-like,PTPRC,MRC1,0.179950010005671,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
SPP1+ immunosuppressive,MRC1+ M2-like,PTPRC,MRC1,0.156127826356028,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.CM,Regulatory,PTPRC,MRC1,0.21012471522895,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.EM,Regulatory,PTPRC,MRC1,0.212280769837248,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.TEMRA,Regulatory,PTPRC,MRC1,0.216135533298809,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.TEX,Regulatory,PTPRC,MRC1,0.190229036821163,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.TPEX,Regulatory,PTPRC,MRC1,0.180320666851697,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
IFN-stimulated,Regulatory,PTPRC,MRC1,0.169578621795276,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Lipid-associated,Regulatory,PTPRC,MRC1,0.142476841762592,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
M2-SIGLEC8+,Regulatory,PTPRC,MRC1,0.121365272603193,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
MRC1+ M2-like,Regulatory,PTPRC,MRC1,0.12866183099258,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Regulatory,Regulatory,PTPRC,MRC1,0.11867614584571,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Resident M2,Regulatory,PTPRC,MRC1,0.158476547114523,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
SPP1+ immunosuppressive,Regulatory,PTPRC,MRC1,0.137022081058356,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.CM,SPP1+ immunosuppressive,PTPRC,MRC1,0.210218689345347,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.EM,SPP1+ immunosuppressive,PTPRC,MRC1,0.212375448945678,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.TEMRA,SPP1+ immunosuppressive,PTPRC,MRC1,0.216231459723927,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.TEX,SPP1+ immunosuppressive,PTPRC,MRC1,0.190316256902864,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
CD8.TPEX,SPP1+ immunosuppressive,PTPRC,MRC1,0.180404356049876,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
IFN-stimulated,SPP1+ immunosuppressive,PTPRC,MRC1,0.169658357379528,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Lipid-associated,SPP1+ immunosuppressive,PTPRC,MRC1,0.142546021571819,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
M2-SIGLEC8+,SPP1+ immunosuppressive,PTPRC,MRC1,0.121425653174048,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
MRC1+ M2-like,SPP1+ immunosuppressive,PTPRC,MRC1,0.128725309847863,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Regulatory,SPP1+ immunosuppressive,PTPRC,MRC1,0.118735369340882,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Resident M2,SPP1+ immunosuppressive,PTPRC,MRC1,0.158552059208366,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
SPP1+ immunosuppressive,SPP1+ immunosuppressive,PTPRC,MRC1,0.137089035718055,0,PTPRC_MRC1,PTPRC - MRC1,CD45,Cell-Cell Contact,PMID: 27601670; PMID: 10575006
Ciliated,tumor_MPR,CD46,JAG1,0.0287238414335612,0,CD46_JAG1,CD46 - JAG1,CD46,Cell-Cell Contact,PMID: 23086448
IFN-stimulated,tumor_MPR,CD46,JAG1,0.0165812495845343,0,CD46_JAG1,CD46 - JAG1,CD46,Cell-Cell Contact,PMID: 23086448
Lipid-associated,tumor_MPR,CD46,JAG1,0.00520526557151859,0,CD46_JAG1,CD46 - JAG1,CD46,Cell-Cell Contact,PMID: 23086448
M2-SIGLEC8+,tumor_MPR,CD46,JAG1,0.0164957570196031,0,CD46_JAG1,CD46 - JAG1,CD46,Cell-Cell Contact,PMID: 23086448
MRC1+ M2-like,tumor_MPR,CD46,JAG1,0.0230967012389444,0,CD46_JAG1,CD46 - JAG1,CD46,Cell-Cell Contact,PMID: 23086448
normal_MPR,tumor_MPR,CD46,JAG1,0.00815694206829052,0,CD46_JAG1,CD46 - JAG1,CD46,Cell-Cell Contact,PMID: 23086448
Regulatory,tumor_MPR,CD46,JAG1,0.0239051987884414,0,CD46_JAG1,CD46 - JAG1,CD46,Cell-Cell Contact,PMID: 23086448
Resident M2,tumor_MPR,CD46,JAG1,0.0184642771122295,0,CD46_JAG1,CD46 - JAG1,CD46,Cell-Cell Contact,PMID: 23086448
SPP1+ immunosuppressive,tumor_MPR,CD46,JAG1,0.0171771002262147,0,CD46_JAG1,CD46 - JAG1,CD46,Cell-Cell Contact,PMID: 23086448
tumor_MPR,tumor_MPR,CD46,JAG1,0.0277934155239275,0,CD46_JAG1,CD46 - JAG1,CD46,Cell-Cell Contact,PMID: 23086448
CD8.TEMRA,Ciliated,CD6,ALCAM,0.0253764180742179,0,CD6_ALCAM,CD6 - ALCAM,CD6,Cell-Cell Contact,PMID: 23602662
CD8.TEMRA,IFN-stimulated,CD6,ALCAM,0.00228112187376237,0,CD6_ALCAM,CD6 - ALCAM,CD6,Cell-Cell Contact,PMID: 23602662
CD8.TEMRA,Lipid-associated,CD6,ALCAM,0.0144985697877189,0,CD6_ALCAM,CD6 - ALCAM,CD6,Cell-Cell Contact,PMID: 23602662
CD8.TEMRA,M2-SIGLEC8+,CD6,ALCAM,0.00628933105002732,0,CD6_ALCAM,CD6 - ALCAM,CD6,Cell-Cell Contact,PMID: 23602662
CD8.TEMRA,MRC1+ M2-like,CD6,ALCAM,0.00888249128877161,0,CD6_ALCAM,CD6 - ALCAM,CD6,Cell-Cell Contact,PMID: 23602662
CD8.TEMRA,normal_MPR,CD6,ALCAM,0.0131178287658188,0,CD6_ALCAM,CD6 - ALCAM,CD6,Cell-Cell Contact,PMID: 23602662
CD8.TEMRA,Regulatory,CD6,ALCAM,0.0118083454498782,0,CD6_ALCAM,CD6 - ALCAM,CD6,Cell-Cell Contact,PMID: 23602662
CD8.TEMRA,Resident M2,CD6,ALCAM,0.00113365773269662,0,CD6_ALCAM,CD6 - ALCAM,CD6,Cell-Cell Contact,PMID: 23602662
CD8.TEMRA,SPP1+ immunosuppressive,CD6,ALCAM,0.0117573681195586,0,CD6_ALCAM,CD6 - ALCAM,CD6,Cell-Cell Contact,PMID: 23602662
CD8.TEMRA,tumor_MPR,CD6,ALCAM,0.0209413131315737,0,CD6_ALCAM,CD6 - ALCAM,CD6,Cell-Cell Contact,PMID: 23602662
IFN-stimulated,IFN-stimulated,CD80,CD274,0.00263192435231312,0,CD80_CD274,CD80 - CD274,CD80,Cell-Cell Contact,PMID: 17629517; PMID: 18585785
Lipid-associated,IFN-stimulated,CD80,CD274,0.00241802309178504,0,CD80_CD274,CD80 - CD274,CD80,Cell-Cell Contact,PMID: 17629517; PMID: 18585785
IFN-stimulated,M2-SIGLEC8+,CD80,CD274,0.000462164957717465,0,CD80_CD274,CD80 - CD274,CD80,Cell-Cell Contact,PMID: 17629517; PMID: 18585785
Lipid-associated,M2-SIGLEC8+,CD80,CD274,0.000424528915175329,0,CD80_CD274,CD80 - CD274,CD80,Cell-Cell Contact,PMID: 17629517; PMID: 18585785
IFN-stimulated,MRC1+ M2-like,CD80,CD274,0.000439634152354998,0,CD80_CD274,CD80 - CD274,CD80,Cell-Cell Contact,PMID: 17629517; PMID: 18585785
Lipid-associated,MRC1+ M2-like,CD80,CD274,0.000403832147073701,0,CD80_CD274,CD80 - CD274,CD80,Cell-Cell Contact,PMID: 17629517; PMID: 18585785
IFN-stimulated,Regulatory,CD80,CD274,8.82553061972053e-05,0,CD80_CD274,CD80 - CD274,CD80,Cell-Cell Contact,PMID: 17629517; PMID: 18585785
Lipid-associated,Regulatory,CD80,CD274,8.10658347154229e-05,0.02,CD80_CD274,CD80 - CD274,CD80,Cell-Cell Contact,PMID: 17629517; PMID: 18585785
IFN-stimulated,Resident M2,CD80,CD274,0.000407626629094797,0,CD80_CD274,CD80 - CD274,CD80,Cell-Cell Contact,PMID: 17629517; PMID: 18585785
Lipid-associated,Resident M2,CD80,CD274,0.000374430209048002,0,CD80_CD274,CD80 - CD274,CD80,Cell-Cell Contact,PMID: 17629517; PMID: 18585785
IFN-stimulated,tumor_MPR,CD80,CD274,0.000561419909616969,0,CD80_CD274,CD80 - CD274,CD80,Cell-Cell Contact,PMID: 17629517; PMID: 18585785
Lipid-associated,tumor_MPR,CD80,CD274,0.000515705287794396,0,CD80_CD274,CD80 - CD274,CD80,Cell-Cell Contact,PMID: 17629517; PMID: 18585785
IFN-stimulated,CD8.TEX,CD80,CTLA4,0.00160773875178798,0,CD80_CTLA4,CD80 - CTLA4,CD80,Cell-Cell Contact,PMID: 23954143
Lipid-associated,CD8.TEX,CD80,CTLA4,0.00147695164853309,0,CD80_CTLA4,CD80 - CTLA4,CD80,Cell-Cell Contact,PMID: 23954143
IFN-stimulated,CD8.TPEX,CD80,CTLA4,0.00178532500567909,0,CD80_CTLA4,CD80 - CTLA4,CD80,Cell-Cell Contact,PMID: 23954143
Lipid-associated,CD8.TPEX,CD80,CTLA4,0.00164011526251936,0,CD80_CTLA4,CD80 - CTLA4,CD80,Cell-Cell Contact,PMID: 23954143
IFN-stimulated,CD8.TEX,CD86,CTLA4,0.0215280555153239,0,CD86_CTLA4,CD86 - CTLA4,CD86,Cell-Cell Contact,PMID: 23954143
Lipid-associated,CD8.TEX,CD86,CTLA4,0.0199320922857917,0,CD86_CTLA4,CD86 - CTLA4,CD86,Cell-Cell Contact,PMID: 23954143
M2-SIGLEC8+,CD8.TEX,CD86,CTLA4,0.0204785780909361,0,CD86_CTLA4,CD86 - CTLA4,CD86,Cell-Cell Contact,PMID: 23954143
MRC1+ M2-like,CD8.TEX,CD86,CTLA4,0.0145651410776524,0,CD86_CTLA4,CD86 - CTLA4,CD86,Cell-Cell Contact,PMID: 23954143
Regulatory,CD8.TEX,CD86,CTLA4,0.0174121415460618,0,CD86_CTLA4,CD86 - CTLA4,CD86,Cell-Cell Contact,PMID: 23954143
Resident M2,CD8.TEX,CD86,CTLA4,0.0212171728753343,0,CD86_CTLA4,CD86 - CTLA4,CD86,Cell-Cell Contact,PMID: 23954143
SPP1+ immunosuppressive,CD8.TEX,CD86,CTLA4,0.0231401966354557,0,CD86_CTLA4,CD86 - CTLA4,CD86,Cell-Cell Contact,PMID: 23954143
IFN-stimulated,CD8.TPEX,CD86,CTLA4,0.0238534131763195,0,CD86_CTLA4,CD86 - CTLA4,CD86,Cell-Cell Contact,PMID: 23954143
Lipid-associated,CD8.TPEX,CD86,CTLA4,0.0220889532841818,0,CD86_CTLA4,CD86 - CTLA4,CD86,Cell-Cell Contact,PMID: 23954143
M2-SIGLEC8+,CD8.TPEX,CD86,CTLA4,0.0226932053070572,0,CD86_CTLA4,CD86 - CTLA4,CD86,Cell-Cell Contact,PMID: 23954143
MRC1+ M2-like,CD8.TPEX,CD86,CTLA4,0.0161508122945623,0,CD86_CTLA4,CD86 - CTLA4,CD86,Cell-Cell Contact,PMID: 23954143
Regulatory,CD8.TPEX,CD86,CTLA4,0.0193016878235105,0,CD86_CTLA4,CD86 - CTLA4,CD86,Cell-Cell Contact,PMID: 23954143
Resident M2,CD8.TPEX,CD86,CTLA4,0.0235097573078917,0,CD86_CTLA4,CD86 - CTLA4,CD86,Cell-Cell Contact,PMID: 23954143
SPP1+ immunosuppressive,CD8.TPEX,CD86,CTLA4,0.0256351278664163,0,CD86_CTLA4,CD86 - CTLA4,CD86,Cell-Cell Contact,PMID: 23954143
CD8.CM,tumor_MPR,CD96,NECTIN1,0.0375884387327213,0,CD96_NECTIN1,CD96 - NECTIN1,CD96,Cell-Cell Contact,PMID: 17971293
CD8.EM,tumor_MPR,CD96,NECTIN1,0.0386409367958434,0,CD96_NECTIN1,CD96 - NECTIN1,CD96,Cell-Cell Contact,PMID: 17971293
CD8.TEMRA,tumor_MPR,CD96,NECTIN1,0.0367234890390649,0,CD96_NECTIN1,CD96 - NECTIN1,CD96,Cell-Cell Contact,PMID: 17971293
CD8.TEX,tumor_MPR,CD96,NECTIN1,0.0533458062995684,0,CD96_NECTIN1,CD96 - NECTIN1,CD96,Cell-Cell Contact,PMID: 17971293
CD8.TPEX,tumor_MPR,CD96,NECTIN1,0.0463777588629004,0,CD96_NECTIN1,CD96 - NECTIN1,CD96,Cell-Cell Contact,PMID: 17971293
CD8.CM,MRC1+ M2-like,CD96,PVR,0.00282131907829875,0,CD96_PVR,CD96 - PVR,CD96,Cell-Cell Contact,PMID: 15034010
CD8.EM,MRC1+ M2-like,CD96,PVR,0.00290325434986448,0,CD96_PVR,CD96 - PVR,CD96,Cell-Cell Contact,PMID: 15034010
CD8.TEMRA,MRC1+ M2-like,CD96,PVR,0.00275410812534371,0,CD96_PVR,CD96 - PVR,CD96,Cell-Cell Contact,PMID: 15034010
CD8.TEX,MRC1+ M2-like,CD96,PVR,0.00406560718829325,0,CD96_PVR,CD96 - PVR,CD96,Cell-Cell Contact,PMID: 15034010
CD8.TPEX,MRC1+ M2-like,CD96,PVR,0.00351068446938727,0,CD96_PVR,CD96 - PVR,CD96,Cell-Cell Contact,PMID: 15034010
CD8.CM,IFN-stimulated,CD99,PILRA,0.0477457912533697,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.EM,IFN-stimulated,CD99,PILRA,0.0499148740868296,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.TEMRA,IFN-stimulated,CD99,PILRA,0.0612346841567984,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.TEX,IFN-stimulated,CD99,PILRA,0.044186397995852,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.TPEX,IFN-stimulated,CD99,PILRA,0.0165695422253705,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
Ciliated,IFN-stimulated,CD99,PILRA,0.0381695855065959,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
IFN-stimulated,IFN-stimulated,CD99,PILRA,0.0256895122387748,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
Lipid-associated,IFN-stimulated,CD99,PILRA,0.0306080042640073,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
M2-SIGLEC8+,IFN-stimulated,CD99,PILRA,0.0466433680721103,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
MRC1+ M2-like,IFN-stimulated,CD99,PILRA,0.0469769522491267,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
normal_MPR,IFN-stimulated,CD99,PILRA,0.0106274982456257,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
Regulatory,IFN-stimulated,CD99,PILRA,0.0584504589730705,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
Resident M2,IFN-stimulated,CD99,PILRA,0.041486097401127,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
SPP1+ immunosuppressive,IFN-stimulated,CD99,PILRA,0.0457564150830024,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
tumor_MPR,IFN-stimulated,CD99,PILRA,0.0372676023373908,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.CM,Lipid-associated,CD99,PILRA,0.0116742788286488,0.04,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.EM,Lipid-associated,CD99,PILRA,0.0122256782640676,0.03,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.TEMRA,Lipid-associated,CD99,PILRA,0.0151343991939603,0.03,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.TEX,Lipid-associated,CD99,PILRA,0.0107735512647246,0.04,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
MRC1+ M2-like,Lipid-associated,CD99,PILRA,0.0114792886470459,0.04,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
Regulatory,Lipid-associated,CD99,PILRA,0.0144140826764464,0.04,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
SPP1+ immunosuppressive,Lipid-associated,CD99,PILRA,0.0111702281973304,0.02,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.CM,M2-SIGLEC8+,CD99,PILRA,0.0432477022741791,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.EM,M2-SIGLEC8+,CD99,PILRA,0.0452221420918939,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.TEMRA,M2-SIGLEC8+,CD99,PILRA,0.0555399361119685,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.TEX,M2-SIGLEC8+,CD99,PILRA,0.0400095473398883,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.TPEX,M2-SIGLEC8+,CD99,PILRA,0.0149623909554538,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
Ciliated,M2-SIGLEC8+,CD99,PILRA,0.034540938348928,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
IFN-stimulated,M2-SIGLEC8+,CD99,PILRA,0.0232186607319743,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
Lipid-associated,M2-SIGLEC8+,CD99,PILRA,0.0276775241990249,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
M2-SIGLEC8+,M2-SIGLEC8+,CD99,PILRA,0.0422445299794565,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
MRC1+ M2-like,M2-SIGLEC8+,CD99,PILRA,0.0425480585680623,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
normal_MPR,M2-SIGLEC8+,CD99,PILRA,0.00959107051945277,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
Regulatory,M2-SIGLEC8+,CD99,PILRA,0.0530000219239167,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
Resident M2,M2-SIGLEC8+,CD99,PILRA,0.0375544716123677,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
SPP1+ immunosuppressive,M2-SIGLEC8+,CD99,PILRA,0.0414375879665811,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
tumor_MPR,M2-SIGLEC8+,CD99,PILRA,0.0337216971915067,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.CM,MRC1+ M2-like,CD99,PILRA,0.0439115924564631,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.EM,MRC1+ M2-like,CD99,PILRA,0.0459148870998246,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.TEMRA,MRC1+ M2-like,CD99,PILRA,0.0563814029835131,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.TEX,MRC1+ M2-like,CD99,PILRA,0.0406258397370549,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
CD8.TPEX,MRC1+ M2-like,CD99,PILRA,0.0151989745607353,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
Ciliated,MRC1+ M2-like,CD99,PILRA,0.0350760721244874,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
IFN-stimulated,MRC1+ M2-like,CD99,PILRA,0.0235826661111576,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
Lipid-associated,MRC1+ M2-like,CD99,PILRA,0.0281094207807389,0,CD99_PILRA,CD99 - PILRA,CD99,Cell-Cell Contact,PMID: 18234675
