source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
SPP1+ immunosuppressive,CD8.TPEX,SNCA,LAG3,0.106161443356785,19133.6666666667,0.750332563536681,42630,0.0296827662704707,6963,0.736915401375903,7808
normal_NMPR,CD8.TPEX,HLA-A,CD3D,0.106166931147421,11412.6666666667,0.93834032202602,2561,0.0239419107070719,8980,0.392830275048253,22697
Regulatory,MRC1+ M2-like,VCAN,TLR2,0.106180964492197,16905,0.845830339222686,22698,0.0143215910908789,15894,0.604797267454786,12123
CD8.TEX,SPP1+ immunosuppressive,CD38,PECAM1,0.106194999073554,20376.6666666667,0.845808465887925,22699,0.0111372215944163,21410,0.49317852688216,17021
Stress-response,IFN-stimulated,LGALS9,SLC1A5,0.106209034891547,20449.6666666667,0.8734293652897,16511,0.010615558585262,22700,0.401753569313013,22138
tumor_NMPR,Resident M2,APP,APLP2,0.106223071946231,13232.3333333333,0.925216061152261,5058,0.0106152125238082,22701,0.609633332146939,11938
CD8.TPEX,Monocyte-derived,B2M,TFRC,0.106253705306067,29400.3333333333,0.95057368897794,826,0.00568724850530398,43546,0.10417111463416,43829
Stress-response,M2-SIGLEC8+,TNFSF12,CD163,0.106279232532959,15838.6666666667,0.894480636594458,11966,0.0106120999984033,22705,0.587017631319312,12845
Monocyte-derived,Resident M2,HLA-A,LILRB2,0.106293275771912,11777.6666666667,0.941101053734284,2108,0.0106119514092565,22706,0.648461347683081,10519
M2-SIGLEC8+,Regulatory,HSP90B1,TLR2,0.106307320247882,15730.3333333333,0.908490797076335,8779,0.0106106651440069,22707,0.51946643486451,15705
CD8.TEX,tumor_NMPR,HLA-A,ERBB2,0.106321365960924,18316,0.84576893415788,22708,0.0134437116433235,17119,0.531577194200684,15121
Ciliated,tumor_NMPR,LAMC2,CD44,0.106349461098441,16120.3333333333,0.877670820468438,15593,0.0218490836179743,10058,0.392552823412708,22710
Lipid-associated,Monocyte-derived,ADAM9,ITGAV,0.106349461098441,16407,0.845762240905756,22710,0.0142058474776477,16037,0.64962849919294,10474
Stress-response,Stress-response,S100A8,ITGB2,0.106377561184899,12419.3333333333,0.930380784093177,3985,0.0106082462978239,22712,0.647009940175811,10561
normal_NMPR,IFN-stimulated,TNC,ITGA5,0.106380796803027,16080.6666666667,0.769746227886857,38763,0.0954761419889128,827,0.708252963052087,8652
tumor_NMPR,IFN-stimulated,SPINT1,ST14,0.106391613084117,16321.6666666667,0.845743662482562,22713,0.0202903751632368,10958,0.527859379677213,15294
Monocyte-derived,Regulatory,CD14,TLR1,0.106405666220734,16810.6666666667,0.855326827192759,20671,0.0106074783346478,22714,0.764419091915449,7047
Monocyte-derived,IFN-stimulated,CD14,ITGA4,0.106419720594804,16717.3333333333,0.863056489133517,18939,0.0106074504541529,22715,0.713418214490453,8498
Lipid-associated,Regulatory,ICAM1,ITGAM_ITGB2,0.106433776206382,14351,0.90395859822843,9853,0.0106072373029166,22716,0.64940192802114,10484
SPP1+ immunosuppressive,MRC1+ M2-like,APOE,LRP1,0.106447833055521,13737.6666666667,0.917966856758429,6726,0.0106069463890908,22717,0.614434966189561,11770
SPP1+ immunosuppressive,Ciliated,PLAU,ITGB5,0.106461891142277,12978.6666666667,0.845729819736313,22718,0.0179601860488648,12465,0.932109676038476,3753
M2-SIGLEC8+,normal_NMPR,CALM3,EGFR,0.106490011028858,16216.6666666667,0.845714615342272,22720,0.0300585214255261,6834,0.452495457471143,19096
SPP1+ immunosuppressive,CD8.TEX,PLAU,IGF2R,0.10650407282879,14749.3333333333,0.879052120218685,15263,0.0106026872316184,22721,0.79859123260029,6264
Regulatory,Regulatory,CIRBP,TREM1,0.10650407282879,21209.6666666667,0.861619573315839,19270,0.0110373990367306,21638,0.392419656225326,22721
Lipid-associated,Stress-response,HLA-B,CANX,0.106507884578747,27522,0.950572542035284,828,0.00531786705958153,45617,0.203243004471144,36121
IFN-stimulated,Regulatory,SEMA4A,LILRB2,0.106518135866558,19697.6666666667,0.845711140378072,22722,0.0109387386269075,21882,0.546552542603157,14489
tumor_NMPR,M2-SIGLEC8+,APP,NCSTN,0.106532200142214,19027,0.878495629218836,15395,0.0106025695049577,22723,0.454667513026115,18963
SPP1+ immunosuppressive,Lipid-associated,CD14,TLR1,0.106546265655814,16358,0.855294549732507,20675,0.0106019465165745,22724,0.824652180295265,5675
Resident M2,SPP1+ immunosuppressive,CD14,RIPK1,0.106546265655814,17185,0.845700125418481,22724,0.0117194353633485,20091,0.70527654747285,8740
SPP1+ immunosuppressive,CD8.TEX,B2M,KLRC1,0.106560332407412,12111,0.903498566436371,9950,0.0440933152876663,3658,0.392385929511325,22725
MRC1+ M2-like,M2-SIGLEC8+,HSP90B1,TLR4,0.106574400397062,14625.6666666667,0.916282440044479,7074,0.010601352675095,22726,0.556295487671062,14077
Regulatory,Resident M2,LGALS9,CD47,0.106588469624819,13207.6666666667,0.917560174695329,6805,0.0106009875855101,22727,0.661325284089933,10091
MRC1+ M2-like,Regulatory,ADAM10,TREM2,0.106602540090737,17915.6666666667,0.84568960408698,22728,0.0156230202229301,14521,0.503309459798869,16498
IFN-stimulated,Monocyte-derived,CCL3,CCR1,0.106630684737276,14128.3333333333,0.911114254906207,8170,0.0105986980170035,22730,0.622599251938451,11485
SPP1+ immunosuppressive,Stress-response,IL1B,IL1R2_IL1RAP,0.106631461331139,12456.3333333333,0.838105436753996,24389,0.0269969397139285,7826,0.850154988315569,5154
M2-SIGLEC8+,Monocyte-derived,HLA-DRA,CD4,0.106634968633282,13703,0.950562186443709,829,0.00805798884494508,31412,0.700790498149988,8868
Regulatory,MRC1+ M2-like,THBS1,PTPRJ,0.106644758918005,13323,0.845675701555694,22731,0.0223217818536886,9809,0.749493137313481,7429
Lipid-associated,Resident M2,GNAI2,FPR1,0.106658834337114,12920.6666666667,0.922707627278216,5667,0.0105971832917796,22732,0.653010100698602,10363
Monocyte-derived,SPP1+ immunosuppressive,VEGFA,CD44,0.106672910994657,13745.6666666667,0.926862453736405,4674,0.0105964351420862,22733,0.562181712173677,13830
Stress-response,normal_NMPR,IL1A,IL1R1_IL1RAP,0.106683743833679,21697.6666666667,0.689958753249466,52373,0.0376658213240206,4892,0.736425388707575,7828
Regulatory,Monocyte-derived,LPL,CD44,0.106686988890687,20662.3333333333,0.867650849900708,17829,0.0105963618947986,22734,0.413190339316465,21424
SPP1+ immunosuppressive,Resident M2,CD14,RIPK1,0.106686988890687,16644.6666666667,0.845667236797634,22734,0.0117135299119709,20097,0.762463214567452,7103
Ciliated,SPP1+ immunosuppressive,APP,APLP2,0.106701068025261,13705.3333333333,0.925152236854643,5070,0.0105956546083171,22735,0.575493797978884,13311
SPP1+ immunosuppressive,normal_NMPR,SPP1,ITGA5_ITGB1,0.106715148398432,16459.3333333333,0.913850463420964,7584,0.0122713301253471,19058,0.392245839134558,22736
Regulatory,Regulatory,SERPING1,LRP1,0.106729230010254,14181.6666666667,0.904753260192244,9682,0.0105953267241439,22737,0.660498876761765,10126
Resident M2,Regulatory,ADAM10,TREM2,0.106729230010254,17926.6666666667,0.845656897875405,22737,0.0156151918302654,14527,0.502969517682458,16516
Stress-response,IFN-stimulated,B2M,LILRB2,0.106736037989657,11154,0.945741925636269,1381,0.0100556224705366,24251,0.736423951188289,7830
CD8.TPEX,SPP1+ immunosuppressive,RPS19,C5AR1,0.106762048966687,12275,0.950558851281789,830,0.00952248309574865,25955,0.662726999358695,10040
MRC1+ M2-like,CD8.TEX,FN1,DPP4,0.106762189437413,12600,0.821705961670859,27807,0.0578242909320697,2162,0.736415735300963,7831
Lipid-associated,M2-SIGLEC8+,PLAU,LRP1,0.106771482278176,16289,0.882759389303205,14418,0.0105945477029155,22740,0.616351645049035,11709
Lipid-associated,Lipid-associated,C1QA,CR1,0.10678556884515,17391,0.879357546844254,15198,0.0105942940165209,22741,0.552297295323606,14234
MRC1+ M2-like,tumor_NMPR,APOE,LRP8,0.106788343798201,12245.3333333333,0.845301341640639,22833,0.0328060904398039,6071,0.736410329193262,7832
normal_NMPR,Lipid-associated,LAMA3,CD44,0.106799656651048,16180.3333333333,0.845628403466221,22742,0.0376359240049757,4903,0.422286015176779,20896
Ciliated,Stress-response,MDK,LRP1,0.106841927502832,19421.3333333333,0.845605921667841,22745,0.0165912660953695,13608,0.405381395517927,21911
IFN-stimulated,Resident M2,S100A9,ITGB2,0.106870114266307,12538.6666666667,0.934275620719256,3276,0.0105920508107618,22747,0.619602342680132,11593
Stress-response,SPP1+ immunosuppressive,TLN1,ITGB5,0.106870114266307,20193.3333333333,0.862081277705109,19154,0.0124943200721144,18679,0.392105890776467,22747
IFN-stimulated,Monocyte-derived,MMP9,IFNAR1,0.106870114266307,15980,0.845604832652638,22747,0.0191421344399079,11680,0.570552379875648,13513
MRC1+ M2-like,IFN-stimulated,LRPAP1,LRP1,0.106884209506894,19114.6666666667,0.865685522763013,18309,0.0105920397470027,22748,0.507708605424376,16287
Monocyte-derived,Stress-response,SEMA4A,LILRB2,0.106884209506894,19660.6666666667,0.845596410068713,22748,0.0109195251868537,21919,0.550336921558041,14315
normal_NMPR,Ciliated,ALCAM,CHL1,0.106892990369498,20146.6666666667,0.718441014186297,48163,0.0398535808176127,4441,0.736074710843087,7836
IFN-stimulated,Stress-response,CCL7,CCR1,0.106912403706038,13586,0.845579185732424,22750,0.0267372913501933,7913,0.661212246824011,10095
Lipid-associated,Lipid-associated,HLA-DMA,CD4,0.106919159293814,12467.6666666667,0.924618508742715,5209,0.0100223640989941,24357,0.736058130196911,7837
CD8.TEX,M2-SIGLEC8+,FASLG,TNFRSF10B,0.106945331130508,18397.6666666667,0.750692947974771,42538,0.0380351920347073,4817,0.736015473174998,7838
IFN-stimulated,IFN-stimulated,HLA-F,LILRB1,0.106954704300499,16823.3333333333,0.890439132493776,12781,0.0105909623038702,22753,0.535637123761265,14936
M2-SIGLEC8+,Regulatory,CD14,ITGB1,0.10699701605116,11329,0.937289848776382,2736,0.0105896487878915,22756,0.713501462204503,8495
Regulatory,Lipid-associated,C1QA,CR1,0.107011122447457,17402.6666666667,0.879330768664658,15203,0.0105889475577379,22757,0.551943738497102,14248
Stress-response,normal_NMPR,HLA-A,APLP2,0.107016198470322,26075.6666666667,0.950514801680823,832,0.00505107178882908,47091,0.2796424188014,30304
MRC1+ M2-like,Lipid-associated,HLA-DRB3,CD4,0.10702523008355,11705.6666666667,0.929316306282259,4190,0.0105884134302118,22758,0.724825237614308,8169
CD8.TEX,Monocyte-derived,VCAM1,ITGA4_ITGB1,0.10702523008355,13571,0.845528574422137,22758,0.0320677774590348,6255,0.616758429505434,11700
tumor_NMPR,IFN-stimulated,FAM3C,FFAR2,0.107076233995849,19873,0.718856955794343,48102,0.0440041042286824,3674,0.735855461875349,7843
Lipid-associated,Lipid-associated,HBEGF,CD9,0.107109901938869,18575.6666666667,0.894790732083874,11908,0.0105864933153414,22764,0.41955354395263,21055
Lipid-associated,Resident M2,HLA-B,LILRB2,0.107124018255058,11952.6666666667,0.939127347804315,2437,0.010586279775565,22765,0.64465709449704,10656
SPP1+ immunosuppressive,normal_NMPR,COL1A1,ITGA3_ITGB1,0.107128615524822,14579,0.816805029218811,28846,0.0293361105260447,7046,0.735830918563968,7845
SPP1+ immunosuppressive,M2-SIGLEC8+,GAS6,AXL,0.107128615524822,15112,0.79627670437983,33242,0.0269494924646292,7845,0.901938057359538,4249
Ciliated,tumor_NMPR,RGMB,NEO1,0.107143267640661,27663.6666666667,0.470703874113455,67571,0.0948986134540302,833,0.543397516543753,14587
Regulatory,normal_NMPR,F13A1,ITGB1,0.107152254608185,18189.3333333333,0.881274079283056,14751,0.0105859326512815,22767,0.492689506777252,17050
Stress-response,Lipid-associated,HLA-DMA,CD4,0.107154810656624,12475.3333333333,0.924607234604751,5212,0.0100191225235047,24368,0.735796134201238,7846
Regulatory,Lipid-associated,THBS1,ITGA4,0.107154810656624,14171.3333333333,0.818856602000301,28424,0.0269469265364342,7846,0.799584219355492,6244
Resident M2,IFN-stimulated,VEGFB,NRP1,0.107222867197915,17156.6666666667,0.845483998763881,22772,0.01320406654177,17506,0.630103846972033,11192
IFN-stimulated,Monocyte-derived,ANXA1,FPR1,0.107236993437482,13278,0.919212771875004,6449,0.0105846993593077,22773,0.645746762501576,10612
MRC1+ M2-like,IFN-stimulated,HLA-DPA1,CD4,0.107259620296722,12363,0.946149515771047,1326,0.00896248473431076,27913,0.735735465689384,7850
Lipid-associated,Regulatory,HSP90B1,LRP1,0.107265249638673,13230.3333333333,0.925759124182239,4929,0.0105829783247448,22775,0.608296123459888,11987
Stress-response,M2-SIGLEC8+,CXCL10,SDC4,0.107265249638673,21532,0.845478537668023,22775,0.0121782484616456,19241,0.394618762381237,22580
Resident M2,Stress-response,B2M,TFRC,0.107270333090087,22833.3333333333,0.950487859813601,834,0.00566652451316094,43653,0.371613405721834,24013
Ciliated,tumor_NMPR,EFNA1,EPHA1,0.107270333090087,25211.6666666667,0.668214914732459,55078,0.0946928507863961,834,0.441461966853345,19723
Stress-response,Regulatory,APP,LRP1,0.107279379600405,17222.6666666667,0.886852963051277,13534,0.0105826225515772,22776,0.526437199889597,15358
Lipid-associated,Regulatory,HBEGF,CD44,0.107293510802969,14104,0.922418144040248,5736,0.0105825014060166,22777,0.562738117656813,13799
Regulatory,SPP1+ immunosuppressive,VCAN,ITGB1,0.107307643246418,16698,0.903380312906045,9972,0.0133117754285686,17344,0.391508853869793,22778
tumor_NMPR,Lipid-associated,MDK,NOTCH2,0.107312042582981,17185,0.779651980114297,36742,0.0296890645081709,6961,0.735714590877858,7852
IFN-stimulated,Regulatory,ICAM1,ITGAM_ITGB2,0.10733591185619,14396.3333333333,0.903852769896669,9869,0.0105814215719108,22780,0.647650461025937,10540
MRC1+ M2-like,MRC1+ M2-like,SELPLG,ITGB2,0.107364185430157,18161,0.882297850907495,14517,0.0105809964207093,22782,0.489958355763015,17184
MRC1+ M2-like,MRC1+ M2-like,HLA-DPB1,CD4,0.107390697842679,12314,0.943565981624017,1714,0.00911058618809695,27373,0.735590377315452,7855
Stress-response,Regulatory,S100A8,TLR4,0.107406605099928,17667.6666666667,0.885086306231772,13911,0.0105801604592629,22785,0.507181818956409,16307
M2-SIGLEC8+,SPP1+ immunosuppressive,SPARC,ENG,0.107443149234746,13663.3333333333,0.829474261251399,26252,0.0299260914406648,6881,0.73554160147898,7857
Lipid-associated,Resident M2,HLA-A,LILRB2,0.107463182038373,11890.3333333333,0.941014542973424,2125,0.0105789010922324,22789,0.641953739808486,10757
tumor_NMPR,M2-SIGLEC8+,PGF,NRP2,0.107469379296133,18591.3333333333,0.727936708054954,46618,0.0751236087852824,1298,0.735537446923624,7858
normal_NMPR,CD8.TEX,ICAM1,SPN,0.107491477956612,21619.6666666667,0.852945118362378,21189,0.0113628197091307,20879,0.391187319972449,22791
MRC1+ M2-like,CD8.TPEX,SDC2,PTPRJ,0.107505627778177,16570.6666666667,0.845436519643523,22792,0.0166179089855022,13585,0.575028399434617,13335
IFN-stimulated,IFN-stimulated,C3,ITGAX,0.107519778841444,20148.3333333333,0.845432226924705,22793,0.0131849954069524,17536,0.434937264876634,20116
normal_NMPR,normal_NMPR,FAM3B,LRP5,0.10752445282642,21627,0.688888875948491,52513,0.0946458376327875,836,0.621142967948301,11532
Regulatory,MRC1+ M2-like,PTPN6,CD300LF,0.107533931146468,16401.6666666667,0.845428425760899,22794,0.015797688053944,14376,0.607067159813381,12035
Ciliated,CD8.TPEX,B2M,KLRD1,0.107574328641499,15981.6666666667,0.942531194087915,1872,0.0268705332680801,7862,0.176217476672195,38211
Ciliated,Regulatory,APP,FPR2,0.107600573252249,12531.3333333333,0.839726321247566,24038,0.0268693458404455,7863,0.823683924872442,5693
SPP1+ immunosuppressive,MRC1+ M2-like,COL1A2,CD36,0.107600573252249,16865.6666666667,0.763441235887337,39977,0.0509651298125447,2757,0.735351029991881,7863
Stress-response,SPP1+ immunosuppressive,TNF,TNFRSF21,0.107626820772546,12652,0.826967385282327,26748,0.0268674609543205,7864,0.960844904353941,3344
M2-SIGLEC8+,Monocyte-derived,HSP90B1,ASGR1,0.107647194296452,19717.6666666667,0.861948535588077,19193,0.0134206225267265,17158,0.391071214161151,22802
normal_NMPR,M2-SIGLEC8+,SFTPA1,TLR2,0.107647194296452,12503.3333333333,0.845408283146951,22802,0.0477236445703282,3139,0.620159085378598,11569
normal_NMPR,SPP1+ immunosuppressive,FGG,TLR4,0.107651507113436,14539.3333333333,0.794711349288419,33581,0.0946041058790943,837,0.689828114270996,9200
Resident M2,Resident M2,SEMA4A,PLXND1,0.107703855683638,12571,0.845400764473295,22806,0.0205811111079615,10766,0.907930486513568,4141
Resident M2,Monocyte-derived,CXCL9,FCGR2A,0.107718024136461,14160,0.902452321967819,10201,0.010571253213287,22807,0.680809563826061,9472
Monocyte-derived,Lipid-associated,LGALS9,COLEC12,0.107746364769722,20698,0.85472319988324,20803,0.0105705419020954,22809,0.464123746150241,18482
Monocyte-derived,normal_NMPR,OSM,IL6ST_OSMR,0.1077581020134,12510,0.832641092082006,25587,0.0268575702211636,7869,0.911750386724866,4074
Monocyte-derived,Resident M2,B2M,LILRB2,0.107803060948223,10848.3333333333,0.947005420259748,1232,0.0105690135077381,22813,0.713358242073243,8500
Ciliated,SPP1+ immunosuppressive,LAMC2,ITGA9_ITGB1,0.107817238099829,13652.3333333333,0.84538540054297,22814,0.0285502529001868,7307,0.639787509476747,10836
Stress-response,Monocyte-derived,FN1,ITGA5_ITGB1,0.107831416494336,16302.3333333333,0.902303033746259,10236,0.0143523992471653,15856,0.39089996209528,22815
Monocyte-derived,Regulatory,GRN,TNFRSF1A,0.107845596131798,13477,0.918656228044469,6584,0.0105678795641774,22816,0.634523367314183,11031
SPP1+ immunosuppressive,SPP1+ immunosuppressive,PLAU,ST14,0.107845596131798,15842.6666666667,0.845359360945658,22816,0.0119709687103004,19609,0.853198536650253,5103
IFN-stimulated,Monocyte-derived,TNFSF12,CD163,0.107873959135808,16063.6666666667,0.894270586581497,12008,0.0105650125979035,22818,0.574088806908433,13365
normal_NMPR,IFN-stimulated,LAMC1,CD44,0.107873959135808,15301.6666666667,0.845353783296518,22818,0.0224520529861505,9734,0.574419627149347,13353
Monocyte-derived,Resident M2,PTGS2,ALOX5,0.107902327112293,16184,0.845347964277225,22820,0.0172266633526931,13070,0.591367561827655,12662
CD8.TPEX,Ciliated,TGFB1,ITGB8,0.107915735494664,18012.3333333333,0.766772452920397,39340,0.0300921020351529,6822,0.734913525555095,7875
M2-SIGLEC8+,tumor_NMPR,LGALS9,PTPRK,0.107916512965351,11992.3333333333,0.845341988370535,22821,0.0371624102008265,5024,0.726097065868745,8132
M2-SIGLEC8+,Monocyte-derived,CD1D,LILRB2,0.107968303255487,19415.6666666667,0.714147349892319,48822,0.026843828664798,7877,1.14870755700642,1548
Regulatory,SPP1+ immunosuppressive,S100A9,TLR4,0.108001654194536,17357.6666666667,0.891211725334971,12630,0.0105624534800188,22827,0.500623143492526,16616
IFN-stimulated,Monocyte-derived,HLA-DRA,CD4,0.10803264765053,13870,0.950399274881682,840,0.00800239982053541,31645,0.692310464098876,9125
Monocyte-derived,M2-SIGLEC8+,VEGFA,ITGB1,0.108115245477606,16015.6666666667,0.92171200134507,5890,0.0105601488093537,22835,0.448405670591192,19322
Monocyte-derived,MRC1+ M2-like,ADAM10,TSPAN14,0.108129449985622,19427.3333333333,0.872699913271271,16693,0.0105599399697698,22836,0.45913658614953,18753
M2-SIGLEC8+,Stress-response,B2M,TFRC,0.108159687055093,23202.6666666667,0.950395893806883,841,0.00564444008670344,43789,0.356623462335972,24978
MRC1+ M2-like,IFN-stimulated,SIRPA,CD47,0.108179175561317,14236.8333333333,0.908485825979247,8780.5,0.0105593307623389,22839.5,0.632719303635959,11090.5
IFN-stimulated,MRC1+ M2-like,CD47,SIRPA,0.108179175561317,14236.8333333333,0.908485825979247,8780.5,0.0105593307623389,22839.5,0.632719303635959,11090.5
CD8.TPEX,Regulatory,CSF1,CSF3R,0.108200491188282,12869,0.845265967168409,22841,0.0272783335244181,7728,0.729226087476639,8038
Ciliated,Stress-response,SAA1,CD36,0.108231316523386,14822.6666666667,0.799708355190543,32522,0.026805565535038,7887,0.912621709582494,4059
M2-SIGLEC8+,Stress-response,S100A9,ITGB2,0.108257346548781,12349.3333333333,0.934178204598077,3289,0.010558519384874,22845,0.637675176047859,10914
IFN-stimulated,normal_NMPR,ADAM17,MUC1,0.108257346548781,12356,0.845252762979017,22845,0.0383443935576763,4759,0.680946926750899,9464
SPP1+ immunosuppressive,Regulatory,MMP2,CCR2,0.108257633840093,21336.6666666667,0.688849748281203,52519,0.0443705753236395,3603,0.734384997143516,7888
Ciliated,M2-SIGLEC8+,HSPA4,TLR4,0.108271563500244,19798.6666666667,0.858032181553793,20057,0.0105582999663279,22846,0.503388465938787,16493
Resident M2,Regulatory,CD59,STAB1,0.108300001137159,16970,0.866133269000101,18189,0.0105576066343117,22848,0.667094498843094,9873
MRC1+ M2-like,Lipid-associated,LRPAP1,LRP1,0.108314221822719,19196.6666666667,0.86549483879082,18358,0.0105573765247481,22849,0.505655483877611,16383
Resident M2,MRC1+ M2-like,ICAM1,ITGAL_ITGB2,0.108342666928318,15216.3333333333,0.903435340751235,9960,0.0105568685309996,22851,0.58721745432925,12838
SPP1+ immunosuppressive,IFN-stimulated,HEBP1,FPR3,0.108356891348466,18189.6666666667,0.845212980810762,22852,0.0119337518388218,19684,0.6071661345156,12033
IFN-stimulated,Stress-response,B2M,TFRC,0.108413754702843,23231.6666666667,0.950389524122115,843,0.00564291511592322,43801,0.355588378825671,25051
Resident M2,Lipid-associated,APOE,LDLR,0.108442264015656,20507,0.856322485857453,20438,0.0105546803625622,22858,0.469185116309071,18225
tumor_NMPR,Ciliated,APP,LRP10,0.108456497151747,19860,0.875114564074224,16150,0.0105546151960833,22859,0.427379059199965,20571
Monocyte-derived,Lipid-associated,CCL3,CCR1,0.108484967160041,14326.6666666667,0.910941742542818,8205,0.0105536792296061,22861,0.610157647278908,11914
MRC1+ M2-like,Resident M2,MMP2,PECAM1,0.108484967160041,13490.6666666667,0.845179112252626,22861,0.0232124652337853,9349,0.721443929786742,8262
Resident M2,M2-SIGLEC8+,ADAM9,ITGAV,0.108499204032354,16723.6666666667,0.845175821803857,22862,0.014078893995452,16201,0.632128008714195,11108
Resident M2,Monocyte-derived,HEBP1,FPR3,0.108513442150183,19531.3333333333,0.845175526645251,22863,0.0119269215479586,19701,0.512712744481931,16030
normal_NMPR,SPP1+ immunosuppressive,CGN,TGFBR2,0.108520966864381,17260.6666666667,0.765682128744058,39554,0.0404457734134689,4330,0.734122795868792,7898
Regulatory,Lipid-associated,PLTP,ABCA1,0.108527681513582,13342.6666666667,0.909132682968871,8623,0.0105531943771172,22864,0.711974213822416,8541
Resident M2,M2-SIGLEC8+,RARRES1,NRP2,0.108527681513582,13632.6666666667,0.845171444615533,22864,0.018031353968887,12408,0.826678422614151,5626
CD8.TEX,Lipid-associated,CCL4,CCR5,0.108541922122606,19521.3333333333,0.845165906278416,22865,0.0109288069828019,21902,0.562767107126149,13797
tumor_NMPR,M2-SIGLEC8+,DCN,TLR4,0.108547316150135,21182,0.686123988846198,52842,0.0505826444617707,2805,0.734112250483423,7899
Ciliated,normal_NMPR,CALM1,INSR,0.108570407077748,16539.6666666667,0.854842887275604,20783,0.0105525314453273,22867,0.811485849096667,5969
Resident M2,tumor_NMPR,HLA-A,ERBB2,0.108570407077748,18787,0.845157640265829,22867,0.0133185005076789,17334,0.510091280644626,16160
Stress-response,MRC1+ M2-like,APOE,LRP1,0.108584651423975,13833,0.91777293633471,6759,0.010552515690888,22868,0.611362290310882,11872
Ciliated,Monocyte-derived,CD55,CR1,0.108584651423975,16070.6666666667,0.845140916829,22868,0.01521775862533,14896,0.650412765490748,10448
normal_NMPR,CD8.TEX,MMP7,CD44,0.108627391937931,14924.3333333333,0.88773914920292,13342,0.0249378086344036,8560,0.390064672793892,22871
MRC1+ M2-like,Stress-response,IL18,IL18BP,0.108627391937931,16276.3333333333,0.845127304046139,22871,0.0137840066109872,16602,0.685038821958861,9356
MRC1+ M2-like,IFN-stimulated,VEGFB,NRP1,0.108641641267857,17284,0.845119846380292,22872,0.0131307308465883,17620,0.625521266279401,11360
IFN-stimulated,normal_NMPR,HLA-A,APLP2,0.10866780746912,26477,0.950369336888535,845,0.00501996949872387,47261,0.265639447498015,31325
M2-SIGLEC8+,Resident M2,CD14,TLR6,0.108670143665945,13779.3333333333,0.845113836797509,22874,0.0164567973059992,13718,0.873512476875835,4746
Stress-response,CD8.TPEX,NECTIN2,CD226,0.108705472878931,15288.6666666667,0.806595313232837,30968,0.0295723438313368,6993,0.733882316513751,7905
Regulatory,Lipid-associated,THBS1,SCARB1,0.108758215029448,13748.3333333333,0.823232172501667,27511,0.0267675412294712,7907,0.817563755419251,5827
MRC1+ M2-like,MRC1+ M2-like,ANOS1,SDC2,0.108758215029448,15825.6666666667,0.802243831027337,31941,0.0275759852520457,7629,0.733783940867385,7907
tumor_NMPR,Monocyte-derived,ANXA2,TLR2,0.108784203109454,13682.6666666667,0.920121852017115,6232,0.0105490720277238,22882,0.609725286841766,11934
Stress-response,Stress-response,MMP9,LRP1,0.108798466149046,15396.6666666667,0.845061000293559,22883,0.0217898627201781,10089,0.577289197068361,13218
Monocyte-derived,SPP1+ immunosuppressive,CD14,RIPK1,0.108841262748002,17425,0.845040201347846,22886,0.0116017017831396,20338,0.694697936527527,9051
CD8.TPEX,Stress-response,CD99,PILRA,0.108855530774562,16835.6666666667,0.895576315360139,11699,0.0105473564353731,22887,0.514666288532688,15921
Resident M2,IFN-stimulated,PSAP,LRP1,0.108863734186628,12163.3333333333,0.940642900504196,2199,0.00940382767361561,26380,0.733560133678048,7911
M2-SIGLEC8+,Stress-response,CD14,RIPK1,0.108912615350129,17173.6666666667,0.845027037427188,22891,0.0115993694970834,20343,0.720715043943167,8287
MRC1+ M2-like,IFN-stimulated,HLA-A,APLP2,0.108921845354362,31864.3333333333,0.950345368463272,847,0.00501487140176258,47291,0.0551482525929806,47455
Ciliated,Ciliated,WNT7B,FZD6_LRP5,0.108921845354362,21813.3333333333,0.672735252300751,54559,0.0941270997402518,847,0.662878853210465,10034
SPP1+ immunosuppressive,SPP1+ immunosuppressive,ICAM1,ITGAL_ITGB2,0.108955441876122,15344.6666666667,0.903382642875579,9971,0.0105441254374696,22894,0.578588256103911,13169
SPP1+ immunosuppressive,CD8.TEX,CD48,CD2,0.108955441876122,17004.3333333333,0.845003620899353,22894,0.0107911243936161,22228,0.814638532988248,5891
SPP1+ immunosuppressive,Stress-response,IL1A,IL1R2_IL1RAP,0.108969299812859,20511,0.710453576072638,49402,0.0409718504915775,4216,0.733382901975789,7915
Resident M2,Monocyte-derived,SERPING1,LRP1,0.108969719879233,14555.6666666667,0.904539098182136,9726,0.0105428469067409,22895,0.634052283324242,11046
M2-SIGLEC8+,Resident M2,C3,LRP1,0.108969719879233,21650.6666666667,0.845002133824938,22895,0.010593256793781,22742,0.448495661240873,19315
Stress-response,Monocyte-derived,CXCL8,SDC3,0.10899827962745,13054.3333333333,0.897557892622328,11291,0.0105422278056578,22897,0.861434792816318,4975
Lipid-associated,normal_NMPR,PTGS2,CAV1,0.109048504523653,14786.3333333333,0.787972823193596,34997,0.070736649707308,1444,0.733220799026344,7918
IFN-stimulated,Ciliated,HLA-B,CANX,0.10904885871673,24861.6666666667,0.950280007821866,848,0.00525224018985338,45995,0.316023876963688,27742
