cell,final_group,scevan_group,CytoTRACE2_Score,CytoTRACE2_Potency,response,cell_type
BD_immune03_775526,,,0.278184276009076,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_842545,,,0.388407420030505,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_786372,,,0.273766332584319,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_80338,,,0.358049470748765,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_285096,,,0.337389532361102,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_393221,,,0.259159824731221,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_488071,,,0.38244047376596,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_806677,,,0.26899393963983,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_145237,,,0.24421423663343,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_716633,,,0.246743444451669,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_26142,,,0.368943760364505,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_597953,,,0.4245587677391,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_825385,,,0.330577990131034,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_816490,,,0.267214495981758,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_356361,,,0.310352276097703,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_830790,,,0.262537913070058,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_804543,,,0.246857459152498,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_616421,,,0.301612821881717,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_368603,,,0.297703094593744,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_129864,normal_MPR,normal_MPR,0.40175315819143,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_868148,,,0.396236292609927,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_710745,,,0.358681827058869,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_441265,,,0.345525467314123,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_504716,,,0.274803350861556,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_586749,,,0.333118534481785,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_632803,,,0.310420074460376,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_369978,,,0.315167359878623,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_651896,,,0.306346507245499,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_606072,,,0.233880571984241,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_279199,,,0.45478336357628,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_216907,,,0.384480828449838,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_303037,,,0.3674707121389,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_793715,normal_MPR,normal_MPR,0.333092002101351,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_436539,,,0.4113265139522,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_352076,,,0.398769849160922,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_79604,,,0.286711932054689,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_847508,,,0.303103662387467,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_709183,,,0.329540674956783,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_648479,,,0.274002830383323,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_244261,,,0.378733820447367,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_777609,,,0.310793795887264,Unipotent,MPR,Tumor_epithelial_basal
BD_immune03_575993,,,0.404994398039611,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_363606,,,0.34742125096749,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune04_106071,normal_NMPR,normal_NMPR,0.100040870238272,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_397649,Ciliated,Ciliated,0.0403730442378546,Differentiated,NMPR,Ciliated_epithelial
BD_immune04_757216,normal_NMPR,normal_NMPR,0.141348497210409,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_275547,normal_NMPR,normal_NMPR,0.102527428412636,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_215963,normal_NMPR,normal_NMPR,0.102940498319305,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_342549,normal_NMPR,normal_NMPR,0.0770602061102678,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_323652,normal_NMPR,normal_NMPR,0.0668928927190904,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_745329,normal_NMPR,normal_NMPR,0.10179697714761,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_151608,normal_NMPR,normal_NMPR,0.0318524076962085,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_721137,normal_NMPR,normal_NMPR,0.0474056914184113,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_354997,Ciliated,Ciliated,0.0877925890102597,Differentiated,NMPR,Ciliated_epithelial
BD_immune04_535948,normal_NMPR,normal_NMPR,0.00425928879014827,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_582057,normal_NMPR,normal_NMPR,0.0419389688193561,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_438137,normal_NMPR,normal_NMPR,0.0580129793893289,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_541404,normal_NMPR,normal_NMPR,0.0430975719656914,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_683013,normal_NMPR,normal_NMPR,0.00566282332301823,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_770298,normal_NMPR,normal_NMPR,0.0140402938547066,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_621532,normal_NMPR,normal_NMPR,0.0402736052282327,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_575141,normal_NMPR,normal_NMPR,0.0903983914813272,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_772304,normal_NMPR,normal_NMPR,0.0662986796839516,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_677209,normal_NMPR,normal_NMPR,0.0159656978825583,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_759899,normal_NMPR,normal_NMPR,0.102192579725342,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_42552,normal_NMPR,normal_NMPR,0.0555845632609389,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_803557,normal_NMPR,normal_NMPR,0.0389607835781766,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_300317,Ciliated,Ciliated,0.0510004531608087,Differentiated,NMPR,Ciliated_epithelial
BD_immune04_815875,normal_NMPR,normal_NMPR,0.0060011756495243,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_619613,normal_NMPR,normal_NMPR,0.0505445408414788,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_739381,normal_NMPR,normal_NMPR,0.0715945142185806,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_249553,normal_NMPR,normal_NMPR,0.0420671982015773,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_809126,Ciliated,Ciliated,0.130837652541351,Differentiated,NMPR,Ciliated_epithelial
BD_immune04_405013,normal_NMPR,normal_NMPR,0.00557393099393083,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_511445,normal_NMPR,normal_NMPR,0.0494278398706888,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_691251,normal_NMPR,normal_NMPR,0.0395333289818577,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_571754,normal_NMPR,normal_NMPR,0.0640298714869328,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_368444,normal_NMPR,normal_NMPR,0.110926768953674,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_528805,normal_NMPR,normal_NMPR,0.115510409794673,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_361365,Ciliated,Ciliated,0.134207523745114,Differentiated,NMPR,Ciliated_epithelial
BD_immune04_389573,normal_NMPR,normal_NMPR,0.0143186400058332,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_502598,normal_NMPR,normal_NMPR,0.112163225333884,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_521427,normal_NMPR,normal_NMPR,0.135021870508008,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_666811,normal_NMPR,normal_NMPR,0.118396459105166,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_443664,normal_NMPR,normal_NMPR,0.0315015404892581,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_501697,normal_NMPR,normal_NMPR,0.0660178424698173,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_270581,normal_NMPR,normal_NMPR,0.0473659064375949,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_382040,normal_NMPR,normal_NMPR,0.0407654476781489,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_173384,Ciliated,Ciliated,0.0897566254850277,Differentiated,NMPR,Ciliated_epithelial
BD_immune04_476885,normal_NMPR,normal_NMPR,0.0487775532894259,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_516438,normal_NMPR,normal_NMPR,0.0955258956948029,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_637103,normal_NMPR,normal_NMPR,0.0974351782361313,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_312267,normal_NMPR,normal_NMPR,0.0903823097359479,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_821412,normal_NMPR,normal_NMPR,0.101544483827516,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_685254,normal_NMPR,normal_NMPR,0.0509064890307962,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_229625,normal_NMPR,normal_NMPR,0.0948838620101067,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_617464,normal_NMPR,normal_NMPR,0.0138417687207438,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_617063,normal_NMPR,normal_NMPR,0.117392376268947,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_59496,normal_NMPR,normal_NMPR,0.0288439869700756,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_504541,normal_NMPR,normal_NMPR,0.0605817580393153,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_158209,normal_NMPR,normal_NMPR,0.0824140930565851,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_245247,normal_NMPR,normal_NMPR,0.0735274313273963,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_446696,normal_NMPR,normal_NMPR,0.111189729001912,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_359158,normal_NMPR,normal_NMPR,0.113148467508651,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_386473,normal_NMPR,normal_NMPR,0.142726604658044,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_781398,normal_NMPR,normal_NMPR,0.11982323656809,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_791546,normal_NMPR,normal_NMPR,0.132781301979599,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_394101,normal_NMPR,normal_NMPR,0.103922048865091,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_871007,normal_NMPR,normal_NMPR,0.142455292293741,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_237235,normal_NMPR,normal_NMPR,0.0327588524572415,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_717102,normal_NMPR,normal_NMPR,0.22296586180778,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune04_422164,normal_NMPR,normal_NMPR,0.142590793598784,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_522104,normal_NMPR,normal_NMPR,0.0619346711862931,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_224125,normal_NMPR,normal_NMPR,0.0557648073316896,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_407942,normal_NMPR,normal_NMPR,0.0875263564901715,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_635176,normal_NMPR,normal_NMPR,0.0334884945192232,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_462955,normal_NMPR,normal_NMPR,0.124266303737541,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_600505,normal_NMPR,normal_NMPR,0.0535368393343572,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_724024,normal_NMPR,normal_NMPR,0.0755479016416172,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_508731,normal_NMPR,normal_NMPR,0.0269203886409423,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_601470,normal_NMPR,normal_NMPR,0.0798750991397453,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_384481,normal_NMPR,normal_NMPR,0.114644688131794,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_218317,normal_NMPR,normal_NMPR,0.144166083174541,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_373757,normal_NMPR,normal_NMPR,0.12563882679285,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_721679,normal_NMPR,normal_NMPR,0.0348604427172224,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_816137,normal_NMPR,normal_NMPR,0.0414537991402154,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_48122,normal_NMPR,normal_NMPR,0.126365451217499,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_671060,normal_NMPR,normal_NMPR,0.131349567229297,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_91860,normal_NMPR,normal_NMPR,0.107519051617456,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_191759,normal_NMPR,normal_NMPR,0.0370718839629028,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_483749,normal_NMPR,normal_NMPR,0.101306928414105,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_258680,normal_NMPR,normal_NMPR,0.0732531768864411,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_671546,normal_NMPR,normal_NMPR,0.0171376294906029,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_181655,normal_NMPR,normal_NMPR,0.0403863214427835,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_470041,normal_NMPR,normal_NMPR,0.0258782433181855,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_359582,normal_NMPR,normal_NMPR,0.0185998965223609,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_169171,normal_NMPR,normal_NMPR,0.0695537802350827,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_266783,normal_NMPR,normal_NMPR,0.134531573389271,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_265666,normal_NMPR,normal_NMPR,0.101045397859379,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_256672,normal_NMPR,normal_NMPR,0.106218418873542,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_119682,normal_NMPR,normal_NMPR,0.041460476399419,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_867797,normal_NMPR,normal_NMPR,0.0509838867109309,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_399094,normal_NMPR,normal_NMPR,0.105096646795989,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_576315,normal_NMPR,normal_NMPR,0.0328162708402551,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_239686,normal_NMPR,normal_NMPR,0.0250625198322282,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_849380,normal_NMPR,normal_NMPR,0.0586557286662752,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_169178,normal_NMPR,normal_NMPR,0.0373530356250014,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_539832,normal_NMPR,normal_NMPR,0.0946606198565978,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_266721,normal_NMPR,normal_NMPR,0.0257815528511581,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_550755,normal_NMPR,normal_NMPR,0.0971663506043924,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_293314,normal_NMPR,normal_NMPR,0.0594388681728457,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_28325,Ciliated,Ciliated,0.0687442658584335,Differentiated,NMPR,Ciliated_epithelial
BD_immune04_57720,normal_NMPR,normal_NMPR,0.0486201295120635,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_51512,normal_NMPR,normal_NMPR,0.0464410096568574,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_600862,normal_NMPR,normal_NMPR,0.0657568548271002,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_278621,normal_NMPR,normal_NMPR,0.0459979739154999,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_9952,normal_NMPR,normal_NMPR,0.0340110610739301,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_790398,normal_NMPR,normal_NMPR,0.0398772705271381,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_727537,normal_NMPR,normal_NMPR,0.0363610204952379,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_327918,normal_NMPR,normal_NMPR,0.0627997317340384,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_595044,normal_NMPR,normal_NMPR,0.0205117413515833,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_619357,normal_NMPR,normal_NMPR,0.0289584293342032,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_527847,Ciliated,Ciliated,0.050059855018234,Differentiated,NMPR,Ciliated_epithelial
BD_immune04_548799,normal_NMPR,normal_NMPR,0.0703506213519749,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_730176,normal_NMPR,normal_NMPR,0.0882232393061704,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_243277,normal_NMPR,normal_NMPR,0.0782611288308007,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_847080,normal_NMPR,normal_NMPR,0.0765297217603604,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_522295,normal_NMPR,normal_NMPR,0.0454262553929152,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_745194,normal_NMPR,normal_NMPR,0.0377379040774733,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_322601,Ciliated,Ciliated,0.0442762413768998,Differentiated,NMPR,Ciliated_epithelial
BD_immune04_830147,,,0.0183946408808621,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_30469,normal_NMPR,normal_NMPR,0.0642532604228157,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_336975,,,0.0922108555408328,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_589802,normal_NMPR,normal_NMPR,0.0174938122332634,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_508784,,,0.0366165057680713,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_534717,normal_NMPR,normal_NMPR,0.0371446244316204,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_742951,,,0.0792311585508659,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_849036,,,0.0497908906006647,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_491057,,,0.0444468877761047,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_252496,Ciliated,Ciliated,0.0314067598841131,Differentiated,NMPR,Ciliated_epithelial
BD_immune04_279467,,,0.0390353921344062,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_687559,,,0.0444842322930367,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_794140,Ciliated,Ciliated,0.063017343580613,Differentiated,NMPR,Ciliated_epithelial
BD_immune04_702662,,,0.0322049411820823,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_856058,,,0.0232962138966936,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_467064,,,0.0485301821033444,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_148572,normal_NMPR,normal_NMPR,0.0815218447997368,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_257854,,,0.05302379879985,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_237439,normal_NMPR,normal_NMPR,0.0231893307033385,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_684320,normal_NMPR,normal_NMPR,0.0431546178641619,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_511523,,,0.0381664526522055,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_258042,,,0.0429420995126201,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_562966,,,0.0598910675681775,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_720634,,,0.0713464493350671,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_84457,,,0.0461718424928177,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_406845,,,0.0552729986819757,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_488866,,,0.0680669068807294,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_427427,,,0.0669636338951366,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune04_63547,,,0.0795132592262678,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune07_52841,tumor_NMPR,tumor_NMPR,0.76413186722128,Pluripotent,NMPR,Tumor_epithelial
BD_immune07_90853,tumor_NMPR,tumor_NMPR,0.605154171975192,Multipotent,NMPR,Tumor_epithelial
BD_immune07_822868,tumor_NMPR,tumor_NMPR,0.587168552903786,Multipotent,NMPR,Tumor_epithelial
BD_immune07_581023,tumor_NMPR,tumor_NMPR,0.59079919386775,Multipotent,NMPR,Tumor_epithelial
BD_immune07_50303,tumor_NMPR,tumor_NMPR,0.55203923741288,Multipotent,NMPR,Tumor_epithelial
BD_immune07_732046,tumor_NMPR,tumor_NMPR,0.413372920843577,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_70202,tumor_NMPR,tumor_NMPR,0.32226506690894,Unipotent,NMPR,Tumor_epithelial
BD_immune07_617497,tumor_NMPR,tumor_NMPR,0.517869707291353,Multipotent,NMPR,Tumor_epithelial
BD_immune07_688769,tumor_NMPR,tumor_NMPR,0.544935526432043,Multipotent,NMPR,Tumor_epithelial
BD_immune07_30085,tumor_NMPR,tumor_NMPR,0.517250286247611,Multipotent,NMPR,Tumor_epithelial
BD_immune07_180790,tumor_NMPR,tumor_NMPR,0.625752487308856,Multipotent,NMPR,Tumor_epithelial
BD_immune07_252606,tumor_NMPR,tumor_NMPR,0.485719298111223,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_269714,tumor_NMPR,tumor_NMPR,0.15803340734091,Differentiated,NMPR,Tumor_epithelial
BD_immune07_196777,tumor_NMPR,tumor_NMPR,0.524170529842176,Multipotent,NMPR,Tumor_epithelial
BD_immune07_121066,tumor_NMPR,tumor_NMPR,0.467215020544248,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_474584,tumor_NMPR,tumor_NMPR,0.551805015365601,Multipotent,NMPR,Tumor_epithelial
BD_immune07_599161,tumor_NMPR,tumor_NMPR,0.63608323687505,Multipotent,NMPR,Tumor_epithelial
BD_immune07_813844,tumor_NMPR,tumor_NMPR,0.477351792754822,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_651741,tumor_NMPR,tumor_NMPR,0.555112261780753,Multipotent,NMPR,Tumor_epithelial
BD_immune07_51975,tumor_NMPR,tumor_NMPR,0.604179940731726,Multipotent,NMPR,Tumor_epithelial
BD_immune07_99888,tumor_NMPR,tumor_NMPR,0.601493385690517,Multipotent,NMPR,Tumor_epithelial
BD_immune07_18685,tumor_NMPR,tumor_NMPR,0.572681290385824,Multipotent,NMPR,Tumor_epithelial
BD_immune07_376523,tumor_NMPR,tumor_NMPR,0.550067728377321,Multipotent,NMPR,Tumor_epithelial
BD_immune07_736816,tumor_NMPR,tumor_NMPR,0.433723205107773,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_310204,tumor_NMPR,tumor_NMPR,0.156834281648969,Differentiated,NMPR,Tumor_epithelial
BD_immune07_604736,tumor_NMPR,tumor_NMPR,0.46176821518846,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_855806,tumor_NMPR,tumor_NMPR,0.536122226142161,Multipotent,NMPR,Tumor_epithelial
BD_immune07_633499,tumor_NMPR,tumor_NMPR,0.455693884625129,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_12148,tumor_NMPR,tumor_NMPR,0.47349590105093,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_148927,tumor_NMPR,tumor_NMPR,0.588453783595347,Multipotent,NMPR,Tumor_epithelial
BD_immune07_206146,tumor_NMPR,tumor_NMPR,0.469542968080797,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_103595,tumor_NMPR,tumor_NMPR,0.553267883197375,Multipotent,NMPR,Tumor_epithelial
BD_immune07_306144,tumor_NMPR,tumor_NMPR,0.541872050169308,Multipotent,NMPR,Tumor_epithelial
BD_immune07_819459,tumor_NMPR,tumor_NMPR,0.473694091605205,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_314532,tumor_NMPR,tumor_NMPR,0.418202483181439,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_225812,tumor_NMPR,tumor_NMPR,0.58449317845793,Multipotent,NMPR,Tumor_epithelial
BD_immune07_80339,tumor_NMPR,tumor_NMPR,0.519555265152176,Multipotent,NMPR,Tumor_epithelial
BD_immune07_274613,tumor_NMPR,tumor_NMPR,0.157109678863558,Differentiated,NMPR,Tumor_epithelial
BD_immune07_111431,tumor_NMPR,tumor_NMPR,0.404868347931486,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_452220,tumor_NMPR,tumor_NMPR,0.368867449606684,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_689157,tumor_NMPR,tumor_NMPR,0.49390349756856,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_759760,tumor_NMPR,tumor_NMPR,0.414234991069847,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_474604,tumor_NMPR,tumor_NMPR,0.489186871522891,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_841417,tumor_NMPR,tumor_NMPR,0.622327153545081,Multipotent,NMPR,Tumor_epithelial
BD_immune07_356402,tumor_NMPR,tumor_NMPR,0.552050886679877,Multipotent,NMPR,Tumor_epithelial
BD_immune07_682448,tumor_NMPR,tumor_NMPR,0.412271420763044,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_209705,tumor_NMPR,tumor_NMPR,0.410411317634188,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_420239,tumor_NMPR,tumor_NMPR,0.402201563298631,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_742820,tumor_NMPR,tumor_NMPR,0.499637414243011,Oligopotent,NMPR,Tumor_epithelial
BD_immune07_502013,tumor_NMPR,tumor_NMPR,0.576841595494322,Multipotent,NMPR,Tumor_epithelial
BD_immune07_632286,tumor_NMPR,tumor_NMPR,0.504323432756946,Multipotent,NMPR,Tumor_epithelial
BD_immune07_848580,tumor_NMPR,tumor_NMPR,0.56517550165356,Multipotent,NMPR,Tumor_epithelial
BD_immune07_162009,tumor_NMPR,tumor_NMPR,0.561428700116111,Multipotent,NMPR,Tumor_epithelial
BD_immune07_211233,tumor_NMPR,tumor_NMPR,0.376322025113526,Oligopotent,NMPR,Tumor_epithelial
