cell,CytoTRACE2_Score,CytoTRACE2_Potency,scevan_group,response,cell_type
BD_immune07_453490,0.494929254659647,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_3478,0.379934762429473,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_370116,0.12207860045763,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_396430,0.438107357145477,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_657674,0.147985266206278,Differentiated,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_385016,0.512377653025118,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_755200,0.465607423710601,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_87636,0.745599879887571,Pluripotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_601413,0.562829936776696,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_43482,0.464806027925999,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_477990,0.372601099319302,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_674220,0.19375388454398,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_22156,0.536990643434373,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_334263,0.518989712260271,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_773900,0.509024305559055,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_369586,0.390015782316198,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_320151,0.536872383469818,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_877071,0.515143960354771,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_546408,0.472870069922148,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_741768,0.545543688263275,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_878373,0.534155925488588,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_131773,0.540380307039176,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_118044,0.412745328976976,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_108069,0.628519601809899,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_816579,0.588871113133634,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_278358,0.437417250025369,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_136528,0.40287177475972,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_520538,0.437508587439618,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_155814,0.4081051881565,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_423830,0.240795802581044,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_426733,0.553324825362717,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_520655,0.550996367036655,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_441119,0.416836921255558,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_194186,0.361086035876594,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_443949,0.498463870473185,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_570092,0.15350103181621,Differentiated,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_462286,0.538232493028885,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_484907,0.515921851485164,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_431459,0.507633310508687,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_209536,0.26656992880189,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_826213,0.23020791788916,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_47426,0.442724152904899,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_360334,0.453316532625368,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_447944,0.513434230909027,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_418823,0.228667602241875,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_309748,0.463379948600298,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_216736,0.463983336026374,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_825557,0.541293709077186,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_379111,0.142365721062743,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_627690,0.57366280442175,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_59802,0.535350822268119,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_320895,0.563277904592423,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_584815,0.554583279705219,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_280524,0.435659644165636,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_309946,0.409897729049385,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_11650,0.483184286032747,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_875581,0.431577664568837,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_659054,0.492432554500991,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_482872,0.486233380356712,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_793246,0.514371975341645,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_728519,0.450406582884735,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_771982,0.376564619998069,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_366577,0.461292944561133,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_90311,0.452922905461815,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_324687,0.522495261428112,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_200579,0.470329386694193,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_836163,0.479626467224365,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_167412,0.42134011836153,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_617068,0.432313210310625,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_436247,0.472599461563315,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_290804,0.484484778869502,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_177362,0.439771094759671,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_510107,0.224217204768767,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_424820,0.460236466946791,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_124488,0.290939487560092,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_845695,0.552269871436982,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_369827,0.52622051653245,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_396007,0.467302832140808,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_250308,0.474726064971078,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_755204,0.376061194698314,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_167833,0.447124430214858,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_519893,0.560950650239225,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_545587,0.357186558478722,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_651769,0.480305722351871,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_866089,0.446363024868535,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_102537,0.359439241922855,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_387126,0.469504466607871,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_301595,0.382693985942718,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_417903,0.161440292476164,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_130871,0.461583311811185,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_764394,0.522858388685082,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_733879,0.559682627564639,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_135198,0.376900515614631,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_651030,0.0900630444566063,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_367372,0.60378233314941,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_68593,0.442761777463474,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_282973,0.402466999629089,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_462078,0.403239009226958,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_881535,0.40142296145973,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_140417,0.378154185851207,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_229437,0.460102264352676,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_255902,0.594376581598318,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_719692,0.504330122695283,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_99022,0.427320357869538,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_523880,0.595568714476109,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_769852,0.246809946690683,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_691660,0.425005263817136,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_305002,0.466417966362096,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_333984,0.508316251105163,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_600066,0.435975489687518,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_700422,0.237887682497868,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_428628,0.13130083479648,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_583505,0.396688983502288,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_282062,0.442308788642872,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_273684,0.472992902403571,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_412893,0.48381198377433,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_543613,0.381824435134125,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_203878,0.144448976998545,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_438736,0.281807974751979,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_346710,0.154441420428965,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_501601,0.473587752235318,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_283310,0.27962146408315,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_855900,0.454042775905596,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_291005,0.234249295687424,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_217723,0.442699643432418,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_636957,0.542270186565998,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_700668,0.360911790825563,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_548690,0.39599511141847,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_176223,0.451794637035373,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_150753,0.607383099390849,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_433721,0.590282977031633,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_398691,0.404452617877443,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_45716,0.367960004579154,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_761049,0.406157591596786,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_600327,0.255030511138482,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_827624,0.271913324631166,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_485484,0.149687507751493,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_69296,0.543348880384598,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_442198,0.612674800766305,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_36257,0.449563057789223,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_338336,0.257647622305606,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_591532,0.39212772610789,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_184534,0.574636449004069,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_332538,0.147885815740757,Differentiated,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_21416,0.587124068218407,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_722992,0.399535730649329,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_425448,0.451156165910985,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_852438,0.564530806713514,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_758332,0.151293490305704,Differentiated,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_264673,0.271778195404326,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_579423,0.420584356814604,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_675485,0.27431852497033,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_82960,0.145386326600845,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_40667,0.38828322371295,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_508197,0.423897655041795,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_254361,0.621309394912136,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_630669,0.475862440763571,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_570800,0.196207068967823,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_819424,0.37518165579197,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_9376,0.483259173645586,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_775650,0.459086398521541,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_574477,0.131464179303459,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_570474,0.158105016936731,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_379936,0.54502905484361,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_666470,0.416429867414456,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_637804,0.359417051178323,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_105765,0.354809374285636,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_609369,0.433941124855001,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_791707,0.452965264406545,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_301527,0.433906398202434,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_475765,0.402644112827895,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_164128,0.361937357853546,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_847180,0.542056123829753,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_741748,0.21073190961505,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_418436,0.228792958288012,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_161943,0.495484229842969,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_577714,0.535187092759239,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_50859,0.431592120137241,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_797521,0.551863602767828,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_391438,0.364822154012011,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_812749,0.488116003603278,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_763282,0.406752499391755,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_682013,0.419886292891015,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_131608,0.424544047804815,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_673869,0.151553389352874,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_676149,0.518424315091939,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_256690,0.267610612106145,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_100270,0.407906638743197,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_27598,0.432843893568151,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_260695,0.223654561854294,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_740594,0.187061922914674,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_134150,0.51394839893283,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_56330,0.356071537868215,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_472580,0.43649087386048,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_24247,0.490153894127521,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_168730,0.536788905245459,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_564691,0.58822687156862,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_489728,0.556140101965524,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_199642,0.400714460587836,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_595552,0.391271673913714,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_419636,0.571312553552801,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_96197,0.407486268140223,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_87380,0.387784901525221,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_486274,0.625017872262575,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_619373,0.508225289237749,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_170219,0.544287298751042,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_782097,0.54262232876123,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_874472,0.288956810081862,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_414982,0.576666436826242,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_340393,0.434451049544744,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_459761,0.210326141512534,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_58424,0.434871664496206,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_458789,0.241165412681649,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_685473,0.529975469623277,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_465852,0.302651485485613,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_30835,0.438513504783429,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_256637,0.527849809504762,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_791347,0.518170270208136,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_191652,0.382176400935869,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_806342,0.0745816122250432,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_139189,0.249720599027207,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_657086,0.191940144061236,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_203683,0.276561885207298,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_579446,0.47914818213542,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_296763,0.239785459591741,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_378291,0.574509569596911,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_327984,0.477507411470975,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_443919,0.565423038430673,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_791039,0.427162477859755,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_145651,0.47769352978083,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_515787,0.368424949029069,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_389197,0.532199019163431,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_853372,0.43652640361661,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_848047,0.486996853054694,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_661585,0.228489404060321,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_306114,0.421335983907516,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_137837,0.452093746113953,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_457584,0.51339803660482,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_468799,0.582114088423965,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_101042,0.397145097173566,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_461266,0.483193891712109,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_859156,0.107995205097675,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_179826,0.409386854122435,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_363900,0.162419798903308,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_321766,0.526470172719057,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_719696,0.491141758873362,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_142016,0.601112721854799,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_797548,0.422752608898391,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_75622,0.39706394257956,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_298693,0.532553969050652,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_596970,0.160198566975687,Differentiated,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_368228,0.528970279985397,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_510538,0.478571555549999,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_738715,0.556371033845797,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_142706,0.533094428262511,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_147728,0.609241790427705,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_301619,0.358948156552777,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_181124,0.476785029696065,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_32221,0.417642407026304,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_175968,0.549669784445958,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_518335,0.460825642238806,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_853817,0.272728915900568,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_421999,0.510092053581217,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_88128,0.286515899704358,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_859525,0.43870057270611,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_377802,0.427821244888871,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_243188,0.384897192264522,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_180240,0.248390075011136,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune07_512091,0.356554891884733,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_336481,0.480664145731965,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_258467,0.558470999011918,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_289301,0.535191396742325,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_813129,0.394956281885007,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_187379,0.596789395199633,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_278959,0.406359137255961,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_850944,0.440973164990861,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_172897,0.535228973005468,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_352215,0.488138053650182,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_656545,0.480765060442932,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_792757,0.613734538974716,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_759391,0.156103955144668,Differentiated,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_792185,0.402057190223153,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_580114,0.274220512150865,Unipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_130474,0.459064492187768,Oligopotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_329466,0.50893220255453,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
BD_immune07_601137,0.549366963031677,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial
