source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
Classical Mono-derived,IFN-stimulated,PGE2-PTGES2,PTGER4,0.00403868857238402,0,PGE2-PTGES2_PTGER4,PGE2-PTGES2 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Classical Mono-derived,Inflammatory Mono-derived,PGE2-PTGES2,PTGER4,0.00374616744590867,0,PGE2-PTGES2_PTGER4,PGE2-PTGES2 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Classical Mono-derived,Lipid-associated,PGE2-PTGES2,PTGER4,0.00137721460638424,0,PGE2-PTGES2_PTGER4,PGE2-PTGES2 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Classical Mono-derived,Proliferating,PGE2-PTGES2,PTGER4,0.00245321227794751,0,PGE2-PTGES2_PTGER4,PGE2-PTGES2 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Classical Mono-derived,Resident M2,PGE2-PTGES2,PTGER4,0.00598034449777965,0,PGE2-PTGES2_PTGER4,PGE2-PTGES2 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Classical Mono-derived,Stress-response,PGE2-PTGES2,PTGER4,0.00357616070131034,0,PGE2-PTGES2_PTGER4,PGE2-PTGES2 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.CM,CD8.CM,PGE2-PTGES3,PTGER4,0.0388497969758127,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.EM,CD8.CM,PGE2-PTGES3,PTGER4,0.0374441964514688,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.MAIT,CD8.CM,PGE2-PTGES3,PTGER4,0.0382037677124812,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.NaiveLike,CD8.CM,PGE2-PTGES3,PTGER4,0.0339396337618837,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TEMRA,CD8.CM,PGE2-PTGES3,PTGER4,0.035213266122427,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TEX,CD8.CM,PGE2-PTGES3,PTGER4,0.0379515451826312,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TPEX,CD8.CM,PGE2-PTGES3,PTGER4,0.0466371649692988,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Classical Mono-derived,CD8.CM,PGE2-PTGES3,PTGER4,0.0362657022659213,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
IFN-stimulated,CD8.CM,PGE2-PTGES3,PTGER4,0.0359588686816184,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Inflammatory Mono-derived,CD8.CM,PGE2-PTGES3,PTGER4,0.0355054957386339,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Lipid-associated,CD8.CM,PGE2-PTGES3,PTGER4,0.0298403333338837,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Proliferating,CD8.CM,PGE2-PTGES3,PTGER4,0.0398251050774802,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Resident M2,CD8.CM,PGE2-PTGES3,PTGER4,0.0368465212031709,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Stress-response,CD8.CM,PGE2-PTGES3,PTGER4,0.0373294564406707,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TPEX,CD8.EM,PGE2-PTGES3,PTGER4,0.015988861156919,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.CM,CD8.NaiveLike,PGE2-PTGES3,PTGER4,0.0359871219915324,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.EM,CD8.NaiveLike,PGE2-PTGES3,PTGER4,0.0346813569121533,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.MAIT,CD8.NaiveLike,PGE2-PTGES3,PTGER4,0.035386943236993,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.NaiveLike,CD8.NaiveLike,PGE2-PTGES3,PTGER4,0.0314269375106015,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TEMRA,CD8.NaiveLike,PGE2-PTGES3,PTGER4,0.0326094602707421,0.01,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TEX,CD8.NaiveLike,PGE2-PTGES3,PTGER4,0.0351526377826484,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TPEX,CD8.NaiveLike,PGE2-PTGES3,PTGER4,0.0432264789298929,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Classical Mono-derived,CD8.NaiveLike,PGE2-PTGES3,PTGER4,0.0335867843556284,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
IFN-stimulated,CD8.NaiveLike,PGE2-PTGES3,PTGER4,0.0333018331106197,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Inflammatory Mono-derived,CD8.NaiveLike,PGE2-PTGES3,PTGER4,0.0328808177332982,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Lipid-associated,CD8.NaiveLike,PGE2-PTGES3,PTGER4,0.0276224482092247,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Proliferating,CD8.NaiveLike,PGE2-PTGES3,PTGER4,0.0368933223753429,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Resident M2,CD8.NaiveLike,PGE2-PTGES3,PTGER4,0.0341262179405789,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Stress-response,CD8.NaiveLike,PGE2-PTGES3,PTGER4,0.0345747789506413,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.CM,CD8.TEX,PGE2-PTGES3,PTGER4,0.030880329247151,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.EM,CD8.TEX,PGE2-PTGES3,PTGER4,0.029754141079645,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.MAIT,CD8.TEX,PGE2-PTGES3,PTGER4,0.0303626370374831,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.NaiveLike,CD8.TEX,PGE2-PTGES3,PTGER4,0.0269491725238315,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TEMRA,CD8.TEX,PGE2-PTGES3,PTGER4,0.0279680725539948,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TEX,CD8.TEX,PGE2-PTGES3,PTGER4,0.0301605585580854,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TPEX,CD8.TEX,PGE2-PTGES3,PTGER4,0.0371319471476455,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Classical Mono-derived,CD8.TEX,PGE2-PTGES3,PTGER4,0.028810434377112,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
IFN-stimulated,CD8.TEX,PGE2-PTGES3,PTGER4,0.0285648080712684,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Inflammatory Mono-derived,CD8.TEX,PGE2-PTGES3,PTGER4,0.0282019329764797,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Lipid-associated,CD8.TEX,PGE2-PTGES3,PTGER4,0.0236735044265215,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Proliferating,CD8.TEX,PGE2-PTGES3,PTGER4,0.0316621578557018,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Resident M2,CD8.TEX,PGE2-PTGES3,PTGER4,0.0292754793829324,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Stress-response,CD8.TEX,PGE2-PTGES3,PTGER4,0.029662239486897,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.CM,CD8.TPEX,PGE2-PTGES3,PTGER4,0.0328269799103667,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.EM,CD8.TPEX,PGE2-PTGES3,PTGER4,0.0316321157159015,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.MAIT,CD8.TPEX,PGE2-PTGES3,PTGER4,0.0322777400777743,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.NaiveLike,CD8.TPEX,PGE2-PTGES3,PTGER4,0.0286553363116885,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TEMRA,CD8.TPEX,PGE2-PTGES3,PTGER4,0.0297367719877415,0.01,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TEX,CD8.TPEX,PGE2-PTGES3,PTGER4,0.032063337108609,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TPEX,CD8.TPEX,PGE2-PTGES3,PTGER4,0.0394566455764855,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Classical Mono-derived,CD8.TPEX,PGE2-PTGES3,PTGER4,0.0306307260519286,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
IFN-stimulated,CD8.TPEX,PGE2-PTGES3,PTGER4,0.0303700659603739,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Inflammatory Mono-derived,CD8.TPEX,PGE2-PTGES3,PTGER4,0.0299849655142367,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Lipid-associated,CD8.TPEX,PGE2-PTGES3,PTGER4,0.0251776502996324,0.03,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Proliferating,CD8.TPEX,PGE2-PTGES3,PTGER4,0.0336563822263917,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Resident M2,CD8.TPEX,PGE2-PTGES3,PTGER4,0.0311242117524706,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Stress-response,CD8.TPEX,PGE2-PTGES3,PTGER4,0.031534602150181,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TPEX,IFN-stimulated,PGE2-PTGES3,PTGER4,0.0299640375626961,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.CM,Inflammatory Mono-derived,PGE2-PTGES3,PTGER4,0.0231204543427535,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.EM,Inflammatory Mono-derived,PGE2-PTGES3,PTGER4,0.0222707610164243,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.MAIT,Inflammatory Mono-derived,PGE2-PTGES3,PTGER4,0.022729801143392,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.NaiveLike,Inflammatory Mono-derived,PGE2-PTGES3,PTGER4,0.0201566062363585,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TEMRA,Inflammatory Mono-derived,PGE2-PTGES3,PTGER4,0.0209242139533966,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TEX,Inflammatory Mono-derived,PGE2-PTGES3,PTGER4,0.0225773401396501,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TPEX,Inflammatory Mono-derived,PGE2-PTGES3,PTGER4,0.0278462511648132,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Classical Mono-derived,Inflammatory Mono-derived,PGE2-PTGES3,PTGER4,0.0215591293635483,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
IFN-stimulated,Inflammatory Mono-derived,PGE2-PTGES3,PTGER4,0.0213739642260109,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Inflammatory Mono-derived,Inflammatory Mono-derived,PGE2-PTGES3,PTGER4,0.0211004543414933,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Lipid-associated,Inflammatory Mono-derived,PGE2-PTGES3,PTGER4,0.0176915622836296,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Proliferating,Inflammatory Mono-derived,PGE2-PTGES3,PTGER4,0.0237106250622101,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Resident M2,Inflammatory Mono-derived,PGE2-PTGES3,PTGER4,0.0219097676367106,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Stress-response,Inflammatory Mono-derived,PGE2-PTGES3,PTGER4,0.0222014444348081,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.CM,Resident M2,PGE2-PTGES3,PTGER4,0.036486094973473,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.EM,Resident M2,PGE2-PTGES3,PTGER4,0.03516288542685,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.MAIT,Resident M2,PGE2-PTGES3,PTGER4,0.0358779042577854,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.NaiveLike,Resident M2,PGE2-PTGES3,PTGER4,0.0318647720441911,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TEMRA,Resident M2,PGE2-PTGES3,PTGER4,0.033063207121986,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TEX,Resident M2,PGE2-PTGES3,PTGER4,0.0356404681418458,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TPEX,Resident M2,PGE2-PTGES3,PTGER4,0.0438212651105798,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Classical Mono-derived,Resident M2,PGE2-PTGES3,PTGER4,0.0340536515505074,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
IFN-stimulated,Resident M2,PGE2-PTGES3,PTGER4,0.0337648777785848,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Inflammatory Mono-derived,Resident M2,PGE2-PTGES3,PTGER4,0.0333382102864451,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Lipid-associated,Resident M2,PGE2-PTGES3,PTGER4,0.0280088120043243,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Proliferating,Resident M2,PGE2-PTGES3,PTGER4,0.0374043725946717,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Resident M2,Resident M2,PGE2-PTGES3,PTGER4,0.0346003149769072,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Stress-response,Resident M2,PGE2-PTGES3,PTGER4,0.0350548814350561,0,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
CD8.TPEX,Stress-response,PGE2-PTGES3,PTGER4,0.0266117608501382,0.01,PGE2-PTGES3_PTGER4,PGE2-PTGES3 - PTGER4,Prostaglandin,Non-protein Signaling,PMID: 34949672;PMID: 21508345
Classical Mono-derived,CD8.CM,Cholesterol-LIPA,RORA,0.00318587251244511,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
IFN-stimulated,CD8.CM,Cholesterol-LIPA,RORA,0.00318862856444021,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Inflammatory Mono-derived,CD8.CM,Cholesterol-LIPA,RORA,0.00316750462414823,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Lipid-associated,CD8.CM,Cholesterol-LIPA,RORA,0.0141967986382597,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Proliferating,CD8.CM,Cholesterol-LIPA,RORA,0.00214601731204776,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Resident M2,CD8.CM,Cholesterol-LIPA,RORA,0.00756180110618361,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Stress-response,CD8.CM,Cholesterol-LIPA,RORA,0.00801875583059373,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Classical Mono-derived,CD8.MAIT,Cholesterol-LIPA,RORA,0.0109356371765487,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
IFN-stimulated,CD8.MAIT,Cholesterol-LIPA,RORA,0.0109450238250469,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Inflammatory Mono-derived,CD8.MAIT,Cholesterol-LIPA,RORA,0.0108730760203994,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Lipid-associated,CD8.MAIT,Cholesterol-LIPA,RORA,0.0474559422453233,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Proliferating,CD8.MAIT,Cholesterol-LIPA,RORA,0.00738503191116329,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Resident M2,CD8.MAIT,Cholesterol-LIPA,RORA,0.0256819419788715,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Stress-response,CD8.MAIT,Cholesterol-LIPA,RORA,0.0272038701480952,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Classical Mono-derived,CD8.NaiveLike,Cholesterol-LIPA,RORA,0.00279122365040512,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
IFN-stimulated,CD8.NaiveLike,Cholesterol-LIPA,RORA,0.00279363925421764,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Inflammatory Mono-derived,CD8.NaiveLike,Cholesterol-LIPA,RORA,0.00277512474348924,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Lipid-associated,CD8.NaiveLike,Cholesterol-LIPA,RORA,0.0124552179869789,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Proliferating,CD8.NaiveLike,Cholesterol-LIPA,RORA,0.00187993722354055,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Resident M2,CD8.NaiveLike,Cholesterol-LIPA,RORA,0.00662869027019174,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Stress-response,CD8.NaiveLike,Cholesterol-LIPA,RORA,0.00702965711692283,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Classical Mono-derived,CD8.TEMRA,Cholesterol-LIPA,RORA,0.0033081329172307,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
IFN-stimulated,CD8.TEMRA,Cholesterol-LIPA,RORA,0.00331099438361573,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
Inflammatory Mono-derived,CD8.TEMRA,Cholesterol-LIPA,RORA,0.0032890624723472,0,Cholesterol-Cholesterol-LIPA_RORA,CHOLESTEROL-LIPA - RORA,Cholesterol,Non-protein Signaling,HMRbase;PMID:12467577;PDB:1N83
