source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),TNFSF13,TNFRSF14,0.481798670911539,10858.6666666667,0.769859727727129,11625,0.0156889160735593,11742,0.300048496087248,9209
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),APP,TNFRSF21,0.48202039888211,8977.66666666667,0.664561483985827,17357,0.0312509297198933,4091,0.459333906997854,5485
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),Proliferating TAMs (cycling/MKI67+),TOR2A,ATP5F1B,0.48216805398075,10655,0.769358520816885,11662,0.0200470288152529,8558,0.207719628697214,11745
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),CD8.TPEX,CALM1,FAS,0.482336141842003,9759,0.859641254734781,5487,0.0299319161718582,4397,-0.125949515297225,19393
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD14,TLR6,0.482494041790193,7471,0.723973298833411,14418,0.0263903833811028,5488,0.655825250049161,2507
Proliferating TAMs (cycling/MKI67+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),COL6A1,CD44,0.48253762579961,8514.33333333334,0.768063385675438,11748,0.0304410726565112,4268,0.288895592089107,9527
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Proliferating TAMs (cycling/MKI67+),MIF,CD74_CXCR4,0.482715963412255,13801,0.920439020747481,1227,0.00676740999523237,19231,-0.318635764012256,20945
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Proliferating TAMs (cycling/MKI67+),HLA-DRB5,CD4,0.482809898605202,8786,0.859599223008451,5490,0.0107504044054094,16038,0.495998372942289,4830
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),HLA-DMA,CD4,0.482967855464879,8032.33333333333,0.859968174715637,5457,0.0140532069526915,13149,0.459147877657982,5491
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.TEX,PDCD1LG2,PDCD2,0.48312583128791,9051,0.550697697567925,20298,0.0561275759308252,1363,0.459105802677766,5492
Proliferating TAMs (cycling/MKI67+),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),HBEGF,CD82,0.483153998405652,10870.6666666667,0.797584644307673,9682,0.0156727744412844,11753,0.227567912288169,11177
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Proliferating TAMs (cycling/MKI67+),SIRPA,CD47,0.483339012486341,9041.16666666667,0.768020662172621,11754.5,0.0211760891217334,7930.5,0.369816559382139,7438.5
Proliferating TAMs (cycling/MKI67+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CD47,SIRPA,0.483339012486341,9041.16666666667,0.768020662172621,11754.5,0.0211760891217334,7930.5,0.369816559382139,7438.5
Proliferating TAMs (cycling/MKI67+),CD8.TEX,ICAM1,IL2RG,0.483400694340846,9828,0.802389015153636,9337,0.0203133841693704,8392,0.207306185990643,11755
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CD14,RIPK1,0.483770895673396,7562.33333333333,0.767963535816992,11758,0.0247730545227731,6116,0.496714775128848,4813
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),RETN,TLR4,0.483915994728369,9229.66666666667,0.631199590592787,18480,0.0330388045844397,3712,0.458800391226818,5497
CD8.TEX,Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),MIF,TNFRSF10D,0.484017801535768,10754.3333333333,0.791288986198596,10149,0.0174350038699348,10354,0.207183000906481,11760
CD8.TEX,Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),HSPA4,TLR4,0.484017801535768,7111.33333333333,0.76794218298705,11760,0.0368684154897564,3079,0.411627400697669,6495
Proliferating TAMs (cycling/MKI67+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),ARPC5,LDLR,0.484141285964513,10070,0.778577204091459,11003,0.0156655170540002,11761,0.369256592915485,7446
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Proliferating TAMs (cycling/MKI67+),IL10,CD70,0.484198244567511,10320,0.58380872081637,19656,0.0588997740459162,1231,0.267324285952245,10073
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),ARPC5,LDLR,0.484264791394011,11382.3333333333,0.778573426377048,11004,0.015664830511116,11762,0.220463296341932,11381
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),ADAM17,ITGA5,0.484388317826047,7745,0.767870958659558,11763,0.0237474011186523,6553,0.491361394708139,4919
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.TEX,CCL3,CCR5,0.484635433704879,9137.33333333333,0.767850166079235,11765,0.0287381175958502,4745,0.237468059827708,10902
Proliferating TAMs (cycling/MKI67+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),CCL13,CCR1,0.484706631716972,9434,0.463550308861674,21276,0.0536554463859078,1524,0.458644550980469,5502
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),CD8.TPEX,ADAM9,ITGB1,0.484759023155245,9639,0.820300111676408,8152,0.0193865109173042,8999,0.207065440393071,11766
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),TNFSF13,TNFRSF14,0.484759023155245,10878.3333333333,0.769704668791272,11634,0.0156614856164501,11766,0.299062376164763,9235
Proliferating TAMs (cycling/MKI67+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),HLA-DRA,CD4,0.485023019005899,7448,0.89540096987605,2955,0.0132041928262606,13885,0.458606841743363,5504
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),S100A8,TLR4,0.485129917571575,7311,0.767811582262013,11769,0.0239147750076393,6484,0.563976034012007,3680
CD8.TEX,Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CSF1,CSF3R,0.485181241027538,6727,0.743976585417479,13277,0.0554044873821307,1399,0.458581924820594,5505
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),ICAM1,ITGAL_ITGB2,0.48525359107138,9524,0.856848481305318,5689,0.0156584437783718,11770,0.230014587233461,11113
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),HLA-DQA2,CD4,0.485339481962534,8139,0.726148394392128,14305,0.0291814293925366,4606,0.458549867575155,5506
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),APP,APLP2,0.485624737678882,8556.66666666667,0.829188880315872,7562,0.015656195827911,11773,0.418937703794109,6335
