source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
CD8.EM,CD8.TEMRA,CLEC2D,KLRB1,0.00678100198288522,0.01,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.NaiveLike,CD8.TEMRA,CLEC2D,KLRB1,0.00643087363205818,0.03,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEX,CD8.TEMRA,CLEC2D,KLRB1,0.0201920257797667,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TPEX,CD8.TEMRA,CLEC2D,KLRB1,0.0181045905297933,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.CM,CD8.TEX,CLEC2D,KLRB1,0.00460132200726634,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.EM,CD8.TEX,CLEC2D,KLRB1,0.00448090667491476,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.NaiveLike,CD8.TEX,CLEC2D,KLRB1,0.00424903272798846,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEMRA,CD8.TEX,CLEC2D,KLRB1,0.00341769493622131,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEX,CD8.TEX,CLEC2D,KLRB1,0.0134043442482369,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TPEX,CD8.TEX,CLEC2D,KLRB1,0.0120100128493048,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.CM,CD8.TPEX,CLEC2D,KLRB1,0.00439691757489728,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.EM,CD8.TPEX,CLEC2D,KLRB1,0.00428182844009662,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.NaiveLike,CD8.TPEX,CLEC2D,KLRB1,0.00406021419996759,0.02,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEMRA,CD8.TPEX,CLEC2D,KLRB1,0.00326569823979976,0.02,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEX,CD8.TPEX,CLEC2D,KLRB1,0.012813917469957,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TPEX,CD8.TPEX,CLEC2D,KLRB1,0.0114802881105195,0,CLEC2D_KLRB1,CLEC2D - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.CM,CD8.CM,CLEC2B,KLRB1,0.0157715022944266,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.EM,CD8.CM,CLEC2B,KLRB1,0.0167557298007252,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.MAIT,CD8.CM,CLEC2B,KLRB1,0.0132379351696691,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.NaiveLike,CD8.CM,CLEC2B,KLRB1,0.00432746603290053,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEMRA,CD8.CM,CLEC2B,KLRB1,0.0146809519883154,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEX,CD8.CM,CLEC2B,KLRB1,0.0227372991457497,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TPEX,CD8.CM,CLEC2B,KLRB1,0.0232636888156263,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Classical Mono-derived,CD8.CM,CLEC2B,KLRB1,0.0170431224973342,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
IFN-stimulated,CD8.CM,CLEC2B,KLRB1,0.0096920375464454,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Inflammatory Mono-derived,CD8.CM,CLEC2B,KLRB1,0.009269831171643,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Lipid-associated,CD8.CM,CLEC2B,KLRB1,0.00516410063473543,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Proliferating,CD8.CM,CLEC2B,KLRB1,0.00577896617449467,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Resident M2,CD8.CM,CLEC2B,KLRB1,0.0123179724570043,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Stress-response,CD8.CM,CLEC2B,KLRB1,0.00363684551712416,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.CM,CD8.MAIT,CLEC2B,KLRB1,0.1104133080669,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.EM,CD8.MAIT,CLEC2B,KLRB1,0.116603981144107,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.MAIT,CD8.MAIT,CLEC2B,KLRB1,0.0941303220016215,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.NaiveLike,CD8.MAIT,CLEC2B,KLRB1,0.0325681825663,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEMRA,CD8.MAIT,CLEC2B,KLRB1,0.103466525696128,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEX,CD8.MAIT,CLEC2B,KLRB1,0.152694559654629,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TPEX,CD8.MAIT,CLEC2B,KLRB1,0.155750083933063,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Classical Mono-derived,CD8.MAIT,CLEC2B,KLRB1,0.118397739705167,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
IFN-stimulated,CD8.MAIT,CLEC2B,KLRB1,0.0704639630346861,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Inflammatory Mono-derived,CD8.MAIT,CLEC2B,KLRB1,0.0675750447076687,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Lipid-associated,CD8.MAIT,CLEC2B,KLRB1,0.0386526777372963,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Proliferating,CD8.MAIT,CLEC2B,KLRB1,0.0430821983760063,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Resident M2,CD8.MAIT,CLEC2B,KLRB1,0.0880906404354765,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Stress-response,CD8.MAIT,CLEC2B,KLRB1,0.0274950819135839,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.CM,CD8.TEMRA,CLEC2B,KLRB1,0.0244884667028079,0.01,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.EM,CD8.TEMRA,CLEC2B,KLRB1,0.0260023086374347,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEMRA,CD8.TEMRA,CLEC2B,KLRB1,0.0228091339654018,0.04,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEX,CD8.TEMRA,CLEC2B,KLRB1,0.0351667216532172,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TPEX,CD8.TEMRA,CLEC2B,KLRB1,0.0359702726775888,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Classical Mono-derived,CD8.TEMRA,CLEC2B,KLRB1,0.0264440323823378,0.01,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.CM,CD8.TEX,CLEC2B,KLRB1,0.0162805065815917,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.EM,CD8.TEX,CLEC2B,KLRB1,0.0172959405203566,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.MAIT,CD8.TEX,CLEC2B,KLRB1,0.0136663073096386,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.NaiveLike,CD8.TEX,CLEC2B,KLRB1,0.00446880621278403,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEMRA,CD8.TEX,CLEC2B,KLRB1,0.0151553021673337,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEX,CD8.TEX,CLEC2B,KLRB1,0.0234657553600349,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TPEX,CD8.TEX,CLEC2B,KLRB1,0.0240085951584506,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Classical Mono-derived,CD8.TEX,CLEC2B,KLRB1,0.0175924330772338,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
IFN-stimulated,CD8.TEX,CLEC2B,KLRB1,0.0100068300529325,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Inflammatory Mono-derived,CD8.TEX,CLEC2B,KLRB1,0.00957104316006881,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Lipid-associated,CD8.TEX,CLEC2B,KLRB1,0.00533261994457115,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Proliferating,CD8.TEX,CLEC2B,KLRB1,0.00596742994097851,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Resident M2,CD8.TEX,CLEC2B,KLRB1,0.012716958776793,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Stress-response,CD8.TEX,CLEC2B,KLRB1,0.00375571429470489,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.CM,CD8.TPEX,CLEC2B,KLRB1,0.0155653910062303,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.EM,CD8.TPEX,CLEC2B,KLRB1,0.0165369721620242,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.MAIT,CD8.TPEX,CLEC2B,KLRB1,0.0130644945311093,0.02,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.NaiveLike,CD8.TPEX,CLEC2B,KLRB1,0.00427026327265324,0.04,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEMRA,CD8.TPEX,CLEC2B,KLRB1,0.0144888828505073,0.01,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEX,CD8.TPEX,CLEC2B,KLRB1,0.0224422304424147,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TPEX,CD8.TPEX,CLEC2B,KLRB1,0.022961949501944,0,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Classical Mono-derived,CD8.TPEX,CLEC2B,KLRB1,0.0168206769368171,0.02,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
IFN-stimulated,CD8.TPEX,CLEC2B,KLRB1,0.0095646042019813,0.03,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Inflammatory Mono-derived,CD8.TPEX,CLEC2B,KLRB1,0.00914789782315641,0.04,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Lipid-associated,CD8.TPEX,CLEC2B,KLRB1,0.00509589539178048,0.04,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Proliferating,CD8.TPEX,CLEC2B,KLRB1,0.00570268660046555,0.04,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Resident M2,CD8.TPEX,CLEC2B,KLRB1,0.0121564364870174,0.02,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Stress-response,CD8.TPEX,CLEC2B,KLRB1,0.00358873884422513,0.04,CLEC2B_KLRB1,CLEC2B - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.CM,CD8.CM,CD69,KLRB1,0.0354488106808453,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.EM,CD8.CM,CD69,KLRB1,0.0320161556411782,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.MAIT,CD8.CM,CD69,KLRB1,0.0401250384956971,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.NaiveLike,CD8.CM,CD69,KLRB1,0.0284106996358801,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEMRA,CD8.CM,CD69,KLRB1,0.031824122742604,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEX,CD8.CM,CD69,KLRB1,0.0335445054317658,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TPEX,CD8.CM,CD69,KLRB1,0.03397959899754,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Classical Mono-derived,CD8.CM,CD69,KLRB1,0.00452965243856862,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
IFN-stimulated,CD8.CM,CD69,KLRB1,0.00399946221654365,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Inflammatory Mono-derived,CD8.CM,CD69,KLRB1,0.0026022503960781,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Lipid-associated,CD8.CM,CD69,KLRB1,0.00636544255647427,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Proliferating,CD8.CM,CD69,KLRB1,0.0185397454393974,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Resident M2,CD8.CM,CD69,KLRB1,0.00312875496095419,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Stress-response,CD8.CM,CD69,KLRB1,0.0103027851910213,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.CM,CD8.MAIT,CD69,KLRB1,0.221586288058908,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.EM,CD8.MAIT,CD69,KLRB1,0.203940178512938,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.MAIT,CD8.MAIT,CD69,KLRB1,0.244590360851228,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.NaiveLike,CD8.MAIT,CD69,KLRB1,0.184667328796506,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEMRA,CD8.MAIT,CD69,KLRB1,0.202933131491163,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEX,CD8.MAIT,CD69,KLRB1,0.2118792059181,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TPEX,CD8.MAIT,CD69,KLRB1,0.214114951250194,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Classical Mono-derived,CD8.MAIT,CD69,KLRB1,0.0340447065529606,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
IFN-stimulated,CD8.MAIT,CD69,KLRB1,0.030164499203578,0.02,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Inflammatory Mono-derived,CD8.MAIT,CD69,KLRB1,0.0198083237772035,0.03,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Lipid-associated,CD8.MAIT,CD69,KLRB1,0.0472743732514303,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Proliferating,CD8.MAIT,CD69,KLRB1,0.127638978227588,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Resident M2,CD8.MAIT,CD69,KLRB1,0.0237332384375833,0.03,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Stress-response,CD8.MAIT,CD69,KLRB1,0.0746157354611584,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.CM,CD8.TEMRA,CD69,KLRB1,0.0544399313588204,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.EM,CD8.TEMRA,CD69,KLRB1,0.0492622095890698,0.01,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.MAIT,CD8.TEMRA,CD69,KLRB1,0.0614617382223411,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.NaiveLike,CD8.TEMRA,CD69,KLRB1,0.0438024969205927,0.02,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEMRA,CD8.TEMRA,CD69,KLRB1,0.0489719681606683,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEX,CD8.TEMRA,CD69,KLRB1,0.0515699709808646,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TPEX,CD8.TEMRA,CD69,KLRB1,0.0522262318977728,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.CM,CD8.TEX,CD69,KLRB1,0.0365692781687484,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.EM,CD8.TEX,CD69,KLRB1,0.0330318392789574,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.MAIT,CD8.TEX,CD69,KLRB1,0.0413869703092036,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.NaiveLike,CD8.TEX,CD69,KLRB1,0.029315467438854,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEMRA,CD8.TEX,CD69,KLRB1,0.0328339209524716,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEX,CD8.TEX,CD69,KLRB1,0.0346069411537375,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TPEX,CD8.TEX,CD69,KLRB1,0.0350553153407197,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Classical Mono-derived,CD8.TEX,CD69,KLRB1,0.0046775652433285,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
IFN-stimulated,CD8.TEX,CD69,KLRB1,0.00413013384065684,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Inflammatory Mono-derived,CD8.TEX,CD69,KLRB1,0.00268739507080515,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Lipid-associated,CD8.TEX,CD69,KLRB1,0.00657290605775962,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Proliferating,CD8.TEX,CD69,KLRB1,0.0191363540327849,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Resident M2,CD8.TEX,CD69,KLRB1,0.00323107086417179,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Stress-response,CD8.TEX,CD69,KLRB1,0.0106372014010323,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.CM,CD8.TPEX,CD69,KLRB1,0.0349946879782712,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.EM,CD8.TPEX,CD69,KLRB1,0.0316045666443722,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.MAIT,CD8.TPEX,CD69,KLRB1,0.0396134705046154,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.NaiveLike,CD8.TPEX,CD69,KLRB1,0.0280441183235543,0.02,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEMRA,CD8.TPEX,CD69,KLRB1,0.0314149223370883,0.01,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TEX,CD8.TPEX,CD69,KLRB1,0.0331139406213839,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
CD8.TPEX,CD8.TPEX,CD69,KLRB1,0.0335436433209823,0,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Classical Mono-derived,CD8.TPEX,CD69,KLRB1,0.00446978906820154,0.04,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
IFN-stimulated,CD8.TPEX,CD69,KLRB1,0.00394657800048305,0.04,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Inflammatory Mono-derived,CD8.TPEX,CD69,KLRB1,0.00256779364613322,0.04,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Lipid-associated,CD8.TPEX,CD69,KLRB1,0.00628147068507892,0.04,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Proliferating,CD8.TPEX,CD69,KLRB1,0.0182981296977293,0.04,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Resident M2,CD8.TPEX,CD69,KLRB1,0.0030873482724162,0.04,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Stress-response,CD8.TPEX,CD69,KLRB1,0.010167404029099,0.04,CLEC2C_KLRB1,CLEC2C - KLRB1,CLEC,Cell-Cell Contact,PMID: 24223577
Classical Mono-derived,Classical Mono-derived,ICAM1,ITGAX_ITGB2,0.0426043877038608,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
IFN-stimulated,Classical Mono-derived,ICAM1,ITGAX_ITGB2,0.044485459505068,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
Inflammatory Mono-derived,Classical Mono-derived,ICAM1,ITGAX_ITGB2,0.0472085872279713,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
Proliferating,Classical Mono-derived,ICAM1,ITGAX_ITGB2,0.00988707673426081,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
Resident M2,Classical Mono-derived,ICAM1,ITGAX_ITGB2,0.0436225505608186,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
Stress-response,Classical Mono-derived,ICAM1,ITGAX_ITGB2,0.0153977924012131,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
Classical Mono-derived,IFN-stimulated,ICAM1,ITGAX_ITGB2,0.044799746224862,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
IFN-stimulated,IFN-stimulated,ICAM1,ITGAX_ITGB2,0.0467730122029109,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
Inflammatory Mono-derived,IFN-stimulated,ICAM1,ITGAX_ITGB2,0.0496288968295919,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
Proliferating,IFN-stimulated,ICAM1,ITGAX_ITGB2,0.0104148869055927,0,ICAM1_ITGAX_ITGB2,ICAM1 - (ITGAX+ITGB2),ICAM,Cell-Cell Contact,PMID: 16252253
