source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Proliferating TAMs (cycling/MKI67+),HLA-A,APLP2,0.566743572184784,11366.6666666667,0.922063885725065,1341,0.0111770032708268,14767,-0.133496377710516,17992
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),ADAM10,GPNMB,0.566909390043712,9547.33333333333,0.802457268116015,9603,0.0149862475879529,11415,0.377795445470348,7624
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),S100A8,TLR4,0.566909390043712,6321.33333333333,0.774823699279128,11415,0.0241169244515509,5974,0.862118034222705,1575
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Proliferating TAMs (cycling/MKI67+),HLA-DRB5,CD4,0.567013938720191,8633,0.864797549266632,5347,0.0109098702146627,15020,0.495337934452249,5532
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),S100A4,CCR5,0.567058393737547,10881.6666666667,0.796425612956538,10017,0.0149855235398044,11416,0.213533030846189,11212
Proliferating TAMs (cycling/MKI67+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),TGFB1,ITGB5,0.567058393737547,9157.33333333333,0.782589305127194,10944,0.0264559644544665,5112,0.2047176701965,11416
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CD8.TPEX,RETN,GPR25,0.567137048320473,10114.3333333333,0.584645387504489,18802,0.0521772961259587,1342,0.257809719273051,10199
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Proliferating TAMs (cycling/MKI67+),AGTRAP,RACK1,0.56720742353803,6939.33333333333,0.899389292086527,2789,0.0226001882336907,6612,0.204701458722901,11417
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Proliferating TAMs (cycling/MKI67+),ICAM2,ITGAL_ITGB2,0.56720742353803,11338.3333333333,0.774765516260687,11417,0.0151891715930043,11254,0.207798992364293,11344
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),SELPLG,ITGB2,0.567356479447447,9044,0.862932160028431,5475,0.0165092844472368,10239,0.204644521516562,11418
