p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	4.047674757773586	0.301	0.021	0	8	MYBL1
0	3.917809139314607	0.316	0.024	0	8	FCRL6
0	3.7156290683894624	0.421	0.06	0	8	ADGRG1
0	3.649515137378083	0.389	0.048	0	8	TGFBR3
0	3.5329096187163698	0.292	0.05	0	8	C1orf21
0	3.528785260925873	0.75	0.104	0	8	KLRD1
0	3.239213563346756	0.422	0.063	0	8	TBX21
0	3.0521080875601823	0.281	0.061	0	8	CEP78
0	2.8505583474480924	0.865	0.199	0	8	PRF1
0	2.7504141296957028	0.974	0.284	0	8	NKG7
0	2.7448524936673797	0.252	0.041	0	8	TRGC1
0	2.7326351471147907	0.633	0.138	0	8	CTSW
0	2.688908305089563	0.516	0.126	0	8	CD247
0	2.6639891798114683	0.828	0.148	0	8	GNLY
0	2.6570428251323737	0.265	0.046	0	8	LINC00861
0	2.634589925676863	0.752	0.154	0	8	GZMH
0	2.5875027089317504	0.368	0.075	0	8	HOPX
0	2.5256990756338182	0.434	0.103	0	8	PTPN4
0	2.5018001934891183	0.475	0.123	0	8	PLAC8
0	2.40127894791178	0.254	0.05	0	8	SAMD3
5.164420452086474e-252	2.333509540959722	0.365	0.14	1.2545410162208464e-247	8	SSBP3
0	2.2660224955717303	0.591	0.174	0	8	FCGR3A
4.7545192648820055e-228	2.219854021536674	0.312	0.109	1.1549678198251367e-223	8	RASA3
7.243280887781888e-105	2.1644551055219132	0.252	0.119	1.7595377932599762e-100	8	RAP2A
0	2.1638862468824795	0.658	0.252	0	8	SPN
0	2.1396645537279015	0.329	0.075	0	8	KLRB1
0	2.0069267926465075	0.822	0.278	0	8	CST7
0	1.961675994867769	0.397	0.113	0	8	TRGC2
1.1853853990509988e-237	1.9532930861240159	0.285	0.087	2.8795382113746863e-233	8	PRR5L
5.038749222226122e-270	1.949544544340151	0.326	0.101	1.2240129610631694e-265	8	TRG-AS1
0	1.923431765772647	0.482	0.177	0	8	SYNE1
0	1.9149632483757073	0.742	0.324	0	8	RUNX3
3.542722508848459e-203	1.9089380159184661	0.331	0.127	8.605981518494676e-199	8	RASSF1
0	1.8836702027825782	0.855	0.444	0	8	ARL4C
0	1.8631636173249957	0.641	0.267	0	8	GNG2
4.13479127286109e-83	1.8585628335851823	0.251	0.129	1.004423496003416e-78	8	HIPK2
1.4251707712473386e-249	1.8568231716722987	0.279	0.079	3.4620248375140348e-245	8	GZMM
1.64638113582312e-194	1.8551371155607659	0.298	0.107	3.999389055141523e-190	8	C12orf75
0	1.8479309327140816	0.806	0.46	0	8	EFHD2
9.840020128421862e-158	1.8143625927126692	0.368	0.179	2.390337689596239e-153	8	GNPTAB
3.417774201637138e-238	1.764142494997109	0.377	0.143	8.302457090616935e-234	8	PXN
0	6.638518146808391	0.354	0.004	0	9	KIF15
0	6.509957582176595	0.539	0.011	0	9	ASPM
0	6.409292235511647	0.773	0.023	0	9	MKI67
0	6.392199703444225	0.389	0.006	0	9	DLGAP5
0	6.186319359799675	0.347	0.005	0	9	PKMYT1
0	6.1722679964385945	0.361	0.006	0	9	GTSE1
0	6.128414265684539	0.462	0.01	0	9	RRM2
0	6.105827537762613	0.375	0.009	0	9	HMMR
0	6.072766851656847	0.379	0.006	0	9	HJURP
