p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.1111648251618595e-30	0.352471014385622	0.609	0.475	8.302454452426938e-26	17	H1FX
5.814816734874448e-30	0.4956157909336347	0.569	0.47	1.5517419938685952e-25	17	USP15
5.840216732881497e-30	0.41844568468407206	0.617	0.502	1.5585202373367563e-25	17	GNG5
9.518911611021422e-30	0.32143167758646385	0.845	0.781	2.540216752517177e-25	17	TMA7
9.803382286518029e-30	0.4395899985349918	0.44	0.314	2.6161305969802012e-25	17	RORA
1.5981232547282947e-29	0.845407406767328	0.335	0.237	4.264751717567927e-25	17	ITGAE
1.7326081010556322e-29	0.6781749148549115	0.272	0.174	4.62363797847706e-25	17	FLT3LG
5.063405837298178e-29	0.5900235664811164	0.399	0.291	1.3512204817413918e-24	17	LNPEP
1.0232396013080915e-28	0.6112011252667247	0.333	0.228	2.730617200050773e-24	17	CCSER2
1.5392691356500787e-28	0.5947615323655678	0.412	0.304	4.1076936153958e-24	17	PTPN22
1.788009793220578e-28	0.36669845221504405	0.6	0.484	4.771482934188434e-24	17	ADGRE5
1.9229163432190057e-28	0.4493795712336317	0.612	0.517	5.131494553514239e-24	17	NDUFS5
2.62129928322741e-28	0.8150213869849318	0.278	0.188	6.995199267220666e-24	17	TBC1D1
2.705659318077498e-28	0.5100117146816425	0.478	0.368	7.220322456221611e-24	17	EMB
4.265991383532843e-28	0.44741297247538525	0.405	0.291	1.1384224606095745e-23	17	SLC7A5
1.2861396560130852e-27	0.5998802277582949	0.395	0.29	3.432192286036519e-23	17	BTN3A2
2.510425650910417e-27	0.6124722357715238	0.367	0.263	6.699321892019539e-23	17	NFATC2
3.472818306263114e-27	0.5450742109942665	0.422	0.314	9.267562932093745e-23	17	BTG3
9.025936598908618e-27	0.29568579290807007	0.793	0.698	2.408661440784754e-22	17	CYTIP
1.4733075054730577e-26	0.3884897208601008	0.625	0.511	3.931668409105402e-22	17	CREM
1.5311173377724736e-26	0.8472808656624025	0.262	0.175	4.085939727579623e-22	17	APOBEC3C
1.9898215972019505e-26	0.5585223567017106	0.359	0.254	5.310037914293125e-22	17	SELPLG
2.5470413869749484e-26	0.7902387900962866	0.255	0.168	6.797034645281347e-22	17	C1GALT1
6.179832541367283e-26	0.47128006608352935	0.473	0.37	1.649150111989273e-21	17	TANK
6.957412331794884e-26	0.5549034177098326	0.412	0.299	1.8566550548627826e-21	17	PHLDA1
1.269222837538793e-25	0.6778636716912834	0.36	0.268	3.387048064256023e-21	17	PSMA3
2.0443457545140252e-25	0.46811766619767925	0.545	0.455	5.4555410804961275e-21	17	TMEM50A
2.2499397794470527e-25	0.49746623848850025	0.318	0.215	6.004189295432405e-21	17	HNRNPLL
8.2053658089089475e-25	0.40605343714233333	0.366	0.254	2.1896839197654418e-20	17	PRKCH
2.2728724364202393e-24	0.4122169573136023	0.548	0.446	6.065387383831051e-20	17	CFLAR
2.734939690534296e-24	0.4189005056889463	0.621	0.538	7.298460058159823e-20	17	LDHB
2.9372065299002264e-24	0.5379865048889954	0.433	0.332	7.838229345691745e-20	17	ARID5A
4.213815915701394e-24	0.7349416371244353	0.267	0.183	1.124498915264074e-19	17	LYSMD2
4.597474379719709e-24	0.5895923120134167	0.496	0.412	1.2268820129720014e-19	17	COX5A
5.538159872907945e-24	0.4983408645099222	0.475	0.377	1.4779133436842143e-19	17	FAM177A1
1.2804691993132727e-23	0.47317660652568116	0.493	0.402	3.4170601052873996e-19	17	PAXX
1.5867239807018432e-23	0.4811793445375919	0.271	0.18	4.2343316149009387e-19	17	PDE3B
2.1142947220999917e-23	0.548021667277141	0.349	0.252	5.642206895396038e-19	17	IQGAP2
2.592294051011838e-23	0.3483834712620404	0.46	0.345	6.917795904530191e-19	17	SLA
4.1397717949053473e-23	0.38555044686008877	0.638	0.559	1.104739501188441e-18	17	HLA-F
4.836392636792379e-23	1.0264511446239828	0.524	0.455	1.2906397390544143e-18	17	PMAIP1
5.621020539486797e-23	0.41495597104285875	0.517	0.421	1.5000255411674465e-18	17	HMGB2
8.379197696731735e-23	0.3697399461393662	0.531	0.419	2.236072697349831e-18	17	SEPT1
1.0270071449288318e-22	0.5158672971550378	0.291	0.196	2.7406712669570803e-18	17	CD5
1.5966613352499465e-22	0.6974911966502444	0.25	0.17	4.260850439248007e-18	17	GYG1
1.714994198022667e-22	0.6157809063545578	0.469	0.376	4.5766335168432895e-18	17	BAG3
3.7056201773364038e-22	0.3342256389586251	0.686	0.596	9.888818005239927e-18	17	SAMSN1
9.782719951066736e-22	0.2575614867517233	0.77	0.676	2.6106166461416692e-17	17	STK17A
1.0827986567935143e-21	0.6117415687298311	0.301	0.214	2.889556495519172e-17	17	PIM1
1.5959052754061728e-21	0.49637495779193047	0.33	0.237	4.258832817948913e-17	17	TTC39C
2.1363335700304216e-21	0.45505342488601624	0.461	0.367	5.701019764983183e-17	17	ARHGAP15
3.891741161293441e-21	0.4974006918561499	0.39	0.297	1.0385500463027677e-16	17	OCIAD2
2.055248067805595e-20	0.9914272406560878	0.281	0.204	5.484634993746011e-16	17	HSPA6
5.2597448088054164e-20	0.6914733428627933	0.261	0.185	1.4036154996778134e-15	17	TMX1
1.4621141359337873e-19	0.4841761796379017	0.306	0.221	3.901797783152904e-15	17	GPR174
1.926126763005909e-19	0.47610875462470925	0.407	0.321	5.140061879757569e-15	17	RBPJ
2.9870720662688767e-19	0.5214987337755372	0.344	0.258	7.971300516045124e-15	17	CCND2
6.04077801024889e-19	0.34196025242661454	0.616	0.537	1.612042019815019e-14	17	PPP1R2
7.59171857873572e-19	0.2724441201270227	0.665	0.583	2.025926019921414e-14	17	AES
8.499477324646864e-19	0.452385104215513	0.276	0.193	2.2681705188552622e-14	17	C12orf75
8.711772080498796e-19	0.4963443882231757	0.256	0.176	2.3248234974019088e-14	17	RNF125
1.3942211775047845e-18	0.5318665464327623	0.358	0.276	3.720618634289268e-14	17	GLUD1
1.5723102826118452e-18	0.3441548705059694	0.641	0.575	4.19586722017797e-14	17	MSN
1.5747332636643387e-18	0.27016194391749027	0.75	0.684	4.202333187414654e-14	17	DDX24
1.7103156256548976e-18	0.2512617579265737	0.708	0.642	4.5641482786226596e-14	17	PGK1
1.7279426960798653e-18	0.4300600696204825	0.345	0.259	4.611187878758729e-14	17	ARAP2
3.3149680654684273e-18	0.5249435403668309	0.403	0.328	8.846323779509045e-14	17	PPP1CC
3.721447226194325e-18	0.6541637079424588	0.27	0.197	9.931054067822175e-14	17	MVP
4.658146019538331e-18	0.4207833625518594	0.448	0.362	1.243072846773999e-13	17	IL2RG
5.02183410639248e-18	0.3978654413970011	0.806	0.778	1.3401266496318973e-13	17	HSPA1A
6.18055899671003e-18	0.4564171276805299	0.343	0.259	1.6493439738620388e-13	17	CMC2
8.336145242069057e-18	0.2663791885014689	0.407	0.31	2.2245837192985485e-13	17	FKBP5
1.0134489011946194e-17	0.6404091435262647	0.273	0.202	2.704489737727961e-13	17	BAG1
1.104146499285788e-17	0.5011333799423308	0.432	0.362	2.9465253479940536e-13	17	PSMA6
1.245718108815197e-17	0.3965033757824162	0.3	0.213	3.3243233451842346e-13	17	IL2RB
1.4089105452855302e-17	0.4895068709810866	0.317	0.236	3.759818681148966e-13	17	DENND2D
2.3082074710308384e-17	0.529815385299371	0.277	0.199	6.159682457192896e-13	17	RASGRP1
2.5249685678239377e-17	0.42352791876287316	0.437	0.356	6.73813112009496e-13	17	ARHGAP9
2.8136788300802976e-17	0.345504252979253	0.553	0.477	7.508583325952283e-13	17	TMEM59
3.146577438973917e-17	0.4636067109959493	0.284	0.205	8.396956553645795e-13	17	ATP2B4
3.5639554174590847e-17	0.3090095616846156	0.625	0.561	9.510771427031314e-13	17	GUK1
7.431074845715278e-17	0.5675277584464952	0.32	0.248	1.983056633327579e-12	17	DERL1
8.58623898395728e-17	0.3553315660708658	0.464	0.373	2.29132373525884e-12	17	PIK3IP1
1.472488297003537e-16	0.3771505866900018	0.545	0.477	3.929482269383639e-12	17	TAPBP
2.6584663093137433e-16	0.38440960067721086	0.629	0.565	7.0943831930346555e-12	17	CACYBP
3.1923850002799304e-16	0.2575638838901424	0.584	0.496	8.519198611747022e-12	17	TUBA4A
5.106921393507021e-16	0.3498433726772122	0.495	0.417	1.3628330430712836e-11	17	NSD3
5.683629410354462e-16	0.36039757388804705	0.46	0.374	1.5167333444471918e-11	17	CCND3
7.441548113449973e-16	0.37949217019541637	0.484	0.41	1.9858515295552598e-11	17	RABAC1
7.861891936021993e-16	0.3296871271118127	0.565	0.499	2.098024482046829e-11	17	GPBP1
8.88034663913739e-16	0.37834495135451424	0.388	0.305	2.369809304120204e-11	17	IKZF3
1.668547981840536e-15	0.33349680654387326	0.428	0.344	4.452687144339654e-11	17	NAP1L4
3.00977764991261e-15	0.4739309033043524	0.524	0.448	8.031892636556791e-11	17	ATF3
3.7855520821001794e-15	0.6429609670146359	0.335	0.264	1.0102124286292538e-10	17	NEDD9
4.608739441920896e-15	0.37344700572429	0.51	0.444	1.2298882074710102e-10	17	UQCR10
4.6576628725391124e-15	0.2605254612947119	0.615	0.539	1.2429439141657875e-10	17	GMFG
7.03749162234841e-15	0.4420911864887567	0.334	0.259	1.8780250143398967e-10	17	CASP8
8.673503982868623e-15	0.5131462680035035	0.256	0.189	2.3146112728683207e-10	17	HMOX2
1.9847598341578216e-14	0.3537945857595336	0.508	0.436	5.296530093433563e-10	17	ATP5MD
2.3451812274909306e-14	0.4700886055245531	0.393	0.325	6.258350623682298e-10	17	KPNB1
2.548111976607403e-14	0.37781700054073125	0.411	0.339	6.799891620774515e-10	17	CYLD
2.6064119603344655e-14	0.3644263754493391	0.3	0.224	6.955470957348555e-10	17	AAK1
2.963641119325618e-14	0.4129568657814932	0.302	0.229	7.908772691032345e-10	17	PSTPIP1
3.4463245861422453e-14	0.25780516358958083	0.727	0.664	9.196861790579196e-10	17	COTL1
4.25310775355784e-14	0.3861899361536194	0.262	0.192	1.1349843351144451e-9	17	SPN
6.552161623332643e-14	0.3586622183357904	0.447	0.372	1.7485098508025492e-9	17	BUB3
7.300763878851074e-14	0.28968025593616437	0.371	0.289	1.9482818487101975e-9	17	PDE4D
8.758624343006009e-14	0.3969143330961755	0.472	0.41	2.3373264921745835e-9	17	SEM1
2.306664479031779e-13	0.27407782215090015	0.529	0.455	6.155564828744205e-9	17	ARHGEF1
2.5103174218513356e-13	0.39451873863540804	0.418	0.352	6.699033071952474e-9	17	JPT1
3.858939794766606e-13	0.36375920468071876	0.426	0.358	1.0297966736314165e-8	17	ACTN4
3.967290028621912e-13	0.45572504677281245	0.383	0.32	1.0587110170380434e-8	17	RBX1
4.4318662164622703e-13	0.34023096974260747	0.462	0.397	1.1826878185251214e-8	17	MZT2A
4.928397802853757e-13	0.4833810067581996	0.337	0.275	1.3151922376695536e-8	17	PYURF
5.999929724994766e-13	0.4326084006012745	0.331	0.262	1.6011412464121032e-8	17	ERN1
7.622104749787667e-13	0.29981344475598437	0.612	0.56	2.0340348735283368e-8	17	CIB1
8.332229179115687e-13	0.44108686978297734	0.339	0.275	2.223538678738812e-8	17	CASP4
1.698627364392404e-12	0.25947466617029535	0.667	0.622	4.532956984617569e-8	17	UBL5
2.538958523368228e-12	0.4126753876593464	0.362	0.299	6.775464715460453e-8	17	MTHFD2
2.7906151548046427e-12	0.394799301042815	0.338	0.273	7.44703560211167e-8	17	SURF4
2.87832971506035e-12	0.4138108043479578	0.287	0.221	7.68111067761005e-8	17	JAK3
2.9120844843002505e-12	0.2612500823896907	0.516	0.447	7.771188654803648e-8	17	IKZF1
4.131248094054655e-12	0.3670104953920279	0.36	0.292	1.1024648663794253e-7	17	RASAL3
6.413961429453277e-12	0.32538192685751394	0.314	0.246	1.7116297470639016e-7	17	GABARAPL1
6.812984162994024e-12	0.4439882307999683	0.297	0.235	1.8181129537365852e-7	17	BIN1
8.148740487595225e-12	0.3885095330554346	0.344	0.279	2.1745728865196618e-7	17	RHBDD2
8.85900477366299e-12	0.4726734914110929	0.293	0.233	2.3641140138997056e-7	17	TRIM38
1.1147897334980839e-11	0.2794826070158145	0.616	0.568	2.974927882812987e-7	17	COX6C
1.3838325795874988e-11	0.2776928602182971	0.448	0.378	3.6928956218871994e-7	17	ABHD17A
1.4713558185453873e-11	0.423069332256352	0.264	0.203	3.9264601373702206e-7	17	PTPRA
