p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.74817772430553e-180,2.47390212006788,0.738,0.284,6.67587332788298e-176,5,RNASE1
5.19167785545413e-69,2.4307627033649,0.255,0.066,1.26116238464692e-64,5,SYTL3
5.43244503672744e-233,2.343093342667,0.918,0.537,1.31964954832183e-228,5,FKBP5
4.12930629923131e-137,2.23334958072983,0.588,0.215,1.00309108620927e-132,5,PIK3IP1
5.09804394807226e-234,2.08832862748117,0.938,0.625,1.23841683586571e-229,5,TSC22D3
1.48902113690778e-146,2.07937133144313,0.649,0.249,3.61713014577638e-142,5,TNFRSF21
4.7159445790863e-40,2.05791155293169,0.367,0.18,1.14559725715164e-35,5,SLC40A1
5.89293608551216e-102,2.02369084937846,0.514,0.185,1.43151203389261e-97,5,KLF9
1.70391627350371e-75,2.0121825662105,0.354,0.112,4.13915341159522e-71,5,IL1R1
3.03627006671767e-62,2.00952849005016,0.294,0.092,7.37570724607057e-58,5,CEP68
6.21496279464501e-228,1.9741455289396,0.83,0.268,1.50973876207517e-223,5,HLA-DRB5
7.54280185770833e-35,1.87741413041542,0.285,0.124,1.83229742727451e-30,5,RIPOR2
9.66669183886987e-67,1.86462348891406,0.325,0.104,2.34823278149827e-62,5,ITPKC
1.08374292106292e-20,1.83784836086843,0.354,0.232,2.63262830384606e-16,5,FOLR2
3.12464756809307e-164,3.60811907626187,0.684,0.081,7.59039387241167e-160,6,SIGLEC8
5.38035923220395e-112,3.60743117184473,0.515,0.066,1.30699686468698e-107,6,PLA2G2D
1.30521636639971e-162,3.45306390280161,0.912,0.163,3.17063159725817e-158,6,SELENOP
2.06807475817116e-39,3.3437178152787,0.251,0.041,5.02376720254939e-35,6,CHIT1
2.82079013542961e-76,3.23444483110455,0.333,0.038,6.85226339698561e-72,6,IGF1
3.4078857947394e-36,3.10112902728912,0.433,0.118,8.27843617258096e-32,6,PKD2L1
2.51031456464737e-122,3.01563409332321,0.877,0.181,6.09805614044138e-118,6,SLC40A1
8.48327159487558e-109,2.76846559973149,0.702,0.121,2.06075633582718e-104,6,KCNJ5
7.74828584027616e-50,2.75456878676093,0.912,0.522,1.88221359631989e-45,6,CCL18
6.25185211182238e-87,2.74573303207497,0.515,0.08,1.51869991500389e-82,6,SLC47A1
2.1209311025259e-68,2.66539688915129,0.661,0.174,5.15216583425591e-64,6,SERPINF1
3.74927026766834e-82,2.64955504136678,0.988,0.489,9.10772733421993e-78,6,FUCA1
2.02289640105397e-36,2.63439797519922,0.281,0.053,4.91401993744031e-32,6,CD163L1
1.16579989661703e-101,2.58081353903359,0.673,0.118,2.83196110886209e-97,6,TMEM37
7.44822128115426e-72,2.54770060140649,0.854,0.29,1.80932191361799e-67,6,RARRES1
3.15916839841961e-64,2.51464025715057,0.357,0.051,7.67425187344092e-60,6,CHCHD6
1.73672194758222e-71,2.49783602777446,0.62,0.137,4.21884495506673e-67,6,ADORA3
1.42253176279286e-82,2.44178180232481,0.526,0.086,3.45561415817641e-78,6,FARP1
4.30889990763702e-45,2.4370072127509,0.509,0.136,1.04671796556318e-40,6,C1S
6.64859822747778e-76,2.41725471714848,0.789,0.231,1.6150774814189e-71,6,FOLR2
2.61958947690224e-259,6.72760762685061,0.262,0.003,6.36350675729091e-255,7,CXCR6
0,6.64716206238154,0.377,0.006,0,7,ICOS
0,6.47811126682617,0.715,0.013,0,7,CD3G
7.37981279850886e-264,6.41844768737948,0.262,0.003,1.79270412501377e-259,7,FASLG
0,6.35873149637411,0.608,0.011,0,7,CD96
5.24041446691079e-163,6.34827198633876,0.269,0.008,1.27300148230197e-158,7,GZMK
1.3718921227479e-242,6.33782464109027,0.285,0.005,3.33260034457921e-238,7,SLA2
0,6.29954589825954,0.669,0.014,0,7,CD3D
0,6.27959365127817,0.938,0.038,0,7,CD2
1.23728904411075e-284,6.27849279539421,0.269,0.003,3.00562254595383e-280,7,P2RY10
0,6.13237813520636,0.623,0.017,0,7,IL2RB
1.50611228485275e-279,6.0084014144836,0.369,0.007,3.65864796236431e-275,7,SIRPG
0,5.97915287353932,0.954,0.053,0,7,TRAC
2.08336509445925e-261,5.96653379081306,0.492,0.017,5.06091048746041e-257,7,CTLA4
0,5.9453842100619,0.615,0.015,0,7,ITM2A
